	ECM8000_TF_0_150		
442.382813	-0.85	-1.60	1.00
445.312500	-0.83	-1.83	1.00
448.242188	-0.83	-2.16	1.00
451.171875	-0.83	-2.56	1.00
454.101563	-0.87	-2.91	1.00
457.031250	-0.92	-3.24	1.00
459.960938	-0.97	-3.49	1.00
462.890625	-1.01	-3.65	1.00
465.820313	-1.06	-3.81	1.00
468.750000	-1.11	-3.84	1.00
471.679688	-1.13	-3.65	1.00
474.609375	-1.13	-3.49	1.00
477.539063	-1.14	-3.37	1.00
480.468750	-1.14	-3.30	1.00
483.398438	-1.14	-3.34	1.00
486.328125	-1.15	-3.43	1.00
489.257813	-1.17	-3.53	1.00
492.187500	-1.18	-3.51	1.00
495.117188	-1.20	-3.37	0.99
498.046875	-1.20	-3.14	1.00
500.976563	-1.21	-2.90	1.00
503.906250	-1.22	-2.65	1.00
506.835938	-1.21	-2.42	1.00
509.765625	-1.20	-2.25	1.00
512.695313	-1.18	-2.17	1.00
515.625000	-1.17	-2.08	1.00
518.554688	-1.15	-1.98	1.00
521.484375	-1.14	-1.88	1.00
524.414063	-1.12	-1.83	1.00
527.343750	-1.09	-1.85	1.00
530.273438	-1.06	-1.84	1.00
533.203125	-1.03	-1.80	1.00
536.132813	-1.00	-1.82	1.00
539.062500	-0.98	-1.89	1.00
541.992188	-0.97	-2.01	1.00
544.921875	-0.95	-2.18	1.00
547.851563	-0.94	-2.30	1.00
550.781250	-0.93	-2.43	1.00
553.710938	-0.94	-2.56	1.00
556.640625	-0.95	-2.66	0.99
559.570313	-0.97	-2.79	1.00
562.500000	-0.97	-2.91	1.00
565.429688	-0.98	-3.02	1.00
568.359375	-0.98	-3.06	1.00
571.289063	-1.00	-3.29	1.00
574.218750	-1.02	-3.40	1.00
577.148438	-1.04	-3.47	1.00
580.078125	-1.06	-3.55	1.00
583.007813	-1.07	-3.59	1.00
585.937500	-1.07	-3.52	1.00
588.867188	-1.09	-3.45	0.99
591.796875	-1.10	-3.37	0.99
594.726563	-1.10	-3.32	1.00
597.656250	-1.10	-3.33	1.00
600.585938	-1.10	-3.37	1.00
603.515625	-1.10	-3.40	1.00
606.445313	-1.10	-3.33	1.00
609.375000	-1.08	-3.21	1.00
612.304688	-1.07	-3.18	1.00
615.234375	-1.06	-3.23	1.00
618.164063	-1.05	-3.33	1.00
621.093750	-1.04	-3.36	1.00
624.023438	-1.03	-3.37	1.00
626.953125	-1.02	-3.42	1.00
629.882813	-1.03	-3.49	1.00
632.812500	-1.04	-3.58	1.00
635.742188	-1.06	-3.65	1.00
638.671875	-1.07	-3.65	1.00
641.601563	-1.06	-3.65	1.00
644.531250	-1.04	-3.67	1.00
647.460938	-1.03	-3.73	1.00
650.390625	-1.02	-3.75	1.00
653.320313	-1.04	-3.71	1.00
656.250000	-1.05	-3.68	1.00
659.179688	-1.08	-3.61	0.99
662.109375	-1.09	-3.49	0.98
665.039063	-1.07	-3.45	0.99
667.968750	-1.05	-3.43	1.00
670.898438	-1.02	-3.49	1.00
673.828125	-1.00	-3.57	1.00
676.757813	-1.00	-3.67	0.99
679.687500	-1.02	-3.84	0.99
682.617188	-1.04	-4.09	1.00
685.546875	-1.07	-4.38	1.00
688.476563	-1.08	-4.68	1.00
691.406250	-1.08	-4.90	1.00
694.335938	-1.08	-5.06	1.00
697.265625	-1.06	-5.19	1.00
700.195313	-1.05	-5.30	1.00
703.125000	-1.03	-5.39	1.00
706.054688	-1.01	-5.43	1.00
708.984375	-0.98	-5.43	1.00
711.914063	-0.95	-5.39	1.00
714.843750	-0.91	-5.39	1.00
717.773438	-0.88	-5.49	1.00
720.703125	-0.85	-5.66	1.00
723.632813	-0.84	-5.87	1.00
726.562500	-0.84	-6.04	1.00
729.492188	-0.84	-6.18	1.00
732.421875	-0.85	-6.32	1.00
735.351563	-0.85	-6.44	1.00
738.281250	-0.87	-6.49	1.00
741.210938	-0.89	-6.44	0.99
744.140625	-0.92	-6.26	1.00
747.070313	-0.96	-6.18	1.00
750.000000	-1.00	-6.20	1.00
752.929688	-1.02	-6.23	1.00
755.859375	-1.04	-6.30	1.00
758.789063	-1.06	-6.42	1.00
761.718750	-1.08	-6.54	1.00
764.648438	-1.10	-6.70	1.00
767.578125	-1.11	-6.92	1.00
770.507813	-1.11	-7.10	1.00
773.437500	-1.11	-7.30	1.00
776.367188	-1.13	-7.50	1.00
779.296875	-1.15	-7.52	0.99
782.226563	-1.17	-7.44	0.99
785.156250	-1.18	-7.32	1.00
788.085938	-1.18	-7.17	1.00
791.015625	-1.18	-7.06	1.00
793.945313	-1.18	-6.98	1.00
796.875000	-1.19	-6.90	1.00
799.804688	-1.19	-6.83	1.00
802.734375	-1.19	-6.73	1.00
805.664063	-1.19	-6.63	1.00
808.593750	-1.18	-6.55	1.00
811.523438	-1.16	-6.50	1.00
814.453125	-1.14	-6.50	1.00
817.382813	-1.11	-6.53	1.00
820.312500	-1.09	-6.62	1.00
823.242188	-1.07	-6.74	1.00
826.171875	-1.05	-6.93	1.00
829.101563	-1.04	-7.16	1.00
832.031250	-1.03	-7.40	1.00
834.960938	-1.02	-7.66	1.00
837.890625	-1.01	-7.99	1.00
840.820313	-1.02	-8.31	1.00
843.750000	-1.02	-8.64	1.00
846.679688	-1.04	-8.94	1.00
849.609375	-1.06	-9.25	0.98
852.539063	-1.10	-9.51	0.97
855.468750	-1.13	-9.65	0.99
858.398438	-1.16	-9.73	1.00
861.328125	-1.18	-9.84	1.00
864.257813	-1.20	-9.96	1.00
867.187500	-1.23	-10.09	1.00
870.117188	-1.26	-10.17	1.00
873.046875	-1.30	-10.21	1.00
875.976563	-1.34	-10.18	1.00
878.906250	-1.40	-10.12	1.00
881.835938	-1.45	-10.05	1.00
884.765625	-1.51	-9.96	1.00
887.695313	-1.56	-9.77	1.00
890.625000	-1.60	-9.50	1.00
893.554688	-1.64	-9.17	0.99
896.484375	-1.65	-8.86	1.00
899.414063	-1.64	-8.53	1.00
902.343750	-1.62	-8.23	1.00
905.273438	-1.59	-7.99	1.00
908.203125	-1.56	-7.87	1.00
911.132813	-1.53	-7.80	1.00
914.062500	-1.51	-7.77	1.00
916.992188	-1.49	-7.75	1.00
919.921875	-1.47	-7.73	1.00
922.851563	-1.45	-7.72	1.00
925.781250	-1.43	-7.73	1.00
928.710938	-1.41	-7.74	1.00
931.640625	-1.38	-7.76	1.00
934.570313	-1.36	-7.80	1.00
937.500000	-1.33	-7.83	1.00
940.429688	-1.30	-7.87	1.00
943.359375	-1.28	-7.97	1.00
946.289063	-1.25	-8.12	1.00
949.218750	-1.23	-8.30	1.00
952.148438	-1.21	-8.50	1.00
955.078125	-1.21	-8.73	1.00
958.007813	-1.21	-8.96	1.00
960.937500	-1.21	-9.19	1.00
963.867188	-1.22	-9.40	1.00
966.796875	-1.24	-9.61	1.00
969.726563	-1.26	-9.82	1.00
972.656250	-1.30	-9.95	1.00
975.585938	-1.34	-10.04	1.00
978.515625	-1.38	-10.07	1.00
981.445313	-1.41	-10.08	1.00
984.375000	-1.43	-10.09	1.00
987.304688	-1.44	-10.09	1.00
990.234375	-1.46	-10.07	1.00
993.164063	-1.47	-10.06	1.00
996.093750	-1.47	-10.05	1.00
999.023438	-1.48	-10.03	1.00
1001.953125	-1.50	-9.99	1.00
1004.882813	-1.51	-9.92	1.00
1007.812500	-1.52	-9.81	1.00
1010.742188	-1.53	-9.70	1.00
1013.671875	-1.52	-9.58	1.00
1016.601563	-1.52	-9.46	1.00
1019.531250	-1.51	-9.36	1.00
1022.460938	-1.50	-9.27	1.00
1025.390625	-1.48	-9.21	1.00
1028.320313	-1.46	-9.16	1.00
1031.250000	-1.45	-9.13	1.00
1034.179688	-1.43	-9.11	1.00
1037.109375	-1.41	-9.10	1.00
1040.039063	-1.40	-9.12	1.00
1042.968750	-1.38	-9.16	1.00
1045.898438	-1.37	-9.23	1.00
1048.828125	-1.35	-9.34	1.00
1051.757813	-1.34	-9.44	1.00
1054.687500	-1.33	-9.54	1.00
1057.617188	-1.31	-9.63	1.00
1060.546875	-1.30	-9.75	1.00
1063.476563	-1.29	-9.86	1.00
1066.406250	-1.28	-9.97	1.00
1069.335938	-1.27	-10.09	1.00
1072.265625	-1.25	-10.22	1.00
1075.195313	-1.25	-10.32	1.00
1078.125000	-1.24	-10.43	1.00
1081.054688	-1.23	-10.52	1.00
1083.984375	-1.23	-10.63	1.00
1086.914063	-1.23	-10.74	1.00
1089.843750	-1.24	-10.87	1.00
1092.773438	-1.24	-11.00	1.00
1095.703125	-1.25	-11.13	1.00
1098.632813	-1.26	-11.25	1.00
1101.562500	-1.27	-11.37	1.00
1104.492188	-1.28	-11.52	1.00
1107.421875	-1.29	-11.68	1.00
1110.351563	-1.30	-11.82	1.00
1113.281250	-1.32	-11.92	0.99
1116.210938	-1.34	-11.94	1.00
1119.140625	-1.35	-11.96	1.00
1122.070313	-1.36	-11.98	1.00
1125.000000	-1.37	-12.00	1.00
1127.929688	-1.39	-12.03	1.00
1130.859375	-1.40	-12.05	1.00
1133.789063	-1.41	-12.05	1.00
1136.718750	-1.43	-12.06	1.00
1139.648438	-1.44	-12.06	1.00
1142.578125	-1.44	-12.05	1.00
1145.507813	-1.45	-12.03	1.00
1148.437500	-1.45	-12.01	1.00
1151.367188	-1.46	-11.98	1.00
1154.296875	-1.46	-11.96	1.00
1157.226563	-1.47	-11.93	1.00
1160.156250	-1.47	-11.90	1.00
1163.085938	-1.47	-11.86	1.00
1166.015625	-1.47	-11.81	1.00
1168.945313	-1.46	-11.76	1.00
1171.875000	-1.46	-11.72	1.00
1174.804688	-1.45	-11.70	1.00
1177.734375	-1.45	-11.69	1.00
1180.664063	-1.44	-11.68	1.00
1183.593750	-1.44	-11.69	1.00
1186.523438	-1.43	-11.72	1.00
1189.453125	-1.43	-11.76	1.00
1192.382813	-1.43	-11.80	1.00
1195.312500	-1.43	-11.83	1.00
1198.242188	-1.43	-11.85	1.00
1201.171875	-1.42	-11.84	1.00
1204.101563	-1.42	-11.82	1.00
1207.031250	-1.41	-11.81	1.00
1209.960938	-1.40	-11.81	1.00
1212.890625	-1.39	-11.83	1.00
1215.820313	-1.39	-11.85	1.00
1218.750000	-1.38	-11.86	1.00
1221.679688	-1.37	-11.89	1.00
1224.609375	-1.36	-11.94	1.00
1227.539063	-1.36	-12.00	1.00
1230.468750	-1.35	-12.06	1.00
1233.398438	-1.35	-12.13	1.00
1236.328125	-1.35	-12.20	1.00
1239.257813	-1.34	-12.28	1.00
1242.187500	-1.34	-12.35	1.00
1245.117188	-1.35	-12.41	1.00
1248.046875	-1.35	-12.48	1.00
1250.976563	-1.35	-12.55	1.00
1253.906250	-1.35	-12.62	1.00
1256.835938	-1.36	-12.69	1.00
1259.765625	-1.36	-12.77	1.00
1262.695313	-1.37	-12.84	1.00
1265.625000	-1.38	-12.88	1.00
1268.554688	-1.38	-12.91	1.00
1271.484375	-1.39	-12.91	1.00
1274.414063	-1.40	-12.91	1.00
1277.343750	-1.41	-12.90	1.00
1280.273438	-1.41	-12.88	1.00
1283.203125	-1.42	-12.87	1.00
1286.132813	-1.42	-12.85	1.00
1289.062500	-1.43	-12.84	1.00
1291.992188	-1.43	-12.83	1.00
1294.921875	-1.44	-12.82	1.00
1297.851563	-1.45	-12.80	1.00
1300.781250	-1.45	-12.78	1.00
1303.710938	-1.46	-12.75	1.00
1306.640625	-1.47	-12.72	1.00
1309.570313	-1.47	-12.68	1.00
1312.500000	-1.48	-12.63	1.00
1315.429688	-1.47	-12.58	1.00
1318.359375	-1.47	-12.54	1.00
1321.289063	-1.46	-12.51	1.00
1324.218750	-1.46	-12.47	1.00
1327.148438	-1.45	-12.44	1.00
1330.078125	-1.44	-12.43	1.00
1333.007813	-1.43	-12.44	1.00
1335.937500	-1.42	-12.46	1.00
1338.867188	-1.41	-12.49	1.00
1341.796875	-1.40	-12.54	1.00
1344.726563	-1.40	-12.60	1.00
1347.656250	-1.40	-12.68	1.00
1350.585938	-1.40	-12.77	1.00
1353.515625	-1.41	-12.82	1.00
1356.445313	-1.42	-12.85	1.00
1359.375000	-1.42	-12.89	1.00
1362.304688	-1.43	-12.92	1.00
1365.234375	-1.43	-12.94	1.00
1368.164063	-1.44	-12.94	1.00
1371.093750	-1.45	-12.91	1.00
1374.023438	-1.46	-12.88	1.00
1376.953125	-1.46	-12.85	1.00
1379.882813	-1.46	-12.85	1.00
1382.812500	-1.46	-12.86	1.00
1385.742188	-1.46	-12.88	1.00
1388.671875	-1.46	-12.89	1.00
1391.601563	-1.46	-12.91	1.00
1394.531250	-1.47	-12.93	1.00
1397.460938	-1.47	-12.95	1.00
1400.390625	-1.47	-12.93	1.00
1403.320313	-1.47	-12.91	1.00
1406.250000	-1.47	-12.89	1.00
1409.179688	-1.47	-12.84	1.00
1412.109375	-1.47	-12.80	1.00
1415.039063	-1.47	-12.76	1.00
1417.968750	-1.46	-12.73	1.00
1420.898438	-1.46	-12.72	1.00
1423.828125	-1.45	-12.72	1.00
1426.757813	-1.45	-12.74	1.00
1429.687500	-1.44	-12.75	1.00
1432.617188	-1.44	-12.75	1.00
1435.546875	-1.45	-12.75	1.00
1438.476563	-1.45	-12.74	1.00
1441.406250	-1.45	-12.74	1.00
1444.335938	-1.45	-12.73	0.99
1447.265625	-1.45	-12.71	1.00
1450.195313	-1.45	-12.66	1.00
1453.125000	-1.45	-12.59	1.00
1456.054688	-1.45	-12.52	1.00
1458.984375	-1.45	-12.46	1.00
1461.914063	-1.44	-12.41	1.00
1464.843750	-1.43	-12.36	1.00
1467.773438	-1.42	-12.33	1.00
1470.703125	-1.40	-12.32	0.99
1473.632813	-1.39	-12.33	0.99
1476.562500	-1.38	-12.36	0.99
1479.492188	-1.37	-12.41	1.00
1482.421875	-1.36	-12.46	1.00
1485.351563	-1.36	-12.54	0.99
1488.281250	-1.36	-12.61	0.99
1491.210938	-1.36	-12.69	0.99
1494.140625	-1.35	-12.76	0.99
1497.070313	-1.35	-12.86	1.00
1500.000000	-1.35	-12.94	0.99
1502.929688	-1.34	-13.04	0.99
1505.859375	-1.34	-13.15	1.00
1508.789063	-1.33	-13.29	1.00
1511.718750	-1.32	-13.43	1.00
1514.648438	-1.31	-13.58	1.00
1517.578125	-1.31	-13.76	1.00
1520.507813	-1.30	-13.93	1.00
1523.437500	-1.30	-14.10	1.00
1526.367188	-1.30	-14.26	0.99
1529.296875	-1.30	-14.42	1.00
1532.226563	-1.30	-14.51	1.00
1535.156250	-1.30	-14.60	1.00
1538.085938	-1.31	-14.69	1.00
1541.015625	-1.32	-14.78	0.99
1543.945313	-1.33	-14.85	0.99
1546.875000	-1.34	-14.89	1.00
1549.804688	-1.35	-14.92	1.00
1552.734375	-1.37	-14.95	1.00
1555.664063	-1.38	-14.98	1.00
1558.593750	-1.40	-15.01	1.00
1561.523438	-1.42	-15.03	1.00
1564.453125	-1.44	-15.06	1.00
1567.382813	-1.46	-15.07	1.00
1570.312500	-1.48	-15.07	1.00
1573.242188	-1.50	-15.05	1.00
1576.171875	-1.53	-15.01	1.00
1579.101563	-1.54	-14.96	1.00
1582.031250	-1.55	-14.89	1.00
1584.960938	-1.56	-14.82	1.00
1587.890625	-1.56	-14.73	0.99
1590.820313	-1.56	-14.63	0.99
1593.750000	-1.55	-14.53	1.00
1596.679688	-1.54	-14.46	1.00
1599.609375	-1.53	-14.41	1.00
1602.539063	-1.52	-14.39	1.00
1605.468750	-1.51	-14.38	1.00
1608.398438	-1.49	-14.40	1.00
1611.328125	-1.48	-14.43	1.00
1614.257813	-1.47	-14.48	1.00
1617.187500	-1.46	-14.54	0.99
1620.117188	-1.45	-14.59	1.00
1623.046875	-1.45	-14.64	1.00
1625.976563	-1.44	-14.71	1.00
1628.906250	-1.43	-14.75	1.00
1631.835938	-1.43	-14.79	1.00
1634.765625	-1.42	-14.81	1.00
1637.695313	-1.41	-14.84	1.00
1640.625000	-1.41	-14.86	1.00
1643.554688	-1.41	-14.90	1.00
1646.484375	-1.40	-14.94	1.00
1649.414063	-1.40	-14.97	0.99
1652.343750	-1.41	-14.99	1.00
1655.273438	-1.41	-15.01	1.00
1658.203125	-1.41	-15.04	0.99
1661.132813	-1.41	-15.07	0.99
1664.062500	-1.41	-15.10	0.99
1666.992188	-1.41	-15.13	0.99
1669.921875	-1.40	-15.15	1.00
1672.851563	-1.41	-15.17	0.97
1675.781250	-1.41	-15.18	0.97
1678.710938	-1.42	-15.13	0.98
1681.640625	-1.42	-15.05	0.96
1684.570313	-1.42	-14.95	0.95
1687.500000	-1.43	-14.85	0.98
1690.429688	-1.43	-14.77	0.99
1693.359375	-1.43	-14.71	0.99
1696.289063	-1.42	-14.67	1.00
1699.218750	-1.42	-14.65	1.00
1702.148438	-1.42	-14.66	0.99
1705.078125	-1.41	-14.68	0.99
1708.007813	-1.41	-14.72	1.00
1710.937500	-1.41	-14.77	0.99
1713.867188	-1.41	-14.83	0.99
1716.796875	-1.42	-14.88	0.99
1719.726563	-1.43	-14.93	0.99
1722.656250	-1.43	-14.98	0.98
1725.585938	-1.43	-15.03	1.00
1728.515625	-1.43	-15.07	1.00
1731.445313	-1.44	-15.12	1.00
1734.375000	-1.44	-15.18	1.00
1737.304688	-1.43	-15.23	1.00
1740.234375	-1.43	-15.29	1.00
1743.164063	-1.43	-15.35	1.00
1746.093750	-1.42	-15.41	1.00
1749.023438	-1.42	-15.47	1.00
1751.953125	-1.42	-15.52	1.00
1754.882813	-1.42	-15.56	1.00
1757.812500	-1.42	-15.60	1.00
1760.742188	-1.41	-15.64	1.00
1763.671875	-1.41	-15.69	1.00
1766.601563	-1.41	-15.74	1.00
1769.531250	-1.40	-15.77	1.00
1772.460938	-1.40	-15.81	1.00
1775.390625	-1.40	-15.84	1.00
1778.320313	-1.40	-15.88	1.00
1781.250000	-1.40	-15.93	1.00
1784.179688	-1.39	-15.99	1.00
1787.109375	-1.40	-16.06	1.00
1790.039063	-1.40	-16.13	1.00
1792.968750	-1.40	-16.21	1.00
1795.898438	-1.41	-16.29	1.00
1798.828125	-1.42	-16.37	1.00
1801.757813	-1.43	-16.45	1.00
1804.687500	-1.45	-16.52	1.00
1807.617188	-1.46	-16.61	1.00
1810.546875	-1.48	-16.68	1.00
1813.476563	-1.50	-16.72	0.99
1816.406250	-1.52	-16.73	0.99
1819.335938	-1.54	-16.73	1.00
1822.265625	-1.55	-16.68	1.00
1825.195313	-1.57	-16.63	1.00
1828.125000	-1.58	-16.55	1.00
1831.054688	-1.58	-16.46	1.00
1833.984375	-1.59	-16.37	1.00
1836.914063	-1.60	-16.27	0.99
1839.843750	-1.60	-16.17	0.99
1842.773438	-1.61	-16.05	0.99
1845.703125	-1.61	-15.92	1.00
1848.632813	-1.60	-15.79	1.00
1851.562500	-1.60	-15.67	1.00
1854.492188	-1.58	-15.56	1.00
1857.421875	-1.57	-15.46	1.00
1860.351563	-1.55	-15.38	1.00
1863.281250	-1.53	-15.32	1.00
1866.210938	-1.51	-15.29	1.00
1869.140625	-1.49	-15.28	1.00
1872.070313	-1.48	-15.28	1.00
1875.000000	-1.46	-15.29	1.00
1877.929688	-1.44	-15.31	1.00
1880.859375	-1.43	-15.35	1.00
1883.789063	-1.42	-15.39	1.00
1886.718750	-1.40	-15.46	1.00
1889.648438	-1.39	-15.53	1.00
1892.578125	-1.38	-15.61	1.00
1895.507813	-1.38	-15.70	1.00
1898.437500	-1.37	-15.80	1.00
1901.367188	-1.36	-15.92	0.99
1904.296875	-1.35	-16.04	0.99
1907.226563	-1.35	-16.18	0.96
1910.156250	-1.34	-16.31	0.99
1913.085938	-1.34	-16.42	1.00
1916.015625	-1.33	-16.51	0.99
1918.945313	-1.33	-16.60	1.00
1921.875000	-1.33	-16.69	1.00
1924.804688	-1.33	-16.78	1.00
1927.734375	-1.33	-16.86	1.00
1930.664063	-1.33	-16.94	1.00
1933.593750	-1.33	-17.01	1.00
1936.523438	-1.33	-17.07	1.00
1939.453125	-1.33	-17.14	1.00
1942.382813	-1.33	-17.22	1.00
1945.312500	-1.33	-17.32	1.00
1948.242188	-1.34	-17.40	0.99
1951.171875	-1.35	-17.47	0.99
1954.101563	-1.35	-17.52	1.00
1957.031250	-1.35	-17.56	1.00
1959.960938	-1.35	-17.59	1.00
1962.890625	-1.35	-17.61	1.00
1965.820313	-1.35	-17.63	1.00
1968.750000	-1.34	-17.65	1.00
1971.679688	-1.34	-17.67	1.00
1974.609375	-1.33	-17.72	1.00
1977.539063	-1.32	-17.77	1.00
1980.468750	-1.31	-17.84	1.00
1983.398438	-1.30	-17.92	1.00
1986.328125	-1.29	-18.01	1.00
1989.257813	-1.29	-18.11	1.00
1992.187500	-1.29	-18.22	1.00
1995.117188	-1.29	-18.31	1.00
1998.046875	-1.29	-18.39	1.00
2000.976563	-1.29	-18.46	0.99
2003.906250	-1.30	-18.52	0.99
2006.835938	-1.30	-18.57	0.98
2009.765625	-1.31	-18.60	0.99
2012.695313	-1.31	-18.60	1.00
2015.625000	-1.32	-18.59	1.00
2018.554688	-1.32	-18.59	1.00
2021.484375	-1.32	-18.60	1.00
2024.414063	-1.32	-18.61	1.00
2027.343750	-1.32	-18.63	1.00
2030.273438	-1.32	-18.66	1.00
2033.203125	-1.32	-18.69	0.99
2036.132813	-1.32	-18.71	1.00
2039.062500	-1.31	-18.75	1.00
2041.992188	-1.31	-18.78	1.00
2044.921875	-1.31	-18.82	1.00
2047.851563	-1.31	-18.87	1.00
2050.781250	-1.30	-18.93	1.00
2053.710938	-1.30	-18.99	0.99
2056.640625	-1.30	-19.03	0.99
2059.570313	-1.30	-19.05	0.99
2062.500000	-1.30	-19.08	1.00
2065.429688	-1.30	-19.10	1.00
2068.359375	-1.29	-19.13	1.00
2071.289063	-1.29	-19.16	1.00
2074.218750	-1.28	-19.20	1.00
2077.148438	-1.28	-19.25	1.00
2080.078125	-1.28	-19.30	1.00
2083.007813	-1.27	-19.36	1.00
2085.937500	-1.27	-19.43	0.99
2088.867188	-1.28	-19.49	0.99
2091.796875	-1.28	-19.55	1.00
2094.726563	-1.29	-19.58	1.00
2097.656250	-1.29	-19.60	1.00
2100.585938	-1.29	-19.62	1.00
2103.515625	-1.30	-19.63	1.00
2106.445313	-1.30	-19.64	1.00
2109.375000	-1.30	-19.65	1.00
