	ECM8000_TF_0_75		
996.093750	-1.37	-3.47	1.00
999.023438	-1.38	-3.45	1.00
1001.953125	-1.39	-3.41	1.00
1004.882813	-1.39	-3.35	1.00
1007.812500	-1.40	-3.27	1.00
1010.742188	-1.40	-3.19	1.00
1013.671875	-1.40	-3.11	1.00
1016.601563	-1.39	-3.03	1.00
1019.531250	-1.38	-2.98	1.00
1022.460938	-1.38	-2.95	1.00
1025.390625	-1.37	-2.94	1.00
1028.320313	-1.36	-2.93	1.00
1031.250000	-1.35	-2.92	1.00
1034.179688	-1.35	-2.91	1.00
1037.109375	-1.34	-2.91	1.00
1040.039063	-1.33	-2.93	1.00
1042.968750	-1.32	-2.95	1.00
1045.898438	-1.31	-2.99	1.00
1048.828125	-1.31	-3.05	1.00
1051.757813	-1.30	-3.10	1.00
1054.687500	-1.30	-3.16	1.00
1057.617188	-1.30	-3.22	1.00
1060.546875	-1.30	-3.28	1.00
1063.476563	-1.29	-3.34	1.00
1066.406250	-1.29	-3.41	1.00
1069.335938	-1.29	-3.49	1.00
1072.265625	-1.28	-3.58	1.00
1075.195313	-1.28	-3.65	1.00
1078.125000	-1.28	-3.73	1.00
1081.054688	-1.28	-3.80	1.00
1083.984375	-1.29	-3.89	1.00
1086.914063	-1.30	-3.95	1.00
1089.843750	-1.31	-4.03	1.00
1092.773438	-1.32	-4.11	1.00
1095.703125	-1.32	-4.15	1.00
1098.632813	-1.32	-4.21	1.00
1101.562500	-1.32	-4.27	1.00
1104.492188	-1.32	-4.32	1.00
1107.421875	-1.33	-4.38	1.00
1110.351563	-1.33	-4.43	1.00
1113.281250	-1.34	-4.45	1.00
1116.210938	-1.35	-4.45	1.00
1119.140625	-1.35	-4.45	1.00
1122.070313	-1.35	-4.45	1.00
1125.000000	-1.35	-4.45	1.00
1127.929688	-1.36	-4.45	1.00
1130.859375	-1.36	-4.45	1.00
1133.789063	-1.37	-4.45	1.00
1136.718750	-1.38	-4.45	1.00
1139.648438	-1.39	-4.43	1.00
1142.578125	-1.40	-4.39	1.00
1145.507813	-1.41	-4.33	1.00
1148.437500	-1.42	-4.26	1.00
1151.367188	-1.42	-4.19	1.00
1154.296875	-1.42	-4.13	1.00
1157.226563	-1.43	-4.08	1.00
1160.156250	-1.43	-4.03	1.00
1163.085938	-1.43	-3.98	1.00
1166.015625	-1.43	-3.93	1.00
1168.945313	-1.43	-3.87	1.00
1171.875000	-1.43	-3.82	1.00
1174.804688	-1.43	-3.77	1.00
1177.734375	-1.43	-3.71	1.00
1180.664063	-1.42	-3.67	1.00
1183.593750	-1.41	-3.64	1.00
1186.523438	-1.41	-3.61	1.00
1189.453125	-1.40	-3.59	1.00
1192.382813	-1.40	-3.57	1.00
1195.312500	-1.39	-3.54	1.00
1198.242188	-1.38	-3.49	1.00
1201.171875	-1.37	-3.44	1.00
1204.101563	-1.36	-3.41	1.00
1207.031250	-1.35	-3.39	1.00
1209.960938	-1.34	-3.38	1.00
1212.890625	-1.33	-3.39	1.00
1215.820313	-1.32	-3.40	1.00
1218.750000	-1.31	-3.44	1.00
1221.679688	-1.30	-3.49	1.00
1224.609375	-1.29	-3.56	1.00
1227.539063	-1.29	-3.62	1.00
1230.468750	-1.28	-3.69	1.00
1233.398438	-1.28	-3.75	1.00
1236.328125	-1.28	-3.81	1.00
1239.257813	-1.28	-3.88	1.00
1242.187500	-1.28	-3.95	1.00
1245.117188	-1.28	-4.01	1.00
1248.046875	-1.28	-4.06	1.00
1250.976563	-1.29	-4.11	1.00
1253.906250	-1.29	-4.16	1.00
1256.835938	-1.30	-4.21	1.00
1259.765625	-1.30	-4.26	1.00
1262.695313	-1.30	-4.30	1.00
1265.625000	-1.31	-4.32	1.00
1268.554688	-1.31	-4.36	1.00
1271.484375	-1.32	-4.39	1.00
1274.414063	-1.33	-4.42	1.00
1277.343750	-1.33	-4.43	1.00
1280.273438	-1.34	-4.43	1.00
1283.203125	-1.34	-4.43	1.00
1286.132813	-1.34	-4.44	1.00
1289.062500	-1.34	-4.48	1.00
1291.992188	-1.34	-4.52	1.00
1294.921875	-1.35	-4.57	1.00
1297.851563	-1.35	-4.63	1.00
1300.781250	-1.35	-4.69	1.00
1303.710938	-1.35	-4.74	1.00
1306.640625	-1.36	-4.77	1.00
1309.570313	-1.36	-4.79	1.00
1312.500000	-1.36	-4.80	1.00
1315.429688	-1.36	-4.81	1.00
1318.359375	-1.36	-4.83	1.00
1321.289063	-1.36	-4.82	1.00
1324.218750	-1.36	-4.78	1.00
1327.148438	-1.36	-4.76	1.00
1330.078125	-1.35	-4.75	1.00
1333.007813	-1.35	-4.75	1.00
1335.937500	-1.35	-4.76	1.00
1338.867188	-1.35	-4.77	1.00
1341.796875	-1.35	-4.79	1.00
1344.726563	-1.35	-4.82	1.00
1347.656250	-1.35	-4.85	1.00
1350.585938	-1.35	-4.89	0.99
1353.515625	-1.36	-4.96	0.99
1356.445313	-1.36	-5.02	1.00
1359.375000	-1.37	-5.09	1.00
1362.304688	-1.39	-5.15	1.00
1365.234375	-1.40	-5.20	1.00
1368.164063	-1.42	-5.22	1.00
1371.093750	-1.43	-5.24	1.00
1374.023438	-1.44	-5.26	1.00
1376.953125	-1.45	-5.28	1.00
1379.882813	-1.46	-5.31	1.00
1382.812500	-1.47	-5.34	1.00
1385.742188	-1.48	-5.36	1.00
1388.671875	-1.50	-5.35	1.00
1391.601563	-1.51	-5.34	1.00
1394.531250	-1.52	-5.31	1.00
1397.460938	-1.52	-5.29	1.00
1400.390625	-1.53	-5.26	1.00
1403.320313	-1.54	-5.23	1.00
1406.250000	-1.55	-5.19	1.00
1409.179688	-1.55	-5.14	1.00
1412.109375	-1.56	-5.08	1.00
1415.039063	-1.56	-5.01	1.00
1417.968750	-1.57	-4.94	1.00
1420.898438	-1.57	-4.88	1.00
1423.828125	-1.57	-4.82	1.00
1426.757813	-1.58	-4.77	1.00
1429.687500	-1.58	-4.71	1.00
1432.617188	-1.58	-4.64	1.00
1435.546875	-1.58	-4.58	1.00
1438.476563	-1.58	-4.50	1.00
1441.406250	-1.58	-4.42	1.00
1444.335938	-1.59	-4.35	1.00
1447.265625	-1.59	-4.27	1.00
1450.195313	-1.59	-4.19	1.00
1453.125000	-1.58	-4.09	1.00
1456.054688	-1.58	-4.00	1.00
1458.984375	-1.57	-3.92	1.00
1461.914063	-1.56	-3.85	1.00
1464.843750	-1.55	-3.79	1.00
1467.773438	-1.54	-3.76	1.00
1470.703125	-1.53	-3.74	1.00
1473.632813	-1.52	-3.72	1.00
1476.562500	-1.52	-3.71	1.00
1479.492188	-1.51	-3.71	1.00
1482.421875	-1.50	-3.71	1.00
1485.351563	-1.50	-3.74	1.00
1488.281250	-1.49	-3.77	1.00
1491.210938	-1.49	-3.79	0.99
1494.140625	-1.50	-3.82	1.00
1497.070313	-1.50	-3.84	1.00
1500.000000	-1.50	-3.86	1.00
1502.929688	-1.50	-3.88	1.00
1505.859375	-1.50	-3.92	1.00
1508.789063	-1.50	-3.95	1.00
1511.718750	-1.50	-3.99	1.00
1514.648438	-1.50	-4.05	1.00
1517.578125	-1.50	-4.10	1.00
1520.507813	-1.50	-4.17	0.99
1523.437500	-1.51	-4.23	1.00
1526.367188	-1.51	-4.27	1.00
1529.296875	-1.51	-4.31	1.00
1532.226563	-1.51	-4.36	1.00
1535.156250	-1.52	-4.42	1.00
1538.085938	-1.52	-4.49	1.00
1541.015625	-1.53	-4.55	1.00
1543.945313	-1.54	-4.60	1.00
1546.875000	-1.55	-4.63	1.00
1549.804688	-1.55	-4.66	1.00
1552.734375	-1.56	-4.66	1.00
1555.664063	-1.58	-4.66	1.00
1558.593750	-1.59	-4.64	1.00
1561.523438	-1.61	-4.60	1.00
1564.453125	-1.62	-4.54	1.00
1567.382813	-1.64	-4.46	1.00
1570.312500	-1.66	-4.36	1.00
1573.242188	-1.67	-4.23	0.99
1576.171875	-1.68	-4.08	0.99
1579.101563	-1.68	-3.96	0.99
1582.031250	-1.68	-3.84	0.99
1584.960938	-1.69	-3.74	1.00
1587.890625	-1.68	-3.63	1.00
1590.820313	-1.68	-3.55	1.00
1593.750000	-1.67	-3.47	1.00
1596.679688	-1.67	-3.40	1.00
1599.609375	-1.66	-3.35	1.00
1602.539063	-1.66	-3.31	1.00
1605.468750	-1.65	-3.29	1.00
1608.398438	-1.65	-3.29	1.00
1611.328125	-1.64	-3.30	1.00
1614.257813	-1.63	-3.29	1.00
1617.187500	-1.62	-3.28	1.00
1620.117188	-1.61	-3.27	1.00
1623.046875	-1.61	-3.26	1.00
1625.976563	-1.60	-3.26	1.00
1628.906250	-1.59	-3.25	1.00
1631.835938	-1.58	-3.25	1.00
1634.765625	-1.58	-3.24	1.00
1637.695313	-1.57	-3.21	1.00
1640.625000	-1.56	-3.19	1.00
1643.554688	-1.55	-3.17	1.00
1646.484375	-1.54	-3.17	1.00
1649.414063	-1.53	-3.17	1.00
1652.343750	-1.53	-3.17	1.00
1655.273438	-1.52	-3.16	1.00
1658.203125	-1.51	-3.16	1.00
1661.132813	-1.50	-3.18	1.00
1664.062500	-1.49	-3.20	1.00
1666.992188	-1.48	-3.21	1.00
1669.921875	-1.47	-3.23	1.00
1672.851563	-1.46	-3.25	1.00
1675.781250	-1.46	-3.25	1.00
1678.710938	-1.45	-3.25	1.00
1681.640625	-1.44	-3.24	1.00
1684.570313	-1.43	-3.24	1.00
1687.500000	-1.42	-3.26	1.00
1690.429688	-1.41	-3.30	1.00
1693.359375	-1.40	-3.35	1.00
1696.289063	-1.39	-3.42	1.00
1699.218750	-1.39	-3.49	1.00
1702.148438	-1.38	-3.56	0.99
1705.078125	-1.38	-3.62	0.96
1708.007813	-1.38	-3.68	0.98
1710.937500	-1.39	-3.72	0.99
1713.867188	-1.39	-3.77	1.00
1716.796875	-1.40	-3.81	1.00
1719.726563	-1.41	-3.85	1.00
1722.656250	-1.41	-3.89	1.00
1725.585938	-1.43	-3.94	0.99
1728.515625	-1.44	-3.98	0.99
1731.445313	-1.45	-4.01	0.99
1734.375000	-1.47	-4.03	0.99
1737.304688	-1.48	-4.04	1.00
1740.234375	-1.49	-4.04	0.99
1743.164063	-1.50	-4.03	0.98
1746.093750	-1.51	-4.03	0.99
1749.023438	-1.53	-4.01	1.00
1751.953125	-1.54	-3.97	1.00
1754.882813	-1.55	-3.91	1.00
1757.812500	-1.56	-3.83	0.99
1760.742188	-1.57	-3.76	1.00
1763.671875	-1.59	-3.68	1.00
1766.601563	-1.60	-3.60	0.99
1769.531250	-1.60	-3.52	0.99
1772.460938	-1.61	-3.46	0.98
1775.390625	-1.62	-3.41	0.98
1778.320313	-1.62	-3.38	0.99
1781.250000	-1.63	-3.35	0.99
1784.179688	-1.64	-3.33	1.00
1787.109375	-1.64	-3.29	0.99
1790.039063	-1.65	-3.26	0.98
1792.968750	-1.65	-3.25	0.99
1795.898438	-1.66	-3.24	0.99
1798.828125	-1.67	-3.24	0.99
1801.757813	-1.68	-3.25	0.98
1804.687500	-1.68	-3.26	0.99
1807.617188	-1.69	-3.28	0.99
1810.546875	-1.70	-3.28	0.99
1813.476563	-1.70	-3.28	1.00
1816.406250	-1.71	-3.27	0.99
1819.335938	-1.72	-3.25	0.98
1822.265625	-1.73	-3.20	1.00
1825.195313	-1.74	-3.12	1.00
1828.125000	-1.74	-3.03	1.00
1831.054688	-1.74	-2.94	0.99
1833.984375	-1.74	-2.85	0.99
1836.914063	-1.74	-2.74	0.97
1839.843750	-1.74	-2.62	0.98
1842.773438	-1.73	-2.51	1.00
1845.703125	-1.71	-2.42	1.00
1848.632813	-1.69	-2.33	0.99
1851.562500	-1.67	-2.25	1.00
1854.492188	-1.65	-2.18	1.00
1857.421875	-1.63	-2.12	1.00
1860.351563	-1.61	-2.09	1.00
1863.281250	-1.59	-2.07	1.00
1866.210938	-1.56	-2.07	0.98
1869.140625	-1.53	-2.11	0.99
1872.070313	-1.51	-2.17	0.99
1875.000000	-1.48	-2.26	1.00
1877.929688	-1.46	-2.37	1.00
1880.859375	-1.44	-2.50	1.00
1883.789063	-1.42	-2.62	1.00
1886.718750	-1.40	-2.75	1.00
1889.648438	-1.39	-2.88	1.00
1892.578125	-1.38	-3.01	1.00
1895.507813	-1.36	-3.13	1.00
1898.437500	-1.35	-3.25	0.99
1901.367188	-1.34	-3.39	0.99
1904.296875	-1.34	-3.53	1.00
1907.226563	-1.33	-3.68	0.99
1910.156250	-1.33	-3.83	0.99
1913.085938	-1.34	-3.98	0.99
1916.015625	-1.34	-4.12	1.00
1918.945313	-1.35	-4.24	1.00
1921.875000	-1.35	-4.35	0.99
1924.804688	-1.36	-4.45	0.99
1927.734375	-1.37	-4.54	1.00
1930.664063	-1.38	-4.63	1.00
1933.593750	-1.39	-4.72	1.00
1936.523438	-1.40	-4.80	1.00
1939.453125	-1.41	-4.88	1.00
1942.382813	-1.42	-4.95	1.00
1945.312500	-1.43	-5.03	1.00
1948.242188	-1.44	-5.09	0.99
1951.171875	-1.45	-5.15	0.99
1954.101563	-1.46	-5.19	1.00
1957.031250	-1.47	-5.22	1.00
1959.960938	-1.48	-5.25	1.00
1962.890625	-1.49	-5.27	1.00
1965.820313	-1.50	-5.28	1.00
1968.750000	-1.50	-5.29	1.00
1971.679688	-1.51	-5.30	1.00
1974.609375	-1.51	-5.31	0.99
1977.539063	-1.52	-5.33	1.00
1980.468750	-1.52	-5.35	1.00
1983.398438	-1.52	-5.38	0.99
1986.328125	-1.52	-5.40	1.00
1989.257813	-1.52	-5.42	0.99
1992.187500	-1.52	-5.45	0.99
1995.117188	-1.52	-5.47	0.99
1998.046875	-1.52	-5.51	1.00
2000.976563	-1.52	-5.54	0.99
2003.906250	-1.52	-5.54	1.00
2006.835938	-1.52	-5.54	1.00
2009.765625	-1.52	-5.54	0.99
2012.695313	-1.52	-5.53	0.98
2015.625000	-1.51	-5.51	0.99
2018.554688	-1.51	-5.49	0.99
2021.484375	-1.51	-5.47	0.99
2024.414063	-1.51	-5.43	0.99
2027.343750	-1.51	-5.37	1.00
2030.273438	-1.51	-5.31	1.00
2033.203125	-1.51	-5.23	0.99
2036.132813	-1.51	-5.16	1.00
2039.062500	-1.51	-5.09	1.00
2041.992188	-1.51	-5.03	1.00
2044.921875	-1.51	-4.98	1.00
2047.851563	-1.51	-4.93	1.00
2050.781250	-1.50	-4.89	1.00
2053.710938	-1.50	-4.84	1.00
2056.640625	-1.50	-4.79	1.00
2059.570313	-1.50	-4.75	1.00
2062.500000	-1.49	-4.72	1.00
2065.429688	-1.49	-4.68	1.00
2068.359375	-1.49	-4.65	1.00
2071.289063	-1.49	-4.63	1.00
2074.218750	-1.48	-4.61	1.00
2077.148438	-1.48	-4.60	1.00
2080.078125	-1.48	-4.59	1.00
2083.007813	-1.48	-4.58	1.00
2085.937500	-1.48	-4.56	1.00
2088.867188	-1.48	-4.55	1.00
2091.796875	-1.48	-4.53	1.00
2094.726563	-1.48	-4.51	1.00
2097.656250	-1.48	-4.48	1.00
2100.585938	-1.48	-4.46	0.99
2103.515625	-1.48	-4.44	0.99
2106.445313	-1.48	-4.43	0.99
2109.375000	-1.47	-4.43	1.00
2112.304688	-1.47	-4.42	0.99
2115.234375	-1.47	-4.38	1.00
2118.164063	-1.48	-4.35	0.99
