	ECM8000_TF_0_165		
401.367188	-1.00	-0.35	1.00
404.296875	-0.98	-0.37	1.00
407.226563	-0.95	-0.39	1.00
410.156250	-0.92	-0.44	1.00
413.085938	-0.89	-0.53	1.00
416.015625	-0.86	-0.69	1.00
418.945313	-0.83	-0.93	1.00
421.875000	-0.81	-1.21	1.00
424.804688	-0.81	-1.49	1.00
427.734375	-0.81	-1.75	1.00
430.664063	-0.82	-2.01	1.00
433.593750	-0.83	-2.22	1.00
436.523438	-0.84	-2.36	1.00
439.453125	-0.84	-2.49	1.00
442.382813	-0.84	-2.63	1.00
445.312500	-0.83	-2.82	1.00
448.242188	-0.84	-3.06	1.00
451.171875	-0.85	-3.35	1.00
454.101563	-0.88	-3.63	1.00
457.031250	-0.94	-3.84	1.00
459.960938	-0.99	-3.86	1.00
462.890625	-1.02	-3.79	1.00
465.820313	-1.05	-3.68	1.00
468.750000	-1.07	-3.60	1.00
471.679688	-1.08	-3.50	1.00
474.609375	-1.09	-3.39	1.00
477.539063	-1.08	-3.30	1.00
480.468750	-1.08	-3.25	1.00
483.398438	-1.07	-3.25	1.00
486.328125	-1.07	-3.29	1.00
489.257813	-1.08	-3.31	1.00
492.187500	-1.11	-3.29	1.00
495.117188	-1.13	-3.24	1.00
498.046875	-1.14	-3.13	1.00
500.976563	-1.15	-2.96	1.00
503.906250	-1.16	-2.81	1.00
506.835938	-1.17	-2.62	1.00
509.765625	-1.16	-2.46	1.00
512.695313	-1.15	-2.38	1.00
515.625000	-1.13	-2.35	1.00
518.554688	-1.11	-2.34	1.00
521.484375	-1.09	-2.31	1.00
524.414063	-1.07	-2.29	1.00
527.343750	-1.06	-2.31	1.00
530.273438	-1.05	-2.37	1.00
533.203125	-1.03	-2.39	1.00
536.132813	-1.00	-2.41	1.00
539.062500	-0.97	-2.44	1.00
541.992188	-0.95	-2.49	1.00
544.921875	-0.93	-2.55	1.00
547.851563	-0.92	-2.63	1.00
550.781250	-0.92	-2.70	1.00
553.710938	-0.92	-2.72	1.00
556.640625	-0.91	-2.75	1.00
559.570313	-0.92	-2.85	1.00
562.500000	-0.92	-2.96	1.00
565.429688	-0.90	-3.02	0.99
568.359375	-0.91	-3.10	0.99
571.289063	-0.92	-3.27	1.00
574.218750	-0.95	-3.50	0.99
577.148438	-0.95	-3.57	0.98
580.078125	-0.96	-3.59	0.99
583.007813	-0.98	-3.50	1.00
585.937500	-1.00	-3.38	1.00
588.867188	-1.02	-3.20	0.99
591.796875	-1.04	-2.96	0.99
594.726563	-1.06	-2.77	1.00
597.656250	-1.07	-2.62	1.00
600.585938	-1.07	-2.47	1.00
603.515625	-1.06	-2.43	0.99
606.445313	-1.05	-2.40	0.98
609.375000	-1.03	-2.48	0.99
612.304688	-1.02	-2.64	1.00
615.234375	-1.02	-2.81	1.00
618.164063	-1.02	-3.03	0.99
621.093750	-1.04	-3.30	1.00
624.023438	-1.05	-3.51	1.00
626.953125	-1.05	-3.64	1.00
629.882813	-1.05	-3.68	0.99
632.812500	-1.05	-3.75	0.99
635.742188	-1.06	-3.88	1.00
638.671875	-1.06	-4.01	1.00
641.601563	-1.06	-4.17	1.00
644.531250	-1.05	-4.35	1.00
647.460938	-1.04	-4.58	1.00
650.390625	-1.04	-4.79	1.00
653.320313	-1.04	-4.95	1.00
656.250000	-1.04	-5.05	1.00
659.179688	-1.04	-5.18	1.00
662.109375	-1.02	-5.30	1.00
665.039063	-1.02	-5.44	1.00
667.968750	-1.02	-5.57	1.00
670.898438	-1.01	-5.71	1.00
673.828125	-1.01	-5.85	1.00
676.757813	-1.01	-6.00	1.00
679.687500	-1.01	-6.13	1.00
682.617188	-1.01	-6.26	1.00
685.546875	-1.01	-6.37	1.00
688.476563	-1.02	-6.45	1.00
691.406250	-1.03	-6.48	1.00
694.335938	-1.04	-6.53	1.00
697.265625	-1.04	-6.57	1.00
700.195313	-1.04	-6.58	1.00
703.125000	-1.04	-6.56	1.00
706.054688	-1.03	-6.55	1.00
708.984375	-1.01	-6.53	1.00
711.914063	-0.98	-6.56	1.00
714.843750	-0.95	-6.66	1.00
717.773438	-0.92	-6.85	1.00
720.703125	-0.90	-7.13	1.00
723.632813	-0.89	-7.45	1.00
726.562500	-0.89	-7.81	1.00
729.492188	-0.90	-8.20	1.00
732.421875	-0.91	-8.56	1.00
735.351563	-0.93	-8.91	1.00
738.281250	-0.97	-9.18	1.00
741.210938	-1.01	-9.28	1.00
744.140625	-1.05	-9.27	1.00
747.070313	-1.08	-9.22	1.00
750.000000	-1.10	-9.20	1.00
752.929688	-1.11	-9.25	1.00
755.859375	-1.12	-9.32	1.00
758.789063	-1.13	-9.38	1.00
761.718750	-1.14	-9.41	1.00
764.648438	-1.15	-9.38	1.00
767.578125	-1.16	-9.30	1.00
770.507813	-1.18	-9.23	1.00
773.437500	-1.20	-9.16	1.00
776.367188	-1.23	-9.05	0.99
779.296875	-1.26	-8.86	0.99
782.226563	-1.27	-8.65	1.00
785.156250	-1.28	-8.49	1.00
788.085938	-1.27	-8.37	1.00
791.015625	-1.26	-8.30	1.00
793.945313	-1.25	-8.24	1.00
796.875000	-1.24	-8.21	1.00
799.804688	-1.24	-8.20	1.00
802.734375	-1.24	-8.19	1.00
805.664063	-1.24	-8.18	1.00
808.593750	-1.22	-8.16	1.00
811.523438	-1.20	-8.13	1.00
814.453125	-1.17	-8.11	1.00
817.382813	-1.14	-8.16	1.00
820.312500	-1.11	-8.26	1.00
823.242188	-1.09	-8.40	1.00
826.171875	-1.07	-8.56	1.00
829.101563	-1.05	-8.76	1.00
832.031250	-1.04	-9.00	1.00
834.960938	-1.03	-9.26	1.00
837.890625	-1.03	-9.50	1.00
840.820313	-1.03	-9.73	1.00
843.750000	-1.03	-9.94	1.00
846.679688	-1.04	-10.18	1.00
849.609375	-1.05	-10.44	1.00
852.539063	-1.07	-10.72	1.00
855.468750	-1.09	-10.99	1.00
858.398438	-1.12	-11.17	1.00
861.328125	-1.14	-11.31	1.00
864.257813	-1.17	-11.42	1.00
867.187500	-1.20	-11.52	1.00
870.117188	-1.24	-11.62	1.00
873.046875	-1.28	-11.72	1.00
875.976563	-1.33	-11.80	1.00
878.906250	-1.38	-11.84	1.00
881.835938	-1.43	-11.82	1.00
884.765625	-1.48	-11.70	1.00
887.695313	-1.54	-11.47	1.00
890.625000	-1.59	-11.15	1.00
893.554688	-1.62	-10.77	1.00
896.484375	-1.64	-10.38	0.99
899.414063	-1.63	-9.97	1.00
902.343750	-1.61	-9.60	1.00
905.273438	-1.58	-9.34	1.00
908.203125	-1.55	-9.15	1.00
911.132813	-1.52	-9.01	1.00
914.062500	-1.50	-8.92	1.00
916.992188	-1.48	-8.85	1.00
919.921875	-1.46	-8.80	1.00
922.851563	-1.44	-8.76	1.00
925.781250	-1.42	-8.73	1.00
928.710938	-1.40	-8.70	1.00
931.640625	-1.37	-8.65	1.00
934.570313	-1.34	-8.62	1.00
937.500000	-1.31	-8.60	1.00
940.429688	-1.28	-8.60	1.00
943.359375	-1.24	-8.65	1.00
946.289063	-1.21	-8.75	1.00
949.218750	-1.17	-8.91	1.00
952.148438	-1.15	-9.09	1.00
955.078125	-1.13	-9.31	1.00
958.007813	-1.13	-9.51	1.00
960.937500	-1.13	-9.71	1.00
963.867188	-1.14	-9.90	1.00
966.796875	-1.15	-10.12	1.00
969.726563	-1.18	-10.33	1.00
972.656250	-1.20	-10.51	1.00
975.585938	-1.23	-10.63	1.00
978.515625	-1.25	-10.68	1.00
981.445313	-1.27	-10.74	1.00
984.375000	-1.28	-10.80	1.00
987.304688	-1.30	-10.88	1.00
990.234375	-1.31	-10.96	1.00
993.164063	-1.31	-11.03	1.00
996.093750	-1.32	-11.06	1.00
999.023438	-1.33	-11.06	1.00
1001.953125	-1.35	-11.04	1.00
1004.882813	-1.36	-10.97	1.00
1007.812500	-1.38	-10.89	1.00
1010.742188	-1.39	-10.81	1.00
1013.671875	-1.39	-10.75	1.00
1016.601563	-1.39	-10.68	1.00
1019.531250	-1.39	-10.61	1.00
1022.460938	-1.39	-10.56	1.00
1025.390625	-1.39	-10.52	1.00
1028.320313	-1.39	-10.47	1.00
1031.250000	-1.38	-10.45	1.00
1034.179688	-1.36	-10.42	1.00
1037.109375	-1.34	-10.41	1.00
1040.039063	-1.32	-10.40	1.00
1042.968750	-1.30	-10.42	1.00
1045.898438	-1.28	-10.46	1.00
1048.828125	-1.25	-10.53	1.00
1051.757813	-1.24	-10.64	1.00
1054.687500	-1.22	-10.77	1.00
1057.617188	-1.21	-10.91	1.00
1060.546875	-1.20	-11.03	1.00
1063.476563	-1.20	-11.14	1.00
1066.406250	-1.20	-11.24	1.00
1069.335938	-1.19	-11.31	1.00
1072.265625	-1.19	-11.39	1.00
1075.195313	-1.19	-11.47	1.00
1078.125000	-1.19	-11.56	1.00
1081.054688	-1.19	-11.66	1.00
1083.984375	-1.19	-11.76	1.00
1086.914063	-1.19	-11.89	1.00
1089.843750	-1.20	-12.03	1.00
1092.773438	-1.20	-12.18	1.00
1095.703125	-1.21	-12.33	1.00
1098.632813	-1.22	-12.49	1.00
1101.562500	-1.23	-12.65	1.00
1104.492188	-1.25	-12.81	1.00
1107.421875	-1.27	-12.96	1.00
1110.351563	-1.28	-13.07	1.00
1113.281250	-1.30	-13.12	1.00
1116.210938	-1.32	-13.14	1.00
1119.140625	-1.33	-13.15	1.00
1122.070313	-1.34	-13.16	1.00
1125.000000	-1.34	-13.18	1.00
1127.929688	-1.35	-13.21	1.00
1130.859375	-1.36	-13.22	1.00
1133.789063	-1.37	-13.23	1.00
1136.718750	-1.38	-13.24	1.00
1139.648438	-1.39	-13.26	1.00
1142.578125	-1.41	-13.26	1.00
1145.507813	-1.42	-13.22	1.00
1148.437500	-1.43	-13.16	1.00
1151.367188	-1.43	-13.09	1.00
1154.296875	-1.44	-13.02	1.00
1157.226563	-1.44	-12.96	1.00
1160.156250	-1.44	-12.90	1.00
1163.085938	-1.44	-12.83	1.00
1166.015625	-1.44	-12.76	1.00
1168.945313	-1.44	-12.70	1.00
1171.875000	-1.43	-12.65	1.00
1174.804688	-1.42	-12.60	1.00
1177.734375	-1.42	-12.56	1.00
1180.664063	-1.41	-12.51	1.00
1183.593750	-1.40	-12.48	1.00
1186.523438	-1.39	-12.46	1.00
1189.453125	-1.38	-12.47	1.00
1192.382813	-1.38	-12.50	0.99
1195.312500	-1.38	-12.52	1.00
1198.242188	-1.37	-12.53	1.00
1201.171875	-1.36	-12.55	1.00
1204.101563	-1.36	-12.57	1.00
1207.031250	-1.35	-12.60	1.00
1209.960938	-1.35	-12.65	1.00
1212.890625	-1.35	-12.70	1.00
1215.820313	-1.34	-12.75	1.00
1218.750000	-1.34	-12.82	1.00
1221.679688	-1.33	-12.89	1.00
1224.609375	-1.33	-12.99	1.00
1227.539063	-1.33	-13.09	1.00
1230.468750	-1.33	-13.18	1.00
1233.398438	-1.32	-13.28	1.00
1236.328125	-1.32	-13.39	1.00
1239.257813	-1.32	-13.51	1.00
1242.187500	-1.32	-13.64	1.00
1245.117188	-1.32	-13.75	1.00
1248.046875	-1.32	-13.86	1.00
1250.976563	-1.32	-13.96	1.00
1253.906250	-1.33	-14.05	1.00
1256.835938	-1.34	-14.14	1.00
1259.765625	-1.35	-14.21	1.00
1262.695313	-1.36	-14.27	1.00
1265.625000	-1.37	-14.30	1.00
1268.554688	-1.39	-14.33	1.00
1271.484375	-1.40	-14.36	1.00
1274.414063	-1.41	-14.37	1.00
1277.343750	-1.43	-14.37	1.00
1280.273438	-1.44	-14.37	1.00
1283.203125	-1.45	-14.36	1.00
1286.132813	-1.46	-14.35	1.00
1289.062500	-1.46	-14.34	1.00
1291.992188	-1.47	-14.35	1.00
1294.921875	-1.48	-14.36	1.00
1297.851563	-1.49	-14.37	1.00
1300.781250	-1.50	-14.38	1.00
1303.710938	-1.52	-14.35	1.00
1306.640625	-1.53	-14.31	1.00
1309.570313	-1.53	-14.24	1.00
1312.500000	-1.53	-14.16	1.00
1315.429688	-1.53	-14.09	1.00
1318.359375	-1.53	-14.02	1.00
1321.289063	-1.53	-13.97	1.00
1324.218750	-1.52	-13.93	1.00
1327.148438	-1.52	-13.88	1.00
1330.078125	-1.51	-13.85	1.00
1333.007813	-1.50	-13.84	1.00
1335.937500	-1.49	-13.84	1.00
1338.867188	-1.48	-13.84	1.00
1341.796875	-1.48	-13.84	1.00
1344.726563	-1.47	-13.83	1.00
1347.656250	-1.47	-13.84	1.00
1350.585938	-1.47	-13.85	1.00
1353.515625	-1.47	-13.84	1.00
1356.445313	-1.47	-13.84	1.00
1359.375000	-1.46	-13.86	1.00
1362.304688	-1.46	-13.89	1.00
1365.234375	-1.47	-13.92	1.00
1368.164063	-1.47	-13.95	1.00
1371.093750	-1.47	-13.97	1.00
1374.023438	-1.47	-14.00	1.00
1376.953125	-1.47	-14.02	1.00
1379.882813	-1.46	-14.07	1.00
1382.812500	-1.46	-14.13	1.00
1385.742188	-1.46	-14.19	1.00
1388.671875	-1.45	-14.23	1.00
1391.601563	-1.45	-14.25	1.00
1394.531250	-1.45	-14.29	1.00
1397.460938	-1.45	-14.34	1.00
1400.390625	-1.45	-14.38	1.00
1403.320313	-1.44	-14.43	1.00
1406.250000	-1.44	-14.50	1.00
1409.179688	-1.43	-14.57	1.00
1412.109375	-1.43	-14.65	1.00
1415.039063	-1.42	-14.73	1.00
1417.968750	-1.42	-14.78	0.99
1420.898438	-1.41	-14.84	0.99
1423.828125	-1.40	-14.91	0.99
1426.757813	-1.40	-15.00	0.98
1429.687500	-1.40	-15.08	0.98
1432.617188	-1.40	-15.15	0.99
1435.546875	-1.40	-15.22	0.99
1438.476563	-1.40	-15.29	0.99
1441.406250	-1.40	-15.35	1.00
1444.335938	-1.40	-15.41	1.00
1447.265625	-1.41	-15.46	1.00
1450.195313	-1.41	-15.47	1.00
1453.125000	-1.42	-15.45	1.00
1456.054688	-1.42	-15.44	0.99
1458.984375	-1.41	-15.43	1.00
1461.914063	-1.41	-15.42	1.00
1464.843750	-1.41	-15.41	1.00
1467.773438	-1.41	-15.42	1.00
1470.703125	-1.40	-15.44	1.00
1473.632813	-1.40	-15.47	1.00
1476.562500	-1.41	-15.50	1.00
1479.492188	-1.41	-15.51	1.00
1482.421875	-1.41	-15.54	1.00
1485.351563	-1.41	-15.57	1.00
1488.281250	-1.42	-15.58	1.00
1491.210938	-1.43	-15.57	0.99
1494.140625	-1.44	-15.53	0.99
1497.070313	-1.45	-15.48	1.00
1500.000000	-1.45	-15.44	1.00
1502.929688	-1.45	-15.40	1.00
1505.859375	-1.44	-15.37	1.00
1508.789063	-1.44	-15.35	1.00
1511.718750	-1.43	-15.34	1.00
1514.648438	-1.42	-15.35	1.00
1517.578125	-1.42	-15.38	1.00
1520.507813	-1.41	-15.42	1.00
1523.437500	-1.41	-15.47	1.00
1526.367188	-1.41	-15.52	1.00
1529.296875	-1.41	-15.56	1.00
1532.226563	-1.42	-15.59	1.00
1535.156250	-1.42	-15.64	1.00
1538.085938	-1.43	-15.68	1.00
1541.015625	-1.43	-15.72	0.99
1543.945313	-1.44	-15.77	1.00
1546.875000	-1.45	-15.81	1.00
1549.804688	-1.46	-15.87	0.99
1552.734375	-1.47	-15.92	0.99
1555.664063	-1.48	-15.97	0.99
1558.593750	-1.50	-16.02	0.98
1561.523438	-1.52	-16.06	0.99
1564.453125	-1.53	-16.09	0.99
1567.382813	-1.55	-16.16	0.99
1570.312500	-1.56	-16.23	0.99
1573.242188	-1.58	-16.28	1.00
1576.171875	-1.59	-16.30	1.00
1579.101563	-1.60	-16.29	1.00
1582.031250	-1.61	-16.26	0.99
1584.960938	-1.62	-16.21	1.00
1587.890625	-1.62	-16.15	1.00
1590.820313	-1.62	-16.08	1.00
1593.750000	-1.61	-16.01	1.00
1596.679688	-1.60	-15.95	1.00
1599.609375	-1.59	-15.91	1.00
1602.539063	-1.57	-15.89	1.00
1605.468750	-1.55	-15.89	1.00
1608.398438	-1.54	-15.91	1.00
1611.328125	-1.52	-15.93	1.00
1614.257813	-1.50	-15.96	1.00
1617.187500	-1.49	-15.99	1.00
1620.117188	-1.47	-16.03	1.00
1623.046875	-1.46	-16.08	1.00
1625.976563	-1.44	-16.13	1.00
1628.906250	-1.43	-16.19	1.00
1631.835938	-1.42	-16.26	1.00
1634.765625	-1.42	-16.34	1.00
1637.695313	-1.41	-16.43	1.00
1640.625000	-1.41	-16.51	1.00
1643.554688	-1.41	-16.58	1.00
1646.484375	-1.41	-16.64	1.00
1649.414063	-1.41	-16.71	1.00
1652.343750	-1.41	-16.77	1.00
1655.273438	-1.41	-16.81	1.00
1658.203125	-1.42	-16.86	1.00
1661.132813	-1.42	-16.90	1.00
1664.062500	-1.42	-16.94	0.99
1666.992188	-1.42	-16.97	1.00
1669.921875	-1.42	-17.00	1.00
1672.851563	-1.43	-17.04	1.00
1675.781250	-1.43	-17.07	1.00
1678.710938	-1.44	-17.08	1.00
1681.640625	-1.44	-17.07	1.00
1684.570313	-1.44	-17.06	1.00
1687.500000	-1.44	-17.05	1.00
1690.429688	-1.43	-17.04	1.00
1693.359375	-1.43	-17.07	0.99
1696.289063	-1.42	-17.10	1.00
1699.218750	-1.42	-17.13	1.00
1702.148438	-1.41	-17.17	1.00
1705.078125	-1.41	-17.23	1.00
1708.007813	-1.41	-17.29	0.99
1710.937500	-1.42	-17.36	0.99
1713.867188	-1.42	-17.41	0.99
1716.796875	-1.43	-17.46	0.99
1719.726563	-1.43	-17.50	1.00
1722.656250	-1.43	-17.54	1.00
1725.585938	-1.43	-17.57	1.00
1728.515625	-1.43	-17.61	1.00
1731.445313	-1.42	-17.65	1.00
1734.375000	-1.42	-17.69	1.00
1737.304688	-1.42	-17.72	1.00
1740.234375	-1.41	-17.75	1.00
1743.164063	-1.40	-17.80	1.00
1746.093750	-1.40	-17.86	1.00
1749.023438	-1.40	-17.93	1.00
1751.953125	-1.40	-17.99	1.00
1754.882813	-1.40	-18.02	0.99
1757.812500	-1.40	-18.04	1.00
1760.742188	-1.40	-18.05	1.00
1763.671875	-1.40	-18.06	0.99
1766.601563	-1.40	-18.07	0.98
1769.531250	-1.39	-18.09	0.98
1772.460938	-1.39	-18.01	0.98
1775.390625	-1.39	-17.95	0.99
1778.320313	-1.39	-17.93	0.99
1781.250000	-1.38	-17.93	1.00
1784.179688	-1.38	-17.94	1.00
1787.109375	-1.38	-17.96	1.00
1790.039063	-1.37	-17.99	1.00
1792.968750	-1.37	-18.02	1.00
1795.898438	-1.37	-18.04	1.00
1798.828125	-1.37	-18.09	1.00
1801.757813	-1.37	-18.13	1.00
1804.687500	-1.38	-18.19	0.99
1807.617188	-1.39	-18.25	0.99
1810.546875	-1.40	-18.31	0.99
1813.476563	-1.41	-18.36	1.00
1816.406250	-1.42	-18.37	1.00
1819.335938	-1.43	-18.36	1.00
1822.265625	-1.44	-18.33	0.99
1825.195313	-1.45	-18.27	0.99
1828.125000	-1.46	-18.21	0.99
1831.054688	-1.46	-18.14	0.99
1833.984375	-1.46	-18.07	1.00
1836.914063	-1.46	-18.00	1.00
1839.843750	-1.46	-17.92	0.99
1842.773438	-1.46	-17.82	1.00
1845.703125	-1.46	-17.70	1.00
1848.632813	-1.45	-17.58	1.00
1851.562500	-1.44	-17.46	1.00
1854.492188	-1.43	-17.36	1.00
1857.421875	-1.42	-17.27	1.00
1860.351563	-1.40	-17.20	1.00
1863.281250	-1.38	-17.15	1.00
1866.210938	-1.36	-17.12	1.00
1869.140625	-1.34	-17.11	1.00
1872.070313	-1.32	-17.11	1.00
1875.000000	-1.30	-17.12	0.99
1877.929688	-1.28	-17.14	0.99
1880.859375	-1.25	-17.18	1.00
1883.789063	-1.23	-17.25	1.00
1886.718750	-1.21	-17.33	1.00
1889.648438	-1.20	-17.43	1.00
1892.578125	-1.18	-17.53	0.99
1895.507813	-1.17	-17.62	0.99
1898.437500	-1.16	-17.71	1.00
1901.367188	-1.15	-17.82	0.99
1904.296875	-1.14	-17.95	0.99
1907.226563	-1.13	-18.09	0.99
1910.156250	-1.13	-18.24	0.99
1913.085938	-1.13	-18.35	1.00
1916.015625	-1.13	-18.45	1.00
1918.945313	-1.13	-18.53	1.00
1921.875000	-1.14	-18.60	1.00
1924.804688	-1.14	-18.66	1.00
1927.734375	-1.15	-18.69	1.00
1930.664063	-1.15	-18.72	1.00
1933.593750	-1.15	-18.74	0.99
1936.523438	-1.15	-18.78	0.99
1939.453125	-1.16	-18.83	0.99
1942.382813	-1.16	-18.89	0.99
1945.312500	-1.16	-18.95	0.99
1948.242188	-1.17	-19.01	0.99
1951.171875	-1.18	-19.06	1.00
1954.101563	-1.18	-19.09	0.99
1957.031250	-1.19	-19.10	0.98
1959.960938	-1.20	-19.09	0.97
1962.890625	-1.20	-19.07	0.99
1965.820313	-1.20	-19.05	0.98
1968.750000	-1.20	-19.04	0.95
1971.679688	-1.20	-19.04	0.97
1974.609375	-1.20	-19.06	0.97
1977.539063	-1.20	-19.10	0.97
1980.468750	-1.20	-19.15	0.99
1983.398438	-1.20	-19.21	0.99
1986.328125	-1.20	-19.29	1.00
1989.257813	-1.20	-19.37	1.00
1992.187500	-1.20	-19.45	1.00
1995.117188	-1.21	-19.53	1.00
1998.046875	-1.21	-19.60	0.99
2000.976563	-1.22	-19.65	1.00
2003.906250	-1.23	-19.70	1.00
2006.835938	-1.24	-19.73	1.00
2009.765625	-1.24	-19.75	1.00
2012.695313	-1.25	-19.77	1.00
2015.625000	-1.24	-19.79	1.00
2018.554688	-1.24	-19.82	1.00
2021.484375	-1.24	-19.87	1.00
2024.414063	-1.23	-19.91	1.00
2027.343750	-1.23	-19.97	1.00
2030.273438	-1.23	-20.05	1.00
2033.203125	-1.23	-20.12	1.00
2036.132813	-1.23	-20.18	1.00
2039.062500	-1.23	-20.24	1.00
2041.992188	-1.23	-20.30	1.00
2044.921875	-1.23	-20.37	1.00
2047.851563	-1.23	-20.44	1.00
2050.781250	-1.22	-20.52	1.00
2053.710938	-1.22	-20.60	1.00
2056.640625	-1.22	-20.66	1.00
2059.570313	-1.22	-20.72	1.00
2062.500000	-1.22	-20.79	1.00
2065.429688	-1.22	-20.88	1.00
2068.359375	-1.22	-20.98	0.99
2071.289063	-1.22	-21.07	1.00
2074.218750	-1.22	-21.16	1.00
2077.148438	-1.22	-21.25	1.00
2080.078125	-1.22	-21.34	1.00
2083.007813	-1.22	-21.43	1.00
2085.937500	-1.22	-21.53	0.99
2088.867188	-1.23	-21.62	0.99
2091.796875	-1.23	-21.69	1.00
2094.726563	-1.24	-21.75	1.00
2097.656250	-1.25	-21.80	1.00
2100.585938	-1.26	-21.82	1.00
2103.515625	-1.27	-21.83	1.00
2106.445313	-1.27	-21.84	1.00
