	ECM8000_TF_0_120		
161.132813	-0.74	9.72	1.00
164.062500	-0.70	9.41	1.00
166.992188	-0.67	8.91	1.00
169.921875	-0.66	8.03	1.00
172.851563	-0.65	7.29	1.00
175.781250	-0.66	7.07	1.00
178.710938	-0.72	6.97	1.00
181.640625	-0.76	7.19	1.00
184.570313	-0.75	7.06	1.00
187.500000	-0.71	6.63	1.00
190.429688	-0.69	6.10	1.00
193.359375	-0.71	5.61	1.00
196.289063	-0.76	5.47	1.00
199.218750	-0.82	5.30	1.00
202.148438	-0.85	5.33	1.00
205.078125	-0.91	5.34	1.00
208.007813	-0.98	5.27	1.00
210.937500	-0.99	5.40	1.00
213.867188	-0.97	5.70	1.00
216.796875	-0.93	5.67	1.00
219.726563	-0.89	5.40	1.00
222.656250	-0.84	5.03	1.00
225.585938	-0.82	4.81	1.00
228.515625	-0.81	4.60	1.00
231.445313	-0.80	4.46	1.00
234.375000	-0.81	4.47	1.00
237.304688	-0.80	4.33	1.00
240.234375	-0.79	4.17	1.00
243.164063	-0.79	3.84	1.00
246.093750	-0.79	3.59	1.00
249.023438	-0.79	3.28	1.00
251.953125	-0.78	3.05	1.00
254.882813	-0.79	2.89	1.00
257.812500	-0.81	2.78	1.00
260.742188	-0.80	2.74	1.00
263.671875	-0.80	2.87	1.00
266.601563	-0.81	2.94	1.00
269.531250	-0.82	3.22	1.00
272.460938	-0.81	3.23	1.00
275.390625	-0.80	3.14	1.00
278.320313	-0.76	2.92	1.00
281.250000	-0.73	2.67	1.00
284.179688	-0.70	2.41	1.00
287.109375	-0.69	2.08	1.00
290.039063	-0.66	1.68	1.00
292.968750	-0.65	1.21	1.00
295.898438	-0.69	0.52	1.00
298.828125	-0.77	-0.16	1.00
301.757813	-0.85	-0.52	1.00
304.687500	-0.91	-0.55	1.00
307.617188	-0.96	-0.44	1.00
310.546875	-0.98	-0.17	1.00
313.476563	-0.97	-0.01	1.00
316.406250	-0.94	0.14	1.00
319.335938	-0.92	0.20	1.00
322.265625	-0.90	0.27	1.00
325.195313	-0.88	0.38	1.00
328.125000	-0.86	0.36	1.00
331.054688	-0.83	0.22	1.00
333.984375	-0.80	-0.03	1.00
336.914063	-0.80	-0.35	1.00
339.843750	-0.83	-0.70	1.00
342.773438	-0.87	-1.00	1.00
345.703125	-0.91	-1.02	1.00
348.632813	-0.93	-0.89	1.00
351.562500	-0.94	-0.69	1.00
354.492188	-0.93	-0.60	1.00
357.421875	-0.91	-0.59	1.00
360.351563	-0.88	-0.69	1.00
363.281250	-0.86	-0.82	1.00
366.210938	-0.85	-1.01	1.00
369.140625	-0.85	-1.23	1.00
372.070313	-0.88	-1.49	1.00
375.000000	-0.93	-1.66	1.00
377.929688	-0.96	-1.64	1.00
380.859375	-0.98	-1.45	1.00
383.789063	-0.98	-1.33	1.00
386.718750	-0.96	-1.34	1.00
389.648438	-0.94	-1.38	1.00
392.578125	-0.93	-1.46	1.00
395.507813	-0.91	-1.46	1.00
398.437500	-0.90	-1.42	1.00
401.367188	-0.89	-1.38	1.00
404.296875	-0.88	-1.31	1.00
407.226563	-0.86	-1.27	1.00
410.156250	-0.82	-1.27	1.00
413.085938	-0.78	-1.39	1.00
416.015625	-0.75	-1.65	1.00
418.945313	-0.72	-1.97	1.00
421.875000	-0.71	-2.35	1.00
424.804688	-0.71	-2.65	1.00
427.734375	-0.72	-2.90	1.00
430.664063	-0.74	-3.17	1.00
433.593750	-0.76	-3.26	1.00
436.523438	-0.77	-3.16	1.00
439.453125	-0.77	-3.21	1.00
442.382813	-0.76	-3.36	1.00
445.312500	-0.75	-3.56	1.00
448.242188	-0.76	-3.81	1.00
451.171875	-0.77	-4.02	1.00
454.101563	-0.80	-4.15	1.00
457.031250	-0.82	-4.19	1.00
459.960938	-0.86	-4.20	1.00
462.890625	-0.90	-4.21	1.00
465.820313	-0.96	-4.22	1.00
468.750000	-0.99	-4.27	1.00
471.679688	-1.01	-4.32	1.00
474.609375	-1.02	-4.32	1.00
477.539063	-1.02	-4.25	1.00
480.468750	-1.02	-4.21	1.00
483.398438	-1.02	-4.21	1.00
486.328125	-1.02	-4.29	1.00
489.257813	-1.03	-4.47	1.00
492.187500	-1.05	-4.66	1.00
495.117188	-1.07	-4.82	1.00
498.046875	-1.10	-4.82	1.00
500.976563	-1.13	-4.68	1.00
503.906250	-1.17	-4.41	1.00
506.835938	-1.18	-4.05	1.00
509.765625	-1.18	-3.78	1.00
512.695313	-1.17	-3.55	1.00
515.625000	-1.16	-3.42	1.00
518.554688	-1.15	-3.28	1.00
521.484375	-1.14	-3.13	1.00
524.414063	-1.11	-3.01	1.00
527.343750	-1.09	-2.82	1.00
530.273438	-1.04	-2.60	1.00
533.203125	-1.00	-2.48	1.00
536.132813	-0.94	-2.45	1.00
539.062500	-0.89	-2.52	1.00
541.992188	-0.85	-2.64	1.00
544.921875	-0.83	-2.82	1.00
547.851563	-0.81	-3.01	1.00
550.781250	-0.80	-3.21	1.00
553.710938	-0.80	-3.40	1.00
556.640625	-0.80	-3.61	1.00
559.570313	-0.81	-3.77	1.00
562.500000	-0.83	-3.99	1.00
565.429688	-0.83	-4.23	0.99
568.359375	-0.83	-4.44	1.00
571.289063	-0.81	-4.65	1.00
574.218750	-0.80	-4.86	1.00
577.148438	-0.80	-5.07	1.00
580.078125	-0.82	-5.24	1.00
583.007813	-0.85	-5.37	1.00
585.937500	-0.88	-5.37	0.99
588.867188	-0.93	-5.25	0.99
591.796875	-0.96	-5.14	0.99
594.726563	-0.98	-5.11	1.00
597.656250	-0.98	-5.15	1.00
600.585938	-0.98	-5.21	1.00
603.515625	-0.96	-5.29	1.00
606.445313	-0.94	-5.43	1.00
609.375000	-0.93	-5.50	0.99
612.304688	-0.92	-5.68	1.00
615.234375	-0.94	-5.80	1.00
618.164063	-0.96	-5.95	1.00
621.093750	-0.98	-6.10	1.00
624.023438	-1.01	-6.25	1.00
626.953125	-1.02	-6.38	0.99
629.882813	-1.04	-6.49	1.00
632.812500	-1.05	-6.53	1.00
635.742188	-1.06	-6.48	1.00
638.671875	-1.06	-6.42	1.00
641.601563	-1.05	-6.34	1.00
644.531250	-1.04	-6.30	1.00
647.460938	-1.03	-6.30	0.99
650.390625	-1.02	-6.36	0.99
653.320313	-1.01	-6.40	1.00
656.250000	-0.99	-6.52	1.00
659.179688	-0.98	-6.69	1.00
662.109375	-0.97	-6.90	1.00
665.039063	-0.97	-7.09	1.00
667.968750	-0.97	-7.27	1.00
670.898438	-0.97	-7.51	1.00
673.828125	-0.97	-7.69	1.00
676.757813	-0.97	-7.84	1.00
679.687500	-0.98	-8.00	1.00
682.617188	-0.99	-8.15	1.00
685.546875	-0.99	-8.29	1.00
688.476563	-1.00	-8.38	1.00
691.406250	-1.01	-8.45	1.00
694.335938	-1.01	-8.50	1.00
697.265625	-1.02	-8.55	1.00
700.195313	-1.02	-8.60	1.00
703.125000	-1.01	-8.63	1.00
706.054688	-1.01	-8.55	1.00
708.984375	-1.00	-8.44	1.00
711.914063	-0.98	-8.38	1.00
714.843750	-0.96	-8.40	1.00
717.773438	-0.94	-8.48	1.00
720.703125	-0.93	-8.60	1.00
723.632813	-0.92	-8.74	1.00
726.562500	-0.92	-8.92	1.00
729.492188	-0.93	-9.09	1.00
732.421875	-0.95	-9.23	1.00
735.351563	-1.00	-9.36	0.99
738.281250	-1.04	-9.42	0.99
741.210938	-1.07	-9.32	0.99
744.140625	-1.09	-9.17	0.99
747.070313	-1.08	-9.07	1.00
750.000000	-1.07	-9.05	1.00
752.929688	-1.05	-9.10	1.00
755.859375	-1.04	-9.22	0.99
758.789063	-1.04	-9.38	0.99
761.718750	-1.05	-9.52	1.00
764.648438	-1.07	-9.69	0.99
767.578125	-1.10	-9.74	0.99
770.507813	-1.12	-9.72	1.00
773.437500	-1.14	-9.71	1.00
776.367188	-1.15	-9.71	0.99
779.296875	-1.16	-9.62	0.99
782.226563	-1.17	-9.48	1.00
785.156250	-1.17	-9.41	1.00
788.085938	-1.17	-9.41	1.00
791.015625	-1.17	-9.47	1.00
793.945313	-1.16	-9.54	1.00
796.875000	-1.16	-9.64	1.00
799.804688	-1.16	-9.77	1.00
802.734375	-1.16	-9.92	1.00
805.664063	-1.15	-10.04	1.00
808.593750	-1.14	-10.11	1.00
811.523438	-1.12	-10.18	1.00
814.453125	-1.10	-10.25	1.00
817.382813	-1.08	-10.31	1.00
820.312500	-1.05	-10.40	1.00
823.242188	-1.03	-10.50	1.00
826.171875	-1.01	-10.65	1.00
829.101563	-1.00	-10.85	1.00
832.031250	-0.99	-11.09	1.00
834.960938	-0.99	-11.36	1.00
837.890625	-1.00	-11.66	1.00
840.820313	-1.01	-11.95	1.00
843.750000	-1.03	-12.23	1.00
846.679688	-1.05	-12.51	1.00
849.609375	-1.08	-12.78	1.00
852.539063	-1.11	-13.02	1.00
855.468750	-1.14	-13.21	1.00
858.398438	-1.17	-13.38	1.00
861.328125	-1.19	-13.51	1.00
864.257813	-1.23	-13.62	1.00
867.187500	-1.26	-13.70	1.00
870.117188	-1.31	-13.72	1.00
873.046875	-1.35	-13.72	1.00
875.976563	-1.40	-13.68	1.00
878.906250	-1.45	-13.56	1.00
881.835938	-1.49	-13.34	1.00
884.765625	-1.53	-13.07	1.00
887.695313	-1.56	-12.77	1.00
890.625000	-1.59	-12.39	1.00
893.554688	-1.60	-12.03	1.00
896.484375	-1.59	-11.66	1.00
899.414063	-1.57	-11.28	1.00
902.343750	-1.54	-10.94	1.00
905.273438	-1.51	-10.67	1.00
908.203125	-1.48	-10.53	1.00
911.132813	-1.44	-10.46	1.00
914.062500	-1.42	-10.41	1.00
916.992188	-1.39	-10.37	1.00
919.921875	-1.36	-10.37	1.00
922.851563	-1.33	-10.38	1.00
925.781250	-1.30	-10.42	1.00
928.710938	-1.28	-10.48	1.00
931.640625	-1.26	-10.56	1.00
934.570313	-1.23	-10.64	1.00
937.500000	-1.21	-10.75	1.00
940.429688	-1.18	-10.87	1.00
943.359375	-1.15	-11.05	1.00
946.289063	-1.12	-11.22	1.00
949.218750	-1.10	-11.41	1.00
952.148438	-1.07	-11.65	1.00
955.078125	-1.05	-11.93	1.00
958.007813	-1.05	-12.22	1.00
960.937500	-1.06	-12.53	1.00
963.867188	-1.07	-12.82	1.00
966.796875	-1.10	-13.06	1.00
969.726563	-1.14	-13.28	0.98
972.656250	-1.19	-13.46	0.99
975.585938	-1.23	-13.50	0.99
978.515625	-1.27	-13.53	1.00
981.445313	-1.30	-13.54	1.00
984.375000	-1.33	-13.56	1.00
987.304688	-1.35	-13.57	1.00
990.234375	-1.38	-13.56	1.00
993.164063	-1.40	-13.59	1.00
996.093750	-1.43	-13.62	0.99
999.023438	-1.46	-13.65	0.99
1001.953125	-1.50	-13.65	1.00
1004.882813	-1.53	-13.58	0.99
1007.812500	-1.56	-13.42	0.99
1010.742188	-1.57	-13.20	1.00
1013.671875	-1.57	-12.99	1.00
1016.601563	-1.56	-12.79	1.00
1019.531250	-1.54	-12.64	1.00
1022.460938	-1.52	-12.54	1.00
1025.390625	-1.49	-12.49	1.00
1028.320313	-1.47	-12.43	1.00
1031.250000	-1.45	-12.38	1.00
1034.179688	-1.43	-12.37	1.00
1037.109375	-1.40	-12.39	1.00
1040.039063	-1.38	-12.46	1.00
1042.968750	-1.35	-12.57	1.00
1045.898438	-1.33	-12.66	1.00
1048.828125	-1.31	-12.76	1.00
1051.757813	-1.30	-12.86	1.00
1054.687500	-1.28	-12.95	1.00
1057.617188	-1.26	-13.04	1.00
1060.546875	-1.25	-13.15	1.00
1063.476563	-1.23	-13.27	1.00
1066.406250	-1.21	-13.41	1.00
1069.335938	-1.20	-13.55	1.00
1072.265625	-1.19	-13.71	1.00
1075.195313	-1.19	-13.87	1.00
1078.125000	-1.18	-14.02	1.00
1081.054688	-1.18	-14.15	1.00
1083.984375	-1.19	-14.27	1.00
1086.914063	-1.19	-14.39	1.00
1089.843750	-1.19	-14.51	1.00
1092.773438	-1.20	-14.63	1.00
1095.703125	-1.21	-14.75	1.00
1098.632813	-1.23	-14.87	1.00
1101.562500	-1.24	-14.99	1.00
1104.492188	-1.25	-15.09	1.00
1107.421875	-1.27	-15.16	1.00
1110.351563	-1.28	-15.22	1.00
1113.281250	-1.29	-15.28	1.00
1116.210938	-1.29	-15.31	1.00
1119.140625	-1.30	-15.34	1.00
1122.070313	-1.30	-15.37	1.00
1125.000000	-1.30	-15.42	1.00
1127.929688	-1.31	-15.48	0.99
1130.859375	-1.32	-15.55	1.00
1133.789063	-1.33	-15.60	1.00
1136.718750	-1.34	-15.62	0.99
1139.648438	-1.36	-15.62	1.00
1142.578125	-1.38	-15.60	1.00
1145.507813	-1.40	-15.57	1.00
1148.437500	-1.41	-15.51	1.00
1151.367188	-1.43	-15.44	1.00
1154.296875	-1.44	-15.39	1.00
1157.226563	-1.45	-15.35	1.00
1160.156250	-1.46	-15.29	1.00
1163.085938	-1.47	-15.22	1.00
1166.015625	-1.48	-15.15	1.00
1168.945313	-1.48	-15.08	1.00
1171.875000	-1.48	-15.01	1.00
1174.804688	-1.47	-14.96	1.00
1177.734375	-1.47	-14.93	1.00
1180.664063	-1.46	-14.92	1.00
1183.593750	-1.46	-14.93	1.00
1186.523438	-1.46	-14.95	1.00
1189.453125	-1.46	-14.98	1.00
1192.382813	-1.46	-15.00	1.00
1195.312500	-1.46	-15.00	1.00
1198.242188	-1.45	-14.97	1.00
1201.171875	-1.44	-14.95	1.00
1204.101563	-1.43	-14.95	1.00
1207.031250	-1.42	-14.97	1.00
1209.960938	-1.41	-15.02	1.00
1212.890625	-1.40	-15.08	1.00
1215.820313	-1.39	-15.14	1.00
1218.750000	-1.39	-15.16	1.00
1221.679688	-1.38	-15.19	1.00
1224.609375	-1.38	-15.25	1.00
1227.539063	-1.39	-15.32	1.00
1230.468750	-1.40	-15.36	1.00
1233.398438	-1.41	-15.39	1.00
1236.328125	-1.41	-15.41	1.00
1239.257813	-1.41	-15.43	1.00
1242.187500	-1.42	-15.48	1.00
1245.117188	-1.42	-15.54	1.00
1248.046875	-1.41	-15.59	0.99
1250.976563	-1.41	-15.65	1.00
1253.906250	-1.41	-15.74	1.00
1256.835938	-1.41	-15.85	1.00
1259.765625	-1.42	-15.96	1.00
1262.695313	-1.42	-16.07	1.00
1265.625000	-1.42	-16.16	1.00
1268.554688	-1.42	-16.25	1.00
1271.484375	-1.42	-16.32	1.00
1274.414063	-1.43	-16.39	1.00
1277.343750	-1.43	-16.44	1.00
1280.273438	-1.43	-16.44	1.00
1283.203125	-1.44	-16.47	1.00
1286.132813	-1.44	-16.50	1.00
1289.062500	-1.44	-16.55	1.00
1291.992188	-1.44	-16.57	1.00
1294.921875	-1.45	-16.58	1.00
1297.851563	-1.45	-16.58	1.00
1300.781250	-1.45	-16.61	1.00
1303.710938	-1.46	-16.64	0.99
1306.640625	-1.46	-16.64	1.00
1309.570313	-1.46	-16.64	1.00
1312.500000	-1.46	-16.64	1.00
1315.429688	-1.45	-16.66	1.00
1318.359375	-1.45	-16.69	1.00
1321.289063	-1.45	-16.70	1.00
1324.218750	-1.45	-16.70	1.00
1327.148438	-1.45	-16.68	1.00
1330.078125	-1.44	-16.67	1.00
1333.007813	-1.44	-16.67	1.00
1335.937500	-1.44	-16.69	1.00
1338.867188	-1.44	-16.71	1.00
1341.796875	-1.44	-16.77	1.00
1344.726563	-1.44	-16.83	1.00
1347.656250	-1.43	-16.92	1.00
1350.585938	-1.44	-17.03	1.00
1353.515625	-1.44	-17.14	1.00
1356.445313	-1.45	-17.23	1.00
1359.375000	-1.47	-17.30	1.00
1362.304688	-1.48	-17.32	1.00
1365.234375	-1.50	-17.32	1.00
1368.164063	-1.52	-17.30	0.99
1371.093750	-1.53	-17.25	1.00
1374.023438	-1.54	-17.18	1.00
1376.953125	-1.55	-17.12	1.00
1379.882813	-1.55	-17.06	1.00
1382.812500	-1.55	-17.02	1.00
1385.742188	-1.55	-17.00	1.00
1388.671875	-1.55	-17.00	1.00
1391.601563	-1.55	-17.00	1.00
1394.531250	-1.55	-17.00	1.00
1397.460938	-1.54	-17.01	1.00
1400.390625	-1.54	-17.02	1.00
1403.320313	-1.54	-17.02	1.00
1406.250000	-1.54	-17.03	1.00
1409.179688	-1.55	-17.04	1.00
1412.109375	-1.55	-17.07	1.00
1415.039063	-1.54	-17.10	1.00
1417.968750	-1.54	-17.14	1.00
1420.898438	-1.53	-17.18	1.00
1423.828125	-1.53	-17.22	0.99
1426.757813	-1.52	-17.27	0.99
1429.687500	-1.52	-17.33	1.00
1432.617188	-1.52	-17.37	1.00
1435.546875	-1.52	-17.40	1.00
1438.476563	-1.52	-17.43	1.00
1441.406250	-1.52	-17.46	1.00
1444.335938	-1.52	-17.48	1.00
1447.265625	-1.52	-17.50	1.00
1450.195313	-1.53	-17.51	1.00
1453.125000	-1.52	-17.52	0.99
1456.054688	-1.52	-17.51	0.99
1458.984375	-1.51	-17.53	0.99
1461.914063	-1.49	-17.55	0.99
1464.843750	-1.47	-17.55	0.99
1467.773438	-1.46	-17.57	0.99
1470.703125	-1.44	-17.59	0.99
1473.632813	-1.43	-17.61	0.99
1476.562500	-1.43	-17.65	0.99
1479.492188	-1.42	-17.70	1.00
1482.421875	-1.42	-17.77	1.00
1485.351563	-1.42	-17.86	1.00
1488.281250	-1.42	-17.95	0.99
1491.210938	-1.42	-18.06	0.99
1494.140625	-1.43	-18.14	0.97
1497.070313	-1.42	-18.23	0.98
1500.000000	-1.42	-18.30	0.99
1502.929688	-1.42	-18.37	0.96
1505.859375	-1.42	-18.43	0.94
1508.789063	-1.42	-18.47	0.99
1511.718750	-1.42	-18.50	1.00
1514.648438	-1.42	-18.54	1.00
1517.578125	-1.42	-18.61	0.99
1520.507813	-1.42	-18.70	0.99
1523.437500	-1.42	-18.80	1.00
1526.367188	-1.43	-18.91	1.00
1529.296875	-1.44	-19.01	1.00
1532.226563	-1.44	-19.12	1.00
1535.156250	-1.45	-19.24	1.00
1538.085938	-1.47	-19.35	1.00
1541.015625	-1.48	-19.48	0.99
1543.945313	-1.49	-19.60	1.00
1546.875000	-1.50	-19.73	1.00
1549.804688	-1.52	-19.84	1.00
1552.734375	-1.53	-19.96	1.00
1555.664063	-1.54	-20.07	1.00
1558.593750	-1.55	-20.18	1.00
1561.523438	-1.57	-20.28	1.00
1564.453125	-1.58	-20.34	1.00
1567.382813	-1.60	-20.39	1.00
1570.312500	-1.62	-20.40	1.00
1573.242188	-1.64	-20.38	1.00
1576.171875	-1.65	-20.33	1.00
1579.101563	-1.67	-20.26	1.00
1582.031250	-1.68	-20.19	1.00
1584.960938	-1.68	-20.11	1.00
1587.890625	-1.68	-20.03	1.00
1590.820313	-1.68	-19.94	1.00
1593.750000	-1.67	-19.86	1.00
1596.679688	-1.66	-19.79	1.00
1599.609375	-1.65	-19.74	1.00
1602.539063	-1.64	-19.70	1.00
1605.468750	-1.63	-19.67	1.00
1608.398438	-1.61	-19.66	1.00
1611.328125	-1.59	-19.65	1.00
1614.257813	-1.57	-19.67	1.00
1617.187500	-1.56	-19.71	1.00
1620.117188	-1.55	-19.75	1.00
1623.046875	-1.53	-19.81	1.00
1625.976563	-1.52	-19.87	1.00
1628.906250	-1.51	-19.94	0.99
1631.835938	-1.50	-20.00	1.00
1634.765625	-1.50	-20.04	0.99
1637.695313	-1.50	-20.09	0.99
1640.625000	-1.50	-20.11	0.99
1643.554688	-1.50	-20.14	1.00
1646.484375	-1.50	-20.16	1.00
1649.414063	-1.50	-20.18	1.00
1652.343750	-1.51	-20.21	1.00
1655.273438	-1.51	-20.26	1.00
1658.203125	-1.52	-20.30	1.00
1661.132813	-1.53	-20.33	0.99
1664.062500	-1.54	-20.36	1.00
1666.992188	-1.55	-20.40	1.00
1669.921875	-1.56	-20.43	0.99
1672.851563	-1.57	-20.45	0.99
1675.781250	-1.59	-20.46	1.00
1678.710938	-1.60	-20.44	0.99
1681.640625	-1.60	-20.40	1.00
1684.570313	-1.60	-20.35	1.00
1687.500000	-1.60	-20.32	1.00
1690.429688	-1.60	-20.31	0.99
1693.359375	-1.59	-20.29	0.99
1696.289063	-1.58	-20.29	0.97
1699.218750	-1.58	-20.29	0.97
1702.148438	-1.57	-20.33	0.97
1705.078125	-1.57	-20.37	0.97
1708.007813	-1.58	-20.41	0.99
1710.937500	-1.58	-20.47	0.99
1713.867188	-1.59	-20.55	0.99
1716.796875	-1.59	-20.59	0.99
1719.726563	-1.60	-20.62	0.99
1722.656250	-1.61	-20.65	1.00
1725.585938	-1.61	-20.65	0.99
1728.515625	-1.62	-20.63	0.99
1731.445313	-1.62	-20.60	1.00
1734.375000	-1.63	-20.58	1.00
1737.304688	-1.63	-20.56	1.00
1740.234375	-1.63	-20.54	1.00
1743.164063	-1.64	-20.52	1.00
1746.093750	-1.64	-20.51	1.00
1749.023438	-1.64	-20.49	1.00
1751.953125	-1.65	-20.46	1.00
1754.882813	-1.64	-20.43	1.00
1757.812500	-1.64	-20.38	1.00
1760.742188	-1.64	-20.34	1.00
1763.671875	-1.63	-20.30	0.99
1766.601563	-1.63	-20.27	0.92
1769.531250	-1.62	-20.26	0.93
1772.460938	-1.60	-20.27	0.98
1775.390625	-1.59	-20.31	1.00
1778.320313	-1.59	-20.36	1.00
1781.250000	-1.58	-20.42	0.99
1784.179688	-1.57	-20.48	1.00
1787.109375	-1.57	-20.55	0.99
1790.039063	-1.56	-20.62	0.99
1792.968750	-1.56	-20.70	1.00
1795.898438	-1.56	-20.78	1.00
1798.828125	-1.57	-20.86	1.00
1801.757813	-1.57	-20.94	1.00
1804.687500	-1.57	-21.01	0.99
1807.617188	-1.57	-21.09	1.00
1810.546875	-1.57	-21.17	1.00
1813.476563	-1.57	-21.25	1.00
1816.406250	-1.58	-21.32	0.99
1819.335938	-1.60	-21.40	0.98
1822.265625	-1.61	-21.46	0.99
1825.195313	-1.62	-21.49	0.99
1828.125000	-1.63	-21.50	1.00
1831.054688	-1.64	-21.49	1.00
1833.984375	-1.65	-21.47	1.00
1836.914063	-1.66	-21.41	0.99
1839.843750	-1.67	-21.32	0.99
1842.773438	-1.68	-21.21	1.00
1845.703125	-1.68	-21.09	1.00
1848.632813	-1.68	-20.97	1.00
1851.562500	-1.67	-20.85	0.99
1854.492188	-1.65	-20.74	0.99
1857.421875	-1.63	-20.65	0.99
1860.351563	-1.61	-20.57	0.99
1863.281250	-1.59	-20.52	0.99
1866.210938	-1.57	-20.51	1.00
1869.140625	-1.55	-20.51	0.99
1872.070313	-1.53	-20.54	0.99
1875.000000	-1.51	-20.56	1.00
1877.929688	-1.49	-20.60	1.00
1880.859375	-1.47	-20.66	0.99
1883.789063	-1.46	-20.73	1.00
1886.718750	-1.44	-20.80	0.99
1889.648438	-1.43	-20.89	0.99
1892.578125	-1.42	-20.99	1.00
1895.507813	-1.40	-21.12	1.00
1898.437500	-1.39	-21.26	1.00
1901.367188	-1.38	-21.41	0.99
1904.296875	-1.37	-21.59	0.99
1907.226563	-1.36	-21.78	0.99
1910.156250	-1.36	-21.93	0.98
1913.085938	-1.37	-22.06	0.99
1916.015625	-1.37	-22.17	1.00
1918.945313	-1.37	-22.28	1.00
1921.875000	-1.37	-22.39	0.99
1924.804688	-1.38	-22.49	1.00
1927.734375	-1.38	-22.59	1.00
1930.664063	-1.39	-22.67	1.00
1933.593750	-1.39	-22.72	1.00
1936.523438	-1.39	-22.76	1.00
1939.453125	-1.39	-22.80	1.00
1942.382813	-1.38	-22.85	1.00
1945.312500	-1.38	-22.90	0.99
1948.242188	-1.38	-22.95	0.98
1951.171875	-1.39	-22.96	0.97
1954.101563	-1.39	-22.96	0.99
1957.031250	-1.40	-22.97	0.99
1959.960938	-1.40	-22.98	1.00
1962.890625	-1.40	-23.00	1.00
1965.820313	-1.39	-23.02	1.00
1968.750000	-1.39	-23.06	1.00
1971.679688	-1.38	-23.10	1.00
1974.609375	-1.38	-23.16	1.00
1977.539063	-1.37	-23.23	1.00
1980.468750	-1.37	-23.30	0.99
1983.398438	-1.36	-23.39	0.99
1986.328125	-1.36	-23.49	1.00
1989.257813	-1.35	-23.58	1.00
1992.187500	-1.35	-23.68	1.00
1995.117188	-1.34	-23.77	1.00
1998.046875	-1.34	-23.83	1.00
2000.976563	-1.35	-23.89	0.99
2003.906250	-1.35	-23.96	0.98
2006.835938	-1.36	-24.00	0.98
2009.765625	-1.37	-24.04	0.98
2012.695313	-1.37	-24.07	1.00
2015.625000	-1.38	-24.10	1.00
2018.554688	-1.38	-24.15	0.99
2021.484375	-1.39	-24.19	0.98
2024.414063	-1.39	-24.21	0.99
2027.343750	-1.40	-24.22	1.00
2030.273438	-1.41	-24.24	0.99
2033.203125	-1.41	-24.27	0.99
2036.132813	-1.42	-24.29	1.00
2039.062500	-1.42	-24.32	1.00
2041.992188	-1.43	-24.35	1.00
2044.921875	-1.43	-24.40	1.00
2047.851563	-1.44	-24.45	1.00
2050.781250	-1.45	-24.49	0.99
2053.710938	-1.45	-24.53	0.99
2056.640625	-1.46	-24.55	0.99
2059.570313	-1.47	-24.56	0.99
2062.500000	-1.47	-24.57	1.00
2065.429688	-1.47	-24.58	1.00
2068.359375	-1.48	-24.61	1.00
2071.289063	-1.48	-24.64	1.00
2074.218750	-1.48	-24.67	1.00
2077.148438	-1.48	-24.70	1.00
2080.078125	-1.49	-24.74	1.00
2083.007813	-1.49	-24.78	0.99
2085.937500	-1.49	-24.84	0.99
2088.867188	-1.50	-24.91	0.99
2091.796875	-1.51	-24.98	0.99
2094.726563	-1.51	-25.05	0.99
2097.656250	-1.52	-25.12	0.99
2100.585938	-1.53	-25.20	0.99
2103.515625	-1.54	-25.29	0.99
2106.445313	-1.55	-25.38	0.99
