	ECM8000_TF_0_60		
670.898438	-1.00	-2.69	1.00
673.828125	-1.01	-2.77	1.00
676.757813	-1.03	-2.82	1.00
679.687500	-1.04	-2.85	1.00
682.617188	-1.05	-2.87	1.00
685.546875	-1.06	-2.89	1.00
688.476563	-1.08	-2.95	1.00
691.406250	-1.10	-2.97	1.00
694.335938	-1.11	-2.94	1.00
697.265625	-1.12	-2.91	1.00
700.195313	-1.13	-2.90	1.00
703.125000	-1.13	-2.87	1.00
706.054688	-1.13	-2.83	1.00
708.984375	-1.13	-2.82	1.00
711.914063	-1.12	-2.84	1.00
714.843750	-1.11	-2.90	1.00
717.773438	-1.10	-3.00	1.00
720.703125	-1.11	-3.17	1.00
723.632813	-1.12	-3.29	1.00
726.562500	-1.14	-3.34	1.00
729.492188	-1.17	-3.34	1.00
732.421875	-1.20	-3.32	1.00
735.351563	-1.23	-3.26	1.00
738.281250	-1.25	-3.18	1.00
741.210938	-1.26	-3.02	1.00
744.140625	-1.27	-2.83	1.00
747.070313	-1.27	-2.67	1.00
750.000000	-1.25	-2.59	1.00
752.929688	-1.24	-2.55	1.00
755.859375	-1.22	-2.54	1.00
758.789063	-1.20	-2.57	1.00
761.718750	-1.18	-2.63	1.00
764.648438	-1.16	-2.74	1.00
767.578125	-1.14	-2.93	1.00
770.507813	-1.12	-3.13	1.00
773.437500	-1.11	-3.32	1.00
776.367188	-1.10	-3.49	1.00
779.296875	-1.10	-3.55	1.00
782.226563	-1.09	-3.57	1.00
785.156250	-1.07	-3.55	1.00
788.085938	-1.06	-3.55	1.00
791.015625	-1.05	-3.58	1.00
793.945313	-1.04	-3.63	0.99
796.875000	-1.03	-3.67	1.00
799.804688	-1.02	-3.66	1.00
802.734375	-1.01	-3.67	1.00
805.664063	-1.00	-3.68	1.00
808.593750	-1.00	-3.71	1.00
811.523438	-1.01	-3.75	1.00
814.453125	-1.00	-3.79	1.00
817.382813	-1.00	-3.84	1.00
820.312500	-0.99	-3.93	1.00
823.242188	-0.99	-4.07	1.00
826.171875	-0.98	-4.22	1.00
829.101563	-0.98	-4.38	1.00
832.031250	-0.98	-4.55	1.00
834.960938	-0.99	-4.74	1.00
837.890625	-0.99	-4.94	1.00
840.820313	-1.00	-5.16	1.00
843.750000	-1.02	-5.39	1.00
846.679688	-1.04	-5.64	1.00
849.609375	-1.08	-5.88	1.00
852.539063	-1.11	-6.07	1.00
855.468750	-1.16	-6.25	1.00
858.398438	-1.20	-6.42	1.00
861.328125	-1.25	-6.58	1.00
864.257813	-1.29	-6.71	1.00
867.187500	-1.33	-6.81	1.00
870.117188	-1.38	-6.81	1.00
873.046875	-1.42	-6.78	1.00
875.976563	-1.46	-6.73	1.00
878.906250	-1.51	-6.66	1.00
881.835938	-1.55	-6.55	1.00
884.765625	-1.59	-6.38	1.00
887.695313	-1.63	-6.12	1.00
890.625000	-1.66	-5.79	0.99
893.554688	-1.67	-5.42	1.00
896.484375	-1.67	-5.09	1.00
899.414063	-1.66	-4.78	1.00
902.343750	-1.64	-4.52	1.00
905.273438	-1.62	-4.31	1.00
908.203125	-1.60	-4.15	1.00
911.132813	-1.58	-4.01	1.00
914.062500	-1.56	-3.90	1.00
916.992188	-1.55	-3.77	1.00
919.921875	-1.53	-3.64	1.00
922.851563	-1.51	-3.53	1.00
925.781250	-1.49	-3.44	1.00
928.710938	-1.47	-3.37	1.00
931.640625	-1.44	-3.32	1.00
934.570313	-1.42	-3.31	1.00
937.500000	-1.40	-3.30	1.00
940.429688	-1.38	-3.32	1.00
943.359375	-1.35	-3.36	1.00
946.289063	-1.32	-3.42	1.00
949.218750	-1.30	-3.52	1.00
952.148438	-1.28	-3.64	1.00
955.078125	-1.27	-3.78	1.00
958.007813	-1.26	-3.90	1.00
960.937500	-1.25	-4.03	1.00
963.867188	-1.25	-4.19	1.00
966.796875	-1.26	-4.36	1.00
969.726563	-1.27	-4.47	1.00
972.656250	-1.29	-4.53	1.00
975.585938	-1.31	-4.54	1.00
978.515625	-1.32	-4.51	1.00
981.445313	-1.32	-4.49	1.00
984.375000	-1.32	-4.47	1.00
987.304688	-1.33	-4.46	1.00
990.234375	-1.33	-4.46	1.00
993.164063	-1.33	-4.49	1.00
996.093750	-1.33	-4.53	1.00
999.023438	-1.34	-4.58	1.00
1001.953125	-1.35	-4.60	1.00
1004.882813	-1.36	-4.60	1.00
1007.812500	-1.37	-4.56	1.00
1010.742188	-1.37	-4.49	1.00
1013.671875	-1.37	-4.40	1.00
1016.601563	-1.37	-4.33	1.00
1019.531250	-1.36	-4.28	1.00
1022.460938	-1.35	-4.24	1.00
1025.390625	-1.34	-4.22	1.00
1028.320313	-1.33	-4.21	1.00
1031.250000	-1.33	-4.19	1.00
1034.179688	-1.32	-4.15	1.00
1037.109375	-1.31	-4.12	1.00
1040.039063	-1.30	-4.12	1.00
1042.968750	-1.28	-4.13	1.00
1045.898438	-1.27	-4.17	1.00
1048.828125	-1.26	-4.23	1.00
1051.757813	-1.25	-4.30	1.00
1054.687500	-1.24	-4.37	1.00
1057.617188	-1.24	-4.44	1.00
1060.546875	-1.24	-4.50	1.00
1063.476563	-1.23	-4.58	1.00
1066.406250	-1.23	-4.66	1.00
1069.335938	-1.24	-4.75	1.00
1072.265625	-1.24	-4.84	1.00
1075.195313	-1.24	-4.94	1.00
1078.125000	-1.25	-5.03	1.00
1081.054688	-1.25	-5.13	1.00
1083.984375	-1.26	-5.21	1.00
1086.914063	-1.26	-5.30	1.00
1089.843750	-1.27	-5.37	1.00
1092.773438	-1.28	-5.45	1.00
1095.703125	-1.29	-5.51	1.00
1098.632813	-1.30	-5.57	1.00
1101.562500	-1.31	-5.64	1.00
1104.492188	-1.32	-5.69	1.00
1107.421875	-1.33	-5.73	1.00
1110.351563	-1.35	-5.74	1.00
1113.281250	-1.36	-5.72	1.00
1116.210938	-1.37	-5.70	1.00
1119.140625	-1.38	-5.68	1.00
1122.070313	-1.38	-5.67	1.00
1125.000000	-1.39	-5.68	1.00
1127.929688	-1.39	-5.68	1.00
1130.859375	-1.40	-5.69	1.00
1133.789063	-1.41	-5.69	1.00
1136.718750	-1.42	-5.69	1.00
1139.648438	-1.43	-5.66	1.00
1142.578125	-1.45	-5.61	1.00
1145.507813	-1.46	-5.55	1.00
1148.437500	-1.46	-5.49	1.00
1151.367188	-1.47	-5.43	1.00
1154.296875	-1.47	-5.38	1.00
1157.226563	-1.47	-5.34	1.00
1160.156250	-1.47	-5.30	1.00
1163.085938	-1.47	-5.26	1.00
1166.015625	-1.47	-5.21	1.00
1168.945313	-1.47	-5.17	1.00
1171.875000	-1.47	-5.13	1.00
1174.804688	-1.46	-5.10	1.00
1177.734375	-1.46	-5.07	1.00
1180.664063	-1.45	-5.05	1.00
1183.593750	-1.45	-5.04	1.00
1186.523438	-1.44	-5.04	1.00
1189.453125	-1.44	-5.04	1.00
1192.382813	-1.44	-5.04	1.00
1195.312500	-1.44	-5.02	1.00
1198.242188	-1.44	-4.99	1.00
1201.171875	-1.43	-4.96	1.00
1204.101563	-1.42	-4.95	1.00
1207.031250	-1.41	-4.96	1.00
1209.960938	-1.41	-4.97	1.00
1212.890625	-1.40	-4.99	1.00
1215.820313	-1.39	-5.02	1.00
1218.750000	-1.39	-5.06	1.00
1221.679688	-1.38	-5.11	1.00
1224.609375	-1.37	-5.16	1.00
1227.539063	-1.37	-5.22	1.00
1230.468750	-1.36	-5.27	1.00
1233.398438	-1.36	-5.33	1.00
1236.328125	-1.36	-5.38	1.00
1239.257813	-1.36	-5.45	1.00
1242.187500	-1.36	-5.52	1.00
1245.117188	-1.36	-5.57	1.00
1248.046875	-1.36	-5.62	1.00
1250.976563	-1.37	-5.66	1.00
1253.906250	-1.37	-5.70	1.00
1256.835938	-1.38	-5.75	1.00
1259.765625	-1.38	-5.78	1.00
1262.695313	-1.39	-5.80	1.00
1265.625000	-1.39	-5.82	1.00
1268.554688	-1.40	-5.83	1.00
1271.484375	-1.40	-5.85	1.00
1274.414063	-1.41	-5.87	1.00
1277.343750	-1.41	-5.89	1.00
1280.273438	-1.42	-5.89	1.00
1283.203125	-1.43	-5.90	1.00
1286.132813	-1.43	-5.93	1.00
1289.062500	-1.43	-5.97	1.00
1291.992188	-1.44	-6.01	1.00
1294.921875	-1.44	-6.05	1.00
1297.851563	-1.45	-6.10	1.00
1300.781250	-1.46	-6.14	1.00
1303.710938	-1.46	-6.17	1.00
1306.640625	-1.47	-6.19	1.00
1309.570313	-1.48	-6.18	1.00
1312.500000	-1.49	-6.17	1.00
1315.429688	-1.49	-6.15	1.00
1318.359375	-1.49	-6.14	1.00
1321.289063	-1.50	-6.11	1.00
1324.218750	-1.50	-6.08	1.00
1327.148438	-1.50	-6.04	1.00
1330.078125	-1.51	-5.99	1.00
1333.007813	-1.51	-5.95	1.00
1335.937500	-1.51	-5.91	1.00
1338.867188	-1.51	-5.88	1.00
1341.796875	-1.51	-5.87	1.00
1344.726563	-1.51	-5.89	1.00
1347.656250	-1.51	-5.90	1.00
1350.585938	-1.51	-5.92	1.00
1353.515625	-1.51	-5.94	1.00
1356.445313	-1.52	-5.97	1.00
1359.375000	-1.52	-5.99	1.00
1362.304688	-1.53	-6.01	1.00
1365.234375	-1.54	-6.01	1.00
1368.164063	-1.54	-5.99	1.00
1371.093750	-1.55	-5.97	1.00
1374.023438	-1.55	-5.94	1.00
1376.953125	-1.55	-5.91	1.00
1379.882813	-1.55	-5.89	1.00
1382.812500	-1.55	-5.88	1.00
1385.742188	-1.55	-5.87	1.00
1388.671875	-1.56	-5.85	1.00
1391.601563	-1.56	-5.82	1.00
1394.531250	-1.56	-5.79	1.00
1397.460938	-1.56	-5.77	1.00
1400.390625	-1.57	-5.75	1.00
1403.320313	-1.57	-5.73	1.00
1406.250000	-1.57	-5.70	1.00
1409.179688	-1.58	-5.65	1.00
1412.109375	-1.58	-5.59	1.00
1415.039063	-1.58	-5.54	1.00
1417.968750	-1.57	-5.51	1.00
1420.898438	-1.57	-5.50	1.00
1423.828125	-1.57	-5.51	1.00
1426.757813	-1.58	-5.51	1.00
1429.687500	-1.58	-5.50	1.00
1432.617188	-1.58	-5.47	1.00
1435.546875	-1.58	-5.44	1.00
1438.476563	-1.57	-5.41	1.00
1441.406250	-1.57	-5.39	1.00
1444.335938	-1.56	-5.37	1.00
1447.265625	-1.56	-5.35	1.00
1450.195313	-1.56	-5.32	1.00
1453.125000	-1.55	-5.29	1.00
1456.054688	-1.54	-5.26	1.00
1458.984375	-1.53	-5.24	1.00
1461.914063	-1.52	-5.24	1.00
1464.843750	-1.50	-5.26	1.00
1467.773438	-1.49	-5.29	1.00
1470.703125	-1.48	-5.34	1.00
1473.632813	-1.47	-5.38	1.00
1476.562500	-1.46	-5.42	1.00
1479.492188	-1.45	-5.48	1.00
1482.421875	-1.44	-5.55	1.00
1485.351563	-1.44	-5.63	1.00
1488.281250	-1.44	-5.70	1.00
1491.210938	-1.44	-5.75	0.99
1494.140625	-1.44	-5.78	1.00
1497.070313	-1.44	-5.78	0.99
1500.000000	-1.45	-5.80	1.00
1502.929688	-1.45	-5.84	1.00
1505.859375	-1.45	-5.88	1.00
1508.789063	-1.45	-5.93	1.00
1511.718750	-1.45	-5.99	1.00
1514.648438	-1.45	-6.06	1.00
1517.578125	-1.46	-6.12	1.00
1520.507813	-1.46	-6.19	1.00
1523.437500	-1.47	-6.24	1.00
1526.367188	-1.48	-6.30	1.00
1529.296875	-1.49	-6.35	1.00
1532.226563	-1.50	-6.41	1.00
1535.156250	-1.51	-6.47	1.00
1538.085938	-1.52	-6.53	1.00
1541.015625	-1.53	-6.58	1.00
1543.945313	-1.54	-6.64	1.00
1546.875000	-1.55	-6.70	1.00
1549.804688	-1.57	-6.75	1.00
1552.734375	-1.58	-6.80	1.00
1555.664063	-1.60	-6.84	1.00
1558.593750	-1.61	-6.87	1.00
1561.523438	-1.63	-6.89	1.00
1564.453125	-1.64	-6.90	1.00
1567.382813	-1.66	-6.87	1.00
1570.312500	-1.68	-6.83	1.00
1573.242188	-1.70	-6.75	1.00
1576.171875	-1.72	-6.64	1.00
1579.101563	-1.73	-6.51	1.00
1582.031250	-1.74	-6.39	1.00
1584.960938	-1.74	-6.27	1.00
1587.890625	-1.75	-6.16	1.00
1590.820313	-1.75	-6.05	1.00
1593.750000	-1.74	-5.95	1.00
1596.679688	-1.74	-5.85	1.00
1599.609375	-1.73	-5.77	1.00
1602.539063	-1.73	-5.70	1.00
1605.468750	-1.72	-5.65	1.00
1608.398438	-1.71	-5.61	1.00
1611.328125	-1.71	-5.57	1.00
1614.257813	-1.71	-5.53	1.00
1617.187500	-1.70	-5.49	1.00
1620.117188	-1.70	-5.46	1.00
1623.046875	-1.69	-5.43	1.00
1625.976563	-1.69	-5.41	1.00
1628.906250	-1.68	-5.40	1.00
1631.835938	-1.68	-5.39	1.00
1634.765625	-1.67	-5.37	1.00
1637.695313	-1.67	-5.35	1.00
1640.625000	-1.67	-5.31	1.00
1643.554688	-1.66	-5.28	1.00
1646.484375	-1.66	-5.26	1.00
1649.414063	-1.65	-5.25	1.00
1652.343750	-1.64	-5.24	1.00
1655.273438	-1.64	-5.23	1.00
1658.203125	-1.63	-5.22	1.00
1661.132813	-1.62	-5.23	1.00
1664.062500	-1.62	-5.23	1.00
1666.992188	-1.61	-5.23	1.00
1669.921875	-1.60	-5.25	1.00
1672.851563	-1.59	-5.28	1.00
1675.781250	-1.59	-5.31	1.00
1678.710938	-1.58	-5.33	1.00
1681.640625	-1.58	-5.34	1.00
1684.570313	-1.57	-5.35	1.00
1687.500000	-1.56	-5.37	1.00
1690.429688	-1.56	-5.40	1.00
1693.359375	-1.55	-5.45	1.00
1696.289063	-1.54	-5.51	1.00
1699.218750	-1.53	-5.57	1.00
1702.148438	-1.53	-5.63	1.00
1705.078125	-1.52	-5.69	1.00
1708.007813	-1.51	-5.75	1.00
1710.937500	-1.51	-5.81	1.00
1713.867188	-1.51	-5.86	1.00
1716.796875	-1.51	-5.91	1.00
1719.726563	-1.51	-5.94	1.00
1722.656250	-1.51	-5.97	1.00
1725.585938	-1.50	-6.00	1.00
1728.515625	-1.50	-6.03	1.00
1731.445313	-1.50	-6.07	1.00
1734.375000	-1.50	-6.11	1.00
1737.304688	-1.50	-6.14	1.00
1740.234375	-1.50	-6.18	1.00
1743.164063	-1.50	-6.21	1.00
1746.093750	-1.50	-6.24	1.00
1749.023438	-1.50	-6.25	1.00
1751.953125	-1.51	-6.24	1.00
1754.882813	-1.51	-6.22	1.00
1757.812500	-1.51	-6.18	1.00
1760.742188	-1.51	-6.14	1.00
1763.671875	-1.51	-6.09	1.00
1766.601563	-1.51	-6.04	0.99
1769.531250	-1.50	-6.00	1.00
1772.460938	-1.49	-5.97	1.00
1775.390625	-1.48	-5.94	1.00
1778.320313	-1.48	-5.93	1.00
1781.250000	-1.47	-5.92	0.99
1784.179688	-1.46	-5.93	0.99
1787.109375	-1.45	-5.96	0.99
1790.039063	-1.44	-5.99	0.99
1792.968750	-1.44	-6.01	1.00
1795.898438	-1.44	-6.04	0.99
1798.828125	-1.44	-6.07	1.00
1801.757813	-1.44	-6.10	1.00
1804.687500	-1.45	-6.11	0.99
1807.617188	-1.45	-6.14	0.99
1810.546875	-1.46	-6.15	1.00
1813.476563	-1.47	-6.16	1.00
1816.406250	-1.48	-6.16	1.00
1819.335938	-1.49	-6.15	1.00
1822.265625	-1.50	-6.12	1.00
1825.195313	-1.51	-6.06	1.00
1828.125000	-1.52	-6.00	1.00
1831.054688	-1.53	-5.93	1.00
1833.984375	-1.54	-5.86	1.00
1836.914063	-1.55	-5.77	1.00
1839.843750	-1.56	-5.65	0.99
1842.773438	-1.56	-5.52	0.99
1845.703125	-1.55	-5.40	1.00
1848.632813	-1.54	-5.30	1.00
1851.562500	-1.53	-5.21	1.00
1854.492188	-1.52	-5.14	1.00
1857.421875	-1.51	-5.08	1.00
1860.351563	-1.50	-5.05	1.00
1863.281250	-1.48	-5.04	1.00
1866.210938	-1.47	-5.05	0.99
1869.140625	-1.46	-5.07	0.99
1872.070313	-1.45	-5.08	1.00
1875.000000	-1.44	-5.11	1.00
1877.929688	-1.43	-5.15	1.00
1880.859375	-1.43	-5.20	0.99
1883.789063	-1.42	-5.26	0.99
1886.718750	-1.41	-5.33	0.99
1889.648438	-1.40	-5.40	0.99
1892.578125	-1.40	-5.48	0.99
1895.507813	-1.39	-5.56	0.99
1898.437500	-1.38	-5.66	0.99
1901.367188	-1.38	-5.78	0.99
1904.296875	-1.38	-5.93	0.99
1907.226563	-1.38	-6.08	0.99
1910.156250	-1.38	-6.23	1.00
1913.085938	-1.39	-6.36	1.00
1916.015625	-1.39	-6.47	1.00
1918.945313	-1.40	-6.58	1.00
1921.875000	-1.41	-6.67	1.00
1924.804688	-1.42	-6.76	1.00
1927.734375	-1.43	-6.84	1.00
1930.664063	-1.44	-6.90	1.00
1933.593750	-1.45	-6.96	1.00
1936.523438	-1.46	-7.00	1.00
1939.453125	-1.46	-7.04	1.00
1942.382813	-1.47	-7.09	1.00
1945.312500	-1.49	-7.13	1.00
1948.242188	-1.50	-7.16	0.99
1951.171875	-1.51	-7.18	1.00
1954.101563	-1.52	-7.19	0.99
1957.031250	-1.54	-7.20	0.99
1959.960938	-1.55	-7.22	0.99
1962.890625	-1.56	-7.22	0.99
1965.820313	-1.56	-7.22	1.00
1968.750000	-1.57	-7.21	1.00
1971.679688	-1.58	-7.20	0.99
1974.609375	-1.58	-7.19	1.00
1977.539063	-1.58	-7.16	1.00
1980.468750	-1.59	-7.15	1.00
1983.398438	-1.59	-7.15	1.00
1986.328125	-1.59	-7.16	1.00
1989.257813	-1.60	-7.16	1.00
1992.187500	-1.60	-7.15	1.00
1995.117188	-1.60	-7.15	0.99
1998.046875	-1.60	-7.16	0.99
2000.976563	-1.60	-7.18	1.00
2003.906250	-1.61	-7.17	1.00
2006.835938	-1.61	-7.14	1.00
2009.765625	-1.62	-7.11	1.00
2012.695313	-1.62	-7.08	0.99
2015.625000	-1.62	-7.06	0.99
2018.554688	-1.62	-7.03	0.99
2021.484375	-1.62	-7.02	0.99
2024.414063	-1.62	-6.99	1.00
2027.343750	-1.63	-6.95	1.00
2030.273438	-1.63	-6.90	0.99
2033.203125	-1.64	-6.85	1.00
2036.132813	-1.64	-6.80	1.00
2039.062500	-1.64	-6.74	0.99
2041.992188	-1.64	-6.69	1.00
2044.921875	-1.64	-6.64	1.00
2047.851563	-1.63	-6.59	1.00
2050.781250	-1.63	-6.55	1.00
2053.710938	-1.63	-6.51	1.00
2056.640625	-1.62	-6.48	1.00
2059.570313	-1.62	-6.45	1.00
2062.500000	-1.61	-6.44	1.00
2065.429688	-1.61	-6.43	1.00
2068.359375	-1.60	-6.43	1.00
2071.289063	-1.60	-6.44	1.00
2074.218750	-1.59	-6.45	1.00
2077.148438	-1.59	-6.46	1.00
2080.078125	-1.58	-6.47	1.00
2083.007813	-1.58	-6.48	1.00
2085.937500	-1.58	-6.50	1.00
2088.867188	-1.58	-6.51	1.00
2091.796875	-1.58	-6.51	1.00
2094.726563	-1.58	-6.51	1.00
2097.656250	-1.58	-6.49	1.00
2100.585938	-1.58	-6.47	1.00
2103.515625	-1.57	-6.47	1.00
2106.445313	-1.57	-6.46	1.00
2109.375000	-1.57	-6.46	1.00
2112.304688	-1.57	-6.46	1.00
