	SM57_TF_0_60		
351.562500	-4.94	11.80	1.00
354.492188	-5.03	12.45	1.00
357.421875	-5.07	13.12	1.00
360.351563	-5.06	13.79	1.00
363.281250	-4.99	14.41	1.00
366.210938	-4.87	14.57	1.00
369.140625	-4.76	14.32	1.00
372.070313	-4.69	13.99	1.00
375.000000	-4.66	13.58	1.00
377.929688	-4.66	13.43	1.00
380.859375	-4.68	13.37	1.00
383.789063	-4.69	13.42	1.00
386.718750	-4.70	13.50	1.00
389.648438	-4.69	13.56	1.00
392.578125	-4.65	13.54	1.00
395.507813	-4.60	13.25	0.99
398.437500	-4.60	12.65	1.00
401.367188	-4.67	12.09	1.00
404.296875	-4.81	11.42	1.00
407.226563	-4.89	10.56	1.00
410.156250	-4.84	9.69	1.00
413.085938	-4.84	9.12	1.00
416.015625	-4.83	8.84	1.00
418.945313	-4.81	8.56	1.00
421.875000	-4.81	8.30	1.00
424.804688	-4.80	8.14	1.00
427.734375	-4.83	7.77	1.00
430.664063	-4.90	7.20	1.00
433.593750	-5.01	6.86	1.00
436.523438	-5.14	6.80	1.00
439.453125	-5.24	6.85	1.00
442.382813	-5.31	6.92	1.00
445.312500	-5.36	7.01	1.00
448.242188	-5.41	7.06	1.00
451.171875	-5.48	7.03	1.00
454.101563	-5.55	6.90	1.00
457.031250	-5.70	6.85	1.00
459.960938	-5.88	7.15	1.00
462.890625	-6.01	7.67	1.00
465.820313	-6.09	8.27	1.00
468.750000	-6.17	8.86	1.00
471.679688	-6.23	9.73	1.00
474.609375	-6.28	10.86	1.00
477.539063	-6.30	12.19	1.00
480.468750	-6.29	13.38	1.00
483.398438	-6.24	14.44	1.00
486.328125	-6.17	15.31	1.00
489.257813	-6.09	15.96	0.99
492.187500	-5.98	16.25	0.99
495.117188	-5.86	16.53	0.99
498.046875	-5.68	16.98	0.99
500.976563	-5.51	17.44	0.99
503.906250	-5.35	17.60	0.99
506.835938	-5.19	17.53	0.99
509.765625	-5.04	17.38	1.00
512.695313	-4.92	17.06	1.00
515.625000	-4.84	16.59	1.00
518.554688	-4.80	16.19	0.99
521.484375	-4.78	15.98	0.99
524.414063	-4.77	15.63	1.00
527.343750	-4.76	15.34	1.00
530.273438	-4.73	15.08	0.99
533.203125	-4.67	14.92	1.00
536.132813	-4.64	14.79	1.00
539.062500	-4.63	14.61	0.99
541.992188	-4.60	14.40	1.00
544.921875	-4.58	14.23	0.99
547.851563	-4.58	14.02	0.99
550.781250	-4.55	13.72	0.99
553.710938	-4.55	13.35	0.98
556.640625	-4.48	12.96	0.87
559.570313	-4.38	12.84	0.92
562.500000	-4.29	13.01	0.95
565.429688	-4.22	13.16	0.95
568.359375	-4.21	13.20	0.96
571.289063	-4.24	12.85	0.95
574.218750	-4.30	12.35	0.98
577.148438	-4.40	11.54	0.97
580.078125	-4.50	10.66	0.96
583.007813	-4.57	9.91	0.97
585.937500	-4.62	9.33	0.97
588.867188	-4.64	8.93	0.97
591.796875	-4.60	8.68	0.92
594.726563	-4.53	8.59	0.93
597.656250	-4.41	8.78	0.91
600.585938	-4.30	9.40	0.91
603.515625	-4.22	9.57	0.95
606.445313	-4.17	9.30	0.94
609.375000	-4.15	8.80	0.98
612.304688	-4.15	8.25	1.00
615.234375	-4.15	7.86	0.99
618.164063	-4.14	7.59	0.99
621.093750	-4.15	7.22	0.99
624.023438	-4.19	6.97	0.98
626.953125	-4.22	6.74	0.96
629.882813	-4.29	6.83	0.95
632.812500	-4.38	6.93	0.98
635.742188	-4.47	7.22	0.98
638.671875	-4.52	7.54	0.98
641.601563	-4.60	7.74	0.99
644.531250	-4.67	7.88	1.00
647.460938	-4.72	7.97	1.00
650.390625	-4.77	8.03	0.99
653.320313	-4.78	8.05	0.99
656.250000	-4.77	8.04	0.97
659.179688	-4.74	8.13	0.97
662.109375	-4.72	8.38	0.99
665.039063	-4.69	8.58	1.00
667.968750	-4.67	8.78	0.99
670.898438	-4.66	9.03	0.99
673.828125	-4.66	9.23	1.00
676.757813	-4.66	9.32	0.99
679.687500	-4.65	9.33	0.98
682.617188	-4.65	9.12	0.98
685.546875	-4.64	8.86	0.96
688.476563	-4.61	8.72	0.99
691.406250	-4.59	8.82	0.99
694.335938	-4.57	8.90	1.00
697.265625	-4.54	9.06	1.00
700.195313	-4.51	9.22	1.00
703.125000	-4.47	9.40	1.00
706.054688	-4.44	9.61	1.00
708.984375	-4.40	9.79	1.00
711.914063	-4.36	9.97	1.00
714.843750	-4.30	10.11	1.00
717.773438	-4.24	10.28	1.00
720.703125	-4.17	10.44	1.00
723.632813	-4.10	10.50	1.00
726.562500	-4.03	10.48	1.00
729.492188	-3.96	10.39	1.00
732.421875	-3.89	10.28	1.00
735.351563	-3.84	10.12	0.99
738.281250	-3.79	10.03	0.99
741.210938	-3.76	10.06	0.99
744.140625	-3.73	10.09	0.99
747.070313	-3.70	10.00	1.00
750.000000	-3.67	9.72	1.00
752.929688	-3.65	9.29	0.99
755.859375	-3.63	8.72	0.99
758.789063	-3.62	8.11	0.99
761.718750	-3.62	7.48	0.99
764.648438	-3.66	6.85	1.00
767.578125	-3.70	6.31	1.00
770.507813	-3.75	5.87	1.00
773.437500	-3.80	5.51	0.99
776.367188	-3.85	5.29	0.98
779.296875	-3.88	4.99	0.98
782.226563	-3.90	4.55	0.98
785.156250	-3.91	4.13	0.99
788.085938	-3.95	3.70	0.98
791.015625	-4.01	3.44	0.99
793.945313	-4.05	3.18	0.99
796.875000	-4.09	3.02	0.98
799.804688	-4.13	2.94	0.97
802.734375	-4.18	3.02	0.94
805.664063	-4.23	3.11	0.91
808.593750	-4.28	3.16	0.90
811.523438	-4.30	3.16	0.90
814.453125	-4.28	3.09	0.92
817.382813	-4.27	3.03	0.98
820.312500	-4.25	2.92	0.99
823.242188	-4.22	2.76	0.99
826.171875	-4.19	2.60	0.99
829.101563	-4.16	2.49	0.98
832.031250	-4.14	2.33	0.98
834.960938	-4.12	2.05	0.99
837.890625	-4.11	1.78	1.00
840.820313	-4.11	1.53	0.99
843.750000	-4.12	1.31	0.97
846.679688	-4.14	1.04	0.99
849.609375	-4.16	0.70	0.98
852.539063	-4.20	0.39	0.97
855.468750	-4.24	0.15	0.98
858.398438	-4.27	0.02	0.97
861.328125	-4.30	-0.04	0.95
864.257813	-4.33	0.00	0.97
867.187500	-4.36	0.06	0.97
870.117188	-4.38	0.17	0.98
873.046875	-4.40	0.32	0.99
875.976563	-4.41	0.50	0.98
878.906250	-4.42	0.63	0.98
881.835938	-4.43	0.81	0.98
884.765625	-4.45	0.90	0.98
887.695313	-4.46	1.07	0.99
890.625000	-4.49	1.35	0.99
893.554688	-4.51	1.67	0.99
896.484375	-4.54	2.00	0.98
899.414063	-4.55	2.38	0.97
902.343750	-4.56	2.81	0.93
905.273438	-4.56	3.29	0.94
908.203125	-4.53	3.73	0.91
911.132813	-4.48	4.09	0.95
914.062500	-4.43	4.44	0.99
916.992188	-4.37	4.77	0.99
919.921875	-4.31	5.05	0.97
922.851563	-4.24	5.31	0.97
925.781250	-4.19	5.56	0.99
928.710938	-4.13	5.71	1.00
931.640625	-4.07	5.79	1.00
934.570313	-4.01	5.80	0.99
937.500000	-3.97	5.70	0.98
940.429688	-3.94	5.50	0.98
943.359375	-3.91	5.23	0.98
946.289063	-3.88	4.94	0.98
949.218750	-3.85	4.60	0.98
952.148438	-3.81	4.30	0.99
955.078125	-3.77	3.97	0.99
958.007813	-3.73	3.61	0.96
960.937500	-3.69	3.29	0.96
963.867188	-3.64	2.91	0.96
966.796875	-3.60	2.46	0.98
969.726563	-3.57	1.96	0.99
972.656250	-3.53	1.51	0.99
975.585938	-3.50	1.12	0.97
978.515625	-3.47	0.76	0.98
981.445313	-3.45	0.53	0.99
984.375000	-3.43	0.42	0.99
987.304688	-3.43	0.23	0.99
990.234375	-3.42	0.04	1.00
993.164063	-3.41	-0.14	1.00
996.093750	-3.40	-0.32	1.00
999.023438	-3.39	-0.48	1.00
1001.953125	-3.39	-0.61	1.00
1004.882813	-3.38	-0.72	0.99
1007.812500	-3.37	-0.82	0.99
1010.742188	-3.34	-0.94	0.99
1013.671875	-3.32	-1.10	0.99
1016.601563	-3.29	-1.25	1.00
1019.531250	-3.27	-1.45	1.00
1022.460938	-3.25	-1.66	1.00
1025.390625	-3.23	-1.87	1.00
1028.320313	-3.22	-2.10	1.00
1031.250000	-3.22	-2.30	0.99
1034.179688	-3.21	-2.45	0.99
1037.109375	-3.22	-2.59	1.00
1040.039063	-3.22	-2.73	1.00
1042.968750	-3.23	-2.89	1.00
1045.898438	-3.23	-3.07	1.00
1048.828125	-3.23	-3.27	0.99
1051.757813	-3.24	-3.43	0.99
1054.687500	-3.26	-3.58	0.98
1057.617188	-3.27	-3.71	0.99
1060.546875	-3.28	-3.83	1.00
1063.476563	-3.29	-3.91	0.99
1066.406250	-3.31	-3.95	1.00
1069.335938	-3.32	-4.00	1.00
1072.265625	-3.33	-4.04	1.00
1075.195313	-3.33	-4.09	1.00
1078.125000	-3.34	-4.17	1.00
1081.054688	-3.35	-4.25	1.00
1083.984375	-3.35	-4.33	1.00
1086.914063	-3.36	-4.42	0.99
1089.843750	-3.37	-4.51	0.99
1092.773438	-3.37	-4.63	0.97
1095.703125	-3.38	-4.78	0.98
1098.632813	-3.40	-5.01	0.99
1101.562500	-3.41	-5.25	0.99
1104.492188	-3.42	-5.43	0.99
1107.421875	-3.42	-5.62	0.99
1110.351563	-3.43	-5.80	1.00
1113.281250	-3.42	-5.99	1.00
1116.210938	-3.42	-6.20	1.00
1119.140625	-3.41	-6.44	1.00
1122.070313	-3.40	-6.69	0.99
1125.000000	-3.40	-6.95	0.99
1127.929688	-3.41	-7.20	1.00
1130.859375	-3.43	-7.42	1.00
1133.789063	-3.45	-7.63	0.99
1136.718750	-3.48	-7.79	0.98
1139.648438	-3.50	-7.89	0.98
1142.578125	-3.52	-7.88	0.99
1145.507813	-3.54	-7.85	1.00
1148.437500	-3.55	-7.81	0.99
1151.367188	-3.57	-7.76	0.99
1154.296875	-3.58	-7.71	0.97
1157.226563	-3.59	-7.65	0.97
1160.156250	-3.58	-7.58	0.98
1163.085938	-3.56	-7.53	0.99
1166.015625	-3.54	-7.49	0.99
1168.945313	-3.52	-7.47	0.99
1171.875000	-3.50	-7.50	0.99
1174.804688	-3.49	-7.54	0.99
1177.734375	-3.48	-7.50	1.00
1180.664063	-3.48	-7.45	1.00
1183.593750	-3.47	-7.40	1.00
1186.523438	-3.45	-7.35	1.00
1189.453125	-3.44	-7.30	1.00
1192.382813	-3.42	-7.26	1.00
1195.312500	-3.40	-7.23	1.00
1198.242188	-3.37	-7.22	1.00
1201.171875	-3.33	-7.27	1.00
1204.101563	-3.29	-7.37	1.00
1207.031250	-3.26	-7.50	1.00
1209.960938	-3.22	-7.66	0.99
1212.890625	-3.18	-7.85	0.99
1215.820313	-3.15	-8.10	1.00
1218.750000	-3.11	-8.37	1.00
1221.679688	-3.09	-8.62	1.00
1224.609375	-3.08	-8.87	1.00
1227.539063	-3.08	-9.11	0.99
1230.468750	-3.08	-9.24	0.99
1233.398438	-3.09	-9.36	0.99
1236.328125	-3.10	-9.49	0.99
1239.257813	-3.10	-9.64	1.00
1242.187500	-3.11	-9.84	1.00
1245.117188	-3.13	-10.07	0.99
1248.046875	-3.14	-10.31	1.00
1250.976563	-3.15	-10.52	1.00
1253.906250	-3.16	-10.73	1.00
1256.835938	-3.17	-10.95	1.00
1259.765625	-3.18	-11.17	1.00
1262.695313	-3.19	-11.38	1.00
1265.625000	-3.20	-11.57	1.00
1268.554688	-3.22	-11.75	1.00
1271.484375	-3.24	-11.92	1.00
1274.414063	-3.26	-12.07	1.00
1277.343750	-3.28	-12.20	1.00
1280.273438	-3.30	-12.32	1.00
1283.203125	-3.32	-12.42	1.00
1286.132813	-3.34	-12.49	1.00
1289.062500	-3.36	-12.55	1.00
1291.992188	-3.38	-12.60	0.99
1294.921875	-3.40	-12.59	0.99
1297.851563	-3.41	-12.55	0.99
1300.781250	-3.43	-12.50	1.00
1303.710938	-3.44	-12.47	1.00
1306.640625	-3.45	-12.44	1.00
1309.570313	-3.47	-12.39	1.00
1312.500000	-3.48	-12.34	1.00
1315.429688	-3.49	-12.26	1.00
1318.359375	-3.50	-12.16	1.00
1321.289063	-3.51	-12.05	1.00
1324.218750	-3.51	-11.93	1.00
1327.148438	-3.51	-11.81	1.00
1330.078125	-3.50	-11.70	1.00
1333.007813	-3.49	-11.59	1.00
1335.937500	-3.47	-11.51	1.00
1338.867188	-3.46	-11.46	1.00
1341.796875	-3.44	-11.40	1.00
1344.726563	-3.42	-11.38	1.00
1347.656250	-3.40	-11.41	1.00
1350.585938	-3.38	-11.47	1.00
1353.515625	-3.37	-11.55	1.00
1356.445313	-3.35	-11.64	1.00
1359.375000	-3.34	-11.72	1.00
1362.304688	-3.33	-11.81	0.99
1365.234375	-3.31	-11.90	0.98
1368.164063	-3.30	-12.02	0.98
1371.093750	-3.29	-12.15	1.00
1374.023438	-3.29	-12.25	1.00
1376.953125	-3.29	-12.33	0.99
1379.882813	-3.29	-12.41	0.95
1382.812500	-3.30	-12.44	0.93
1385.742188	-3.32	-12.50	0.97
1388.671875	-3.34	-12.60	0.98
1391.601563	-3.35	-12.69	1.00
1394.531250	-3.35	-12.79	1.00
1397.460938	-3.36	-12.89	1.00
1400.390625	-3.35	-13.01	1.00
1403.320313	-3.35	-13.15	1.00
1406.250000	-3.35	-13.31	1.00
1409.179688	-3.35	-13.49	1.00
1412.109375	-3.34	-13.67	0.99
1415.039063	-3.34	-13.86	1.00
1417.968750	-3.34	-14.09	1.00
1420.898438	-3.33	-14.32	0.99
1423.828125	-3.33	-14.53	0.97
1426.757813	-3.32	-14.73	0.95
1429.687500	-3.31	-14.86	0.99
1432.617188	-3.30	-15.00	0.99
1435.546875	-3.31	-15.15	0.99
1438.476563	-3.31	-15.29	0.99
1441.406250	-3.30	-15.39	0.99
1444.335938	-3.30	-15.49	1.00
1447.265625	-3.30	-15.59	0.99
1450.195313	-3.29	-15.65	0.97
1453.125000	-3.29	-15.71	0.98
1456.054688	-3.28	-15.79	0.97
1458.984375	-3.27	-15.89	0.96
1461.914063	-3.26	-15.97	0.96
1464.843750	-3.26	-16.07	0.98
1467.773438	-3.25	-16.14	1.00
1470.703125	-3.25	-16.23	1.00
1473.632813	-3.24	-16.32	0.99
1476.562500	-3.24	-16.37	0.98
1479.492188	-3.25	-16.44	0.98
1482.421875	-3.25	-16.54	0.99
1485.351563	-3.25	-16.66	1.00
1488.281250	-3.25	-16.79	1.00
1491.210938	-3.26	-16.93	1.00
1494.140625	-3.27	-17.07	1.00
1497.070313	-3.27	-17.21	1.00
1500.000000	-3.28	-17.35	1.00
1502.929688	-3.29	-17.49	1.00
1505.859375	-3.31	-17.62	1.00
1508.789063	-3.32	-17.73	1.00
1511.718750	-3.33	-17.82	1.00
1514.648438	-3.33	-17.92	1.00
1517.578125	-3.33	-18.03	1.00
1520.507813	-3.33	-18.14	0.99
1523.437500	-3.33	-18.24	0.99
1526.367188	-3.32	-18.35	1.00
1529.296875	-3.32	-18.46	0.99
1532.226563	-3.31	-18.60	0.99
1535.156250	-3.32	-18.74	0.99
1538.085938	-3.32	-18.90	0.99
1541.015625	-3.33	-19.08	0.99
1543.945313	-3.35	-19.27	1.00
1546.875000	-3.37	-19.45	0.99
1549.804688	-3.40	-19.60	0.99
1552.734375	-3.44	-19.73	0.99
1555.664063	-3.48	-19.85	0.98
1558.593750	-3.52	-19.93	0.99
1561.523438	-3.56	-19.98	1.00
1564.453125	-3.60	-20.02	0.99
1567.382813	-3.63	-20.03	0.98
1570.312500	-3.67	-20.02	0.99
1573.242188	-3.71	-19.98	0.99
1576.171875	-3.75	-19.92	0.96
1579.101563	-3.78	-19.82	0.98
1582.031250	-3.81	-19.73	1.00
1584.960938	-3.83	-19.61	1.00
1587.890625	-3.85	-19.49	0.99
1590.820313	-3.86	-19.37	1.00
1593.750000	-3.86	-19.26	1.00
1596.679688	-3.86	-19.16	0.99
1599.609375	-3.86	-19.06	0.99
1602.539063	-3.85	-18.98	1.00
1605.468750	-3.84	-18.91	1.00
1608.398438	-3.83	-18.84	0.99
1611.328125	-3.82	-18.78	0.98
1614.257813	-3.80	-18.72	0.99
1617.187500	-3.79	-18.67	0.99
1620.117188	-3.77	-18.61	0.99
1623.046875	-3.75	-18.53	0.99
1625.976563	-3.72	-18.48	1.00
1628.906250	-3.70	-18.46	1.00
1631.835938	-3.67	-18.47	0.99
1634.765625	-3.63	-18.52	0.98
1637.695313	-3.60	-18.61	0.98
1640.625000	-3.57	-18.75	0.99
1643.554688	-3.54	-18.93	1.00
1646.484375	-3.52	-19.14	1.00
1649.414063	-3.50	-19.35	0.99
1652.343750	-3.49	-19.57	0.99
1655.273438	-3.48	-19.77	0.99
1658.203125	-3.48	-19.95	0.99
1661.132813	-3.49	-20.10	1.00
1664.062500	-3.49	-20.22	0.99
1666.992188	-3.50	-20.32	0.99
1669.921875	-3.51	-20.43	0.97
1672.851563	-3.52	-20.54	0.95
1675.781250	-3.53	-20.65	0.99
1678.710938	-3.54	-20.74	0.99
1681.640625	-3.55	-20.83	1.00
1684.570313	-3.55	-20.91	1.00
1687.500000	-3.55	-21.00	1.00
1690.429688	-3.55	-21.10	1.00
1693.359375	-3.55	-21.22	0.99
1696.289063	-3.55	-21.34	0.97
1699.218750	-3.55	-21.45	0.99
1702.148438	-3.55	-21.56	1.00
1705.078125	-3.56	-21.69	1.00
1708.007813	-3.56	-21.81	1.00
1710.937500	-3.58	-21.94	0.99
1713.867188	-3.59	-22.07	0.97
1716.796875	-3.60	-22.20	0.99
1719.726563	-3.61	-22.34	0.99
1722.656250	-3.61	-22.50	0.99
1725.585938	-3.62	-22.65	1.00
1728.515625	-3.63	-22.80	1.00
1731.445313	-3.64	-22.96	1.00
1734.375000	-3.66	-23.13	1.00
1737.304688	-3.68	-23.28	1.00
1740.234375	-3.70	-23.41	1.00
1743.164063	-3.72	-23.51	1.00
1746.093750	-3.74	-23.59	1.00
1749.023438	-3.77	-23.63	1.00
1751.953125	-3.79	-23.66	1.00
1754.882813	-3.81	-23.67	1.00
1757.812500	-3.83	-23.67	1.00
1760.742188	-3.84	-23.67	1.00
1763.671875	-3.86	-23.68	1.00
1766.601563	-3.87	-23.67	1.00
1769.531250	-3.88	-23.67	1.00
1772.460938	-3.89	-23.66	1.00
1775.390625	-3.91	-23.63	0.99
1778.320313	-3.92	-23.60	0.99
1781.250000	-3.93	-23.60	0.99
1784.179688	-3.95	-23.61	1.00
1787.109375	-3.97	-23.61	1.00
1790.039063	-3.99	-23.57	1.00
1792.968750	-4.01	-23.52	1.00
1795.898438	-4.02	-23.46	1.00
1798.828125	-4.04	-23.38	1.00
1801.757813	-4.05	-23.31	1.00
1804.687500	-4.05	-23.24	1.00
1807.617188	-4.06	-23.18	1.00
1810.546875	-4.06	-23.13	1.00
1813.476563	-4.07	-23.10	1.00
1816.406250	-4.07	-23.06	0.99
1819.335938	-4.08	-23.02	1.00
1822.265625	-4.09	-22.99	1.00
1825.195313	-4.10	-22.94	1.00
1828.125000	-4.11	-22.89	1.00
1831.054688	-4.12	-22.83	1.00
1833.984375	-4.12	-22.76	1.00
1836.914063	-4.13	-22.68	1.00
1839.843750	-4.13	-22.61	1.00
1842.773438	-4.13	-22.54	1.00
1845.703125	-4.13	-22.49	1.00
1848.632813	-4.13	-22.44	1.00
1851.562500	-4.13	-22.39	1.00
1854.492188	-4.12	-22.34	1.00
1857.421875	-4.12	-22.29	1.00
1860.351563	-4.11	-22.24	1.00
1863.281250	-4.10	-22.20	1.00
1866.210938	-4.09	-22.17	1.00
1869.140625	-4.08	-22.15	0.99
1872.070313	-4.07	-22.15	0.99
1875.000000	-4.06	-22.15	0.99
1877.929688	-4.04	-22.18	1.00
1880.859375	-4.03	-22.23	1.00
1883.789063	-4.02	-22.32	0.99
1886.718750	-4.01	-22.44	0.99
1889.648438	-4.01	-22.54	1.00
1892.578125	-4.01	-22.62	1.00
1895.507813	-4.01	-22.68	0.99
1898.437500	-4.01	-22.77	1.00
1901.367188	-4.00	-22.88	0.99
1904.296875	-4.00	-23.02	0.99
1907.226563	-4.00	-23.18	0.99
1910.156250	-4.00	-23.34	1.00
1913.085938	-4.01	-23.48	1.00
1916.015625	-4.02	-23.63	0.99
1918.945313	-4.03	-23.77	1.00
1921.875000	-4.05	-23.90	1.00
1924.804688	-4.06	-24.01	1.00
1927.734375	-4.08	-24.11	1.00
1930.664063	-4.10	-24.20	1.00
1933.593750	-4.12	-24.27	1.00
1936.523438	-4.14	-24.32	1.00
1939.453125	-4.16	-24.35	1.00
1942.382813	-4.18	-24.36	1.00
1945.312500	-4.19	-24.38	1.00
1948.242188	-4.20	-24.40	1.00
1951.171875	-4.22	-24.42	1.00
1954.101563	-4.23	-24.42	1.00
1957.031250	-4.25	-24.42	1.00
1959.960938	-4.26	-24.40	1.00
1962.890625	-4.27	-24.37	1.00
1965.820313	-4.29	-24.33	1.00
1968.750000	-4.29	-24.28	1.00
1971.679688	-4.30	-24.22	1.00
1974.609375	-4.31	-24.17	1.00
1977.539063	-4.31	-24.11	1.00
1980.468750	-4.31	-24.05	1.00
1983.398438	-4.31	-23.99	1.00
1986.328125	-4.31	-23.93	1.00
1989.257813	-4.31	-23.88	1.00
1992.187500	-4.30	-23.83	1.00
1995.117188	-4.30	-23.80	1.00
1998.046875	-4.29	-23.77	1.00
2000.976563	-4.28	-23.75	1.00
2003.906250	-4.28	-23.73	1.00
2006.835938	-4.27	-23.71	0.99
2009.765625	-4.27	-23.71	0.99
2012.695313	-4.27	-23.71	1.00
2015.625000	-4.26	-23.71	1.00
2018.554688	-4.26	-23.71	1.00
2021.484375	-4.26	-23.70	0.99
2024.414063	-4.26	-23.69	0.99
2027.343750	-4.26	-23.69	0.99
2030.273438	-4.25	-23.68	1.00
2033.203125	-4.25	-23.69	1.00
2036.132813	-4.24	-23.68	1.00
2039.062500	-4.23	-23.68	1.00
2041.992188	-4.22	-23.69	1.00
2044.921875	-4.21	-23.70	1.00
2047.851563	-4.20	-23.73	1.00
2050.781250	-4.19	-23.75	1.00
2053.710938	-4.18	-23.78	1.00
2056.640625	-4.17	-23.82	0.99
2059.570313	-4.16	-23.88	0.99
2062.500000	-4.14	-23.96	1.00
2065.429688	-4.13	-24.05	1.00
2068.359375	-4.13	-24.16	1.00
2071.289063	-4.12	-24.27	1.00
2074.218750	-4.11	-24.38	1.00
2077.148438	-4.11	-24.49	1.00
2080.078125	-4.10	-24.61	1.00
2083.007813	-4.10	-24.72	1.00
2085.937500	-4.10	-24.84	1.00
2088.867188	-4.10	-24.96	0.99
2091.796875	-4.10	-25.08	0.99
2094.726563	-4.10	-25.20	0.99
2097.656250	-4.11	-25.32	1.00
2100.585938	-4.11	-25.44	1.00
2103.515625	-4.11	-25.55	1.00
2106.445313	-4.12	-25.65	1.00
2109.375000	-4.13	-25.74	1.00
2112.304688	-4.13	-25.83	1.00
2115.234375	-4.14	-25.92	1.00
2118.164063	-4.14	-26.01	1.00
2121.093750	-4.15	-26.10	1.00
2124.023438	-4.16	-26.18	1.00
2126.953125	-4.17	-26.26	1.00
2129.882813	-4.17	-26.34	1.00
2132.812500	-4.18	-26.39	1.00
2135.742188	-4.19	-26.45	1.00
2138.671875	-4.19	-26.52	1.00
