	SM57_TF_0_45		
275.390625	-4.23	19.08	1.00
278.320313	-4.27	20.82	1.00
281.250000	-4.21	22.09	1.00
284.179688	-4.03	23.54	1.00
287.109375	-3.81	24.86	0.99
290.039063	-3.51	25.02	0.99
292.968750	-3.17	23.86	0.97
295.898438	-3.06	20.93	0.98
298.828125	-3.22	17.09	0.98
301.757813	-3.32	14.72	0.99
304.687500	-3.36	13.47	1.00
307.617188	-3.51	12.85	1.00
310.546875	-3.79	12.86	1.00
313.476563	-3.90	12.98	1.00
316.406250	-3.96	13.35	1.00
319.335938	-4.01	13.91	1.00
322.265625	-4.05	14.83	0.99
325.195313	-4.09	15.25	0.98
328.125000	-4.09	15.30	0.99
331.054688	-4.03	14.95	0.99
333.984375	-3.89	14.37	1.00
336.914063	-3.79	13.62	1.00
339.843750	-3.74	12.88	0.99
342.773438	-3.83	11.91	0.97
345.703125	-3.96	11.25	0.97
348.632813	-4.11	10.57	0.97
351.562500	-4.18	10.40	0.99
354.492188	-4.22	10.52	0.99
357.421875	-4.29	11.17	1.00
360.351563	-4.38	12.03	1.00
363.281250	-4.43	13.15	1.00
366.210938	-4.43	14.57	0.98
369.140625	-4.46	15.93	0.95
372.070313	-4.43	16.19	0.94
375.000000	-4.45	16.13	0.98
377.929688	-4.45	16.28	0.99
380.859375	-4.49	16.68	0.98
383.789063	-4.51	17.40	0.97
386.718750	-4.49	18.40	0.99
389.648438	-4.39	19.48	1.00
392.578125	-4.23	20.27	0.98
395.507813	-3.95	21.01	0.97
398.437500	-3.78	20.37	0.97
401.367188	-3.76	19.92	0.97
404.296875	-3.89	18.38	0.97
407.226563	-4.01	16.81	0.96
410.156250	-4.08	14.87	0.97
413.085938	-4.09	13.81	0.98
416.015625	-3.99	13.10	0.98
418.945313	-3.95	12.99	0.97
421.875000	-3.88	12.65	0.96
424.804688	-3.81	11.46	0.98
427.734375	-3.78	10.50	0.98
430.664063	-3.78	9.68	0.99
433.593750	-3.81	9.11	0.99
436.523438	-3.92	9.09	0.99
439.453125	-3.98	9.27	0.99
442.382813	-4.05	9.65	0.99
445.312500	-4.12	10.16	0.99
448.242188	-4.20	10.36	0.99
451.171875	-4.23	10.06	0.95
454.101563	-4.31	9.20	0.94
457.031250	-4.38	8.44	0.97
459.960938	-4.34	7.84	0.97
462.890625	-4.30	7.70	0.96
465.820313	-4.31	7.61	0.98
468.750000	-4.42	7.59	0.98
471.679688	-4.57	7.86	0.99
474.609375	-4.69	8.41	0.99
477.539063	-4.74	9.31	0.98
480.468750	-4.73	10.56	0.97
483.398438	-4.71	11.89	0.98
486.328125	-4.64	12.86	0.98
489.257813	-4.57	13.57	0.96
492.187500	-4.54	13.99	0.96
495.117188	-4.57	14.15	0.97
498.046875	-4.57	14.09	0.99
500.976563	-4.52	13.89	0.97
503.906250	-4.49	13.27	0.96
506.835938	-4.50	13.11	0.97
509.765625	-4.50	12.82	0.98
512.695313	-4.49	12.45	0.99
515.625000	-4.46	12.17	0.99
518.554688	-4.42	11.92	0.99
521.484375	-4.39	11.65	0.99
524.414063	-4.34	11.10	0.99
527.343750	-4.27	10.77	0.98
530.273438	-4.22	10.61	0.90
533.203125	-4.14	10.52	0.97
536.132813	-4.07	10.25	0.99
539.062500	-4.00	9.97	0.99
541.992188	-3.94	9.81	0.99
544.921875	-3.90	9.67	0.99
547.851563	-3.88	9.55	0.99
550.781250	-3.89	9.61	0.98
553.710938	-3.95	9.85	0.98
556.640625	-4.04	10.32	0.98
559.570313	-4.13	10.69	0.97
562.500000	-4.19	11.11	0.99
565.429688	-4.26	11.56	0.98
568.359375	-4.31	11.89	0.98
571.289063	-4.33	12.25	0.96
574.218750	-4.34	12.40	0.90
577.148438	-4.37	12.32	0.96
580.078125	-4.40	12.07	0.97
583.007813	-4.44	12.07	0.97
585.937500	-4.44	12.16	0.98
588.867188	-4.41	12.30	0.99
591.796875	-4.36	12.08	0.96
594.726563	-4.28	11.58	0.92
597.656250	-4.23	10.67	0.94
600.585938	-4.21	9.80	0.96
603.515625	-4.12	8.91	0.99
606.445313	-4.04	8.02	0.99
609.375000	-3.98	7.00	0.97
612.304688	-3.93	5.98	0.94
615.234375	-3.87	5.22	0.93
618.164063	-3.84	4.49	0.98
621.093750	-3.83	3.72	0.98
624.023438	-3.88	3.09	0.93
626.953125	-3.90	2.59	0.95
629.882813	-3.95	2.56	0.98
632.812500	-3.99	2.61	0.97
635.742188	-4.05	2.40	0.99
638.671875	-4.09	2.40	0.99
641.601563	-4.10	2.46	0.99
644.531250	-4.09	2.64	0.99
647.460938	-4.09	2.88	0.98
650.390625	-4.09	3.18	0.99
653.320313	-4.09	3.50	1.00
656.250000	-4.11	4.03	0.99
659.179688	-4.12	4.51	0.99
662.109375	-4.13	4.89	1.00
665.039063	-4.13	5.24	0.99
667.968750	-4.13	5.61	0.99
670.898438	-4.13	5.86	0.99
673.828125	-4.13	5.91	0.99
676.757813	-4.12	5.76	0.98
679.687500	-4.10	5.69	0.99
682.617188	-4.11	5.50	1.00
685.546875	-4.13	5.33	1.00
688.476563	-4.17	5.11	0.98
691.406250	-4.19	4.85	0.97
694.335938	-4.19	4.47	0.98
697.265625	-4.15	4.03	0.97
700.195313	-4.14	3.66	0.97
703.125000	-4.16	3.36	0.96
706.054688	-4.19	3.33	0.97
708.984375	-4.22	3.63	0.98
711.914063	-4.22	4.02	0.99
714.843750	-4.17	4.35	0.97
717.773438	-4.10	4.58	0.99
720.703125	-4.04	4.71	0.99
723.632813	-4.00	4.78	0.99
726.562500	-3.99	4.71	0.98
729.492188	-4.01	4.57	0.97
732.421875	-4.04	4.63	0.81
735.351563	-4.05	4.91	0.92
738.281250	-4.07	5.32	0.97
741.210938	-4.11	5.40	0.95
744.140625	-4.10	5.45	0.95
747.070313	-4.04	5.47	0.96
750.000000	-3.98	5.10	0.96
752.929688	-3.94	4.47	0.95
755.859375	-3.93	4.31	0.94
758.789063	-3.92	4.08	0.95
761.718750	-3.89	3.67	0.90
764.648438	-3.89	3.10	0.70
767.578125	-3.79	2.48	0.80
770.507813	-3.69	2.11	0.96
773.437500	-3.61	1.78	0.98
776.367188	-3.55	1.42	0.95
779.296875	-3.51	1.23	0.90
782.226563	-3.48	1.13	0.93
785.156250	-3.46	1.21	0.91
788.085938	-3.44	1.41	0.86
791.015625	-3.42	1.63	0.93
793.945313	-3.39	1.88	0.99
796.875000	-3.37	2.28	0.95
799.804688	-3.34	2.40	0.96
802.734375	-3.32	2.38	0.94
805.664063	-3.30	2.22	0.89
808.593750	-3.30	1.82	0.94
811.523438	-3.30	1.42	0.96
814.453125	-3.28	1.18	0.98
817.382813	-3.25	1.11	0.99
820.312500	-3.21	0.98	0.99
823.242188	-3.16	0.73	0.98
826.171875	-3.11	0.35	0.98
829.101563	-3.06	0.05	0.99
832.031250	-3.01	-0.28	0.99
834.960938	-2.99	-0.71	0.99
837.890625	-2.98	-1.34	0.99
840.820313	-2.98	-1.84	0.99
843.750000	-3.01	-2.24	0.99
846.679688	-3.03	-2.60	0.98
849.609375	-3.08	-2.96	0.99
852.539063	-3.13	-3.37	0.99
855.468750	-3.20	-3.82	0.99
858.398438	-3.28	-4.11	0.98
861.328125	-3.36	-4.28	0.98
864.257813	-3.45	-4.42	0.98
867.187500	-3.54	-4.47	0.97
870.117188	-3.61	-4.37	0.99
873.046875	-3.66	-4.14	0.99
875.976563	-3.70	-3.93	0.99
878.906250	-3.75	-3.74	0.97
881.835938	-3.78	-3.46	0.96
884.765625	-3.80	-3.12	0.99
887.695313	-3.81	-2.79	0.99
890.625000	-3.80	-2.46	0.99
893.554688	-3.76	-2.05	0.98
896.484375	-3.73	-1.66	0.97
899.414063	-3.70	-1.39	0.98
902.343750	-3.66	-1.13	0.99
905.273438	-3.62	-0.85	0.99
908.203125	-3.56	-0.63	0.99
911.132813	-3.50	-0.41	0.98
914.062500	-3.43	-0.25	0.98
916.992188	-3.37	-0.11	0.99
919.921875	-3.32	0.03	0.99
922.851563	-3.28	0.19	0.99
925.781250	-3.24	0.33	0.99
928.710938	-3.20	0.55	1.00
931.640625	-3.15	0.82	1.00
934.570313	-3.10	1.06	0.99
937.500000	-3.04	1.25	0.97
940.429688	-2.97	1.47	0.99
943.359375	-2.91	1.68	0.98
946.289063	-2.85	1.80	0.98
949.218750	-2.79	1.78	0.99
952.148438	-2.73	1.61	0.99
955.078125	-2.67	1.35	0.99
958.007813	-2.62	1.00	0.98
960.937500	-2.57	0.52	0.96
963.867188	-2.54	-0.12	0.97
966.796875	-2.53	-0.89	0.96
969.726563	-2.53	-1.61	0.90
972.656250	-2.54	-2.11	0.88
975.585938	-2.59	-2.49	0.87
978.515625	-2.64	-2.67	0.95
981.445313	-2.68	-2.77	0.99
984.375000	-2.71	-2.85	0.99
987.304688	-2.73	-2.96	0.98
990.234375	-2.73	-3.07	0.99
993.164063	-2.74	-3.17	0.99
996.093750	-2.74	-3.28	0.96
999.023438	-2.73	-3.40	0.95
1001.953125	-2.72	-3.45	0.97
1004.882813	-2.71	-3.51	0.99
1007.812500	-2.72	-3.59	0.99
1010.742188	-2.73	-3.60	0.98
1013.671875	-2.73	-3.66	0.99
1016.601563	-2.72	-3.68	1.00
1019.531250	-2.70	-3.70	0.99
1022.460938	-2.67	-3.73	1.00
1025.390625	-2.66	-3.79	1.00
1028.320313	-2.63	-3.86	1.00
1031.250000	-2.61	-3.88	1.00
1034.179688	-2.58	-3.92	0.99
1037.109375	-2.54	-3.98	0.99
1040.039063	-2.51	-4.06	0.99
1042.968750	-2.48	-4.17	0.99
1045.898438	-2.46	-4.36	0.99
1048.828125	-2.45	-4.61	1.00
1051.757813	-2.45	-4.83	1.00
1054.687500	-2.45	-5.01	0.99
1057.617188	-2.46	-5.15	0.99
1060.546875	-2.47	-5.25	1.00
1063.476563	-2.48	-5.32	1.00
1066.406250	-2.49	-5.38	0.99
1069.335938	-2.51	-5.39	0.97
1072.265625	-2.52	-5.39	0.98
1075.195313	-2.53	-5.41	0.99
1078.125000	-2.55	-5.48	0.98
1081.054688	-2.56	-5.55	0.99
1083.984375	-2.56	-5.61	0.99
1086.914063	-2.55	-5.71	1.00
1089.843750	-2.54	-5.85	1.00
1092.773438	-2.53	-6.01	0.99
1095.703125	-2.52	-6.21	0.98
1098.632813	-2.53	-6.34	0.98
1101.562500	-2.55	-6.48	0.97
1104.492188	-2.56	-6.58	0.98
1107.421875	-2.58	-6.64	0.99
1110.351563	-2.60	-6.70	1.00
1113.281250	-2.62	-6.72	0.99
1116.210938	-2.63	-6.72	0.99
1119.140625	-2.63	-6.75	0.99
1122.070313	-2.63	-6.77	0.99
1125.000000	-2.63	-6.79	0.99
1127.929688	-2.64	-6.83	0.99
1130.859375	-2.66	-6.88	0.99
1133.789063	-2.68	-6.99	0.98
1136.718750	-2.71	-7.10	0.92
1139.648438	-2.73	-7.28	0.95
1142.578125	-2.76	-7.37	0.96
1145.507813	-2.78	-7.43	0.95
1148.437500	-2.79	-7.49	0.92
1151.367188	-2.79	-7.55	0.93
1154.296875	-2.78	-7.60	0.97
1157.226563	-2.76	-7.62	0.98
1160.156250	-2.75	-7.65	0.99
1163.085938	-2.73	-7.68	1.00
1166.015625	-2.72	-7.68	0.99
1168.945313	-2.70	-7.65	0.99
1171.875000	-2.68	-7.62	1.00
1174.804688	-2.65	-7.61	1.00
1177.734375	-2.62	-7.58	0.99
1180.664063	-2.59	-7.53	0.99
1183.593750	-2.55	-7.50	0.98
1186.523438	-2.53	-7.52	0.95
1189.453125	-2.50	-7.62	0.98
1192.382813	-2.48	-7.72	0.98
1195.312500	-2.47	-7.81	0.99
1198.242188	-2.46	-7.87	0.99
1201.171875	-2.45	-7.91	0.99
1204.101563	-2.43	-7.93	1.00
1207.031250	-2.41	-7.92	1.00
1209.960938	-2.39	-7.91	0.98
1212.890625	-2.37	-7.98	0.99
1215.820313	-2.35	-8.11	0.98
1218.750000	-2.35	-8.29	0.96
1221.679688	-2.35	-8.58	0.99
1224.609375	-2.36	-8.86	1.00
1227.539063	-2.38	-9.11	1.00
1230.468750	-2.40	-9.33	1.00
1233.398438	-2.42	-9.54	0.98
1236.328125	-2.45	-9.74	0.96
1239.257813	-2.46	-9.97	0.97
1242.187500	-2.47	-10.17	0.97
1245.117188	-2.49	-10.43	0.98
1248.046875	-2.51	-10.64	0.99
1250.976563	-2.52	-10.80	0.99
1253.906250	-2.54	-10.98	0.99
1256.835938	-2.55	-11.18	0.99
1259.765625	-2.56	-11.37	0.98
1262.695313	-2.57	-11.55	0.99
1265.625000	-2.57	-11.72	0.98
1268.554688	-2.58	-11.89	0.97
1271.484375	-2.59	-12.04	0.97
1274.414063	-2.59	-12.23	0.95
1277.343750	-2.60	-12.42	0.94
1280.273438	-2.60	-12.70	0.99
1283.203125	-2.60	-12.95	0.99
1286.132813	-2.60	-13.17	0.98
1289.062500	-2.60	-13.40	0.99
1291.992188	-2.61	-13.61	0.99
1294.921875	-2.63	-13.76	1.00
1297.851563	-2.64	-13.87	1.00
1300.781250	-2.65	-13.95	0.99
1303.710938	-2.66	-13.99	0.99
1306.640625	-2.67	-14.04	0.99
1309.570313	-2.67	-14.07	0.99
1312.500000	-2.68	-14.06	0.98
1315.429688	-2.69	-14.04	0.98
1318.359375	-2.70	-14.01	0.97
1321.289063	-2.71	-14.06	0.98
1324.218750	-2.72	-14.12	0.99
1327.148438	-2.72	-14.18	0.99
1330.078125	-2.73	-14.24	0.99
1333.007813	-2.73	-14.28	0.99
1335.937500	-2.74	-14.29	1.00
1338.867188	-2.74	-14.28	0.99
1341.796875	-2.74	-14.28	0.99
1344.726563	-2.75	-14.32	1.00
1347.656250	-2.75	-14.38	1.00
1350.585938	-2.75	-14.44	1.00
1353.515625	-2.75	-14.52	0.99
1356.445313	-2.75	-14.62	0.99
1359.375000	-2.76	-14.69	1.00
1362.304688	-2.77	-14.76	1.00
1365.234375	-2.77	-14.84	1.00
1368.164063	-2.78	-14.92	1.00
1371.093750	-2.79	-15.01	0.99
1374.023438	-2.80	-15.09	0.99
1376.953125	-2.82	-15.10	1.00
1379.882813	-2.85	-15.07	1.00
1382.812500	-2.87	-15.02	0.99
1385.742188	-2.89	-14.97	0.99
1388.671875	-2.91	-14.89	0.99
1391.601563	-2.93	-14.79	1.00
1394.531250	-2.95	-14.69	1.00
1397.460938	-2.96	-14.58	0.99
1400.390625	-2.96	-14.46	0.99
1403.320313	-2.97	-14.35	0.99
1406.250000	-2.97	-14.25	0.99
1409.179688	-2.97	-14.20	0.98
1412.109375	-2.96	-14.15	0.98
1415.039063	-2.95	-14.17	0.97
1417.968750	-2.94	-14.28	0.95
1420.898438	-2.92	-14.42	0.97
1423.828125	-2.91	-14.58	0.96
1426.757813	-2.90	-14.77	0.93
1429.687500	-2.88	-14.98	0.91
1432.617188	-2.86	-15.24	0.98
1435.546875	-2.86	-15.47	0.98
1438.476563	-2.85	-15.69	0.97
1441.406250	-2.85	-15.90	0.99
1444.335938	-2.85	-16.09	0.98
1447.265625	-2.84	-16.30	0.99
1450.195313	-2.84	-16.52	1.00
1453.125000	-2.83	-16.75	0.99
1456.054688	-2.83	-16.95	0.99
1458.984375	-2.83	-17.19	0.99
1461.914063	-2.83	-17.49	0.98
1464.843750	-2.84	-17.84	0.97
1467.773438	-2.86	-18.16	0.97
1470.703125	-2.86	-18.46	0.95
1473.632813	-2.87	-18.75	0.91
1476.562500	-2.87	-19.01	0.92
1479.492188	-2.86	-19.20	0.97
1482.421875	-2.85	-19.34	0.98
1485.351563	-2.84	-19.46	0.99
1488.281250	-2.83	-19.63	0.98
1491.210938	-2.82	-19.82	0.96
1494.140625	-2.80	-20.03	0.98
1497.070313	-2.78	-20.24	0.96
1500.000000	-2.76	-20.43	0.96
1502.929688	-2.75	-20.61	0.97
1505.859375	-2.74	-20.76	0.97
1508.789063	-2.73	-20.88	0.98
1511.718750	-2.73	-20.98	0.96
1514.648438	-2.73	-21.07	0.88
1517.578125	-2.73	-21.14	0.94
1520.507813	-2.72	-21.22	0.98
1523.437500	-2.72	-21.26	0.95
1526.367188	-2.72	-21.31	0.99
1529.296875	-2.73	-21.40	0.99
1532.226563	-2.73	-21.52	0.99
1535.156250	-2.74	-21.64	0.99
1538.085938	-2.74	-21.76	0.99
1541.015625	-2.75	-21.88	0.99
1543.945313	-2.76	-22.00	0.99
1546.875000	-2.78	-22.11	0.99
1549.804688	-2.79	-22.21	0.99
1552.734375	-2.82	-22.28	0.99
1555.664063	-2.85	-22.31	0.97
1558.593750	-2.88	-22.33	0.98
1561.523438	-2.91	-22.31	0.92
1564.453125	-2.94	-22.33	0.84
1567.382813	-2.97	-22.29	0.85
1570.312500	-2.99	-22.20	0.91
1573.242188	-3.02	-22.12	0.93
1576.171875	-3.06	-21.96	0.96
1579.101563	-3.10	-21.75	0.97
1582.031250	-3.14	-21.53	0.96
1584.960938	-3.18	-21.31	0.98
1587.890625	-3.21	-21.09	0.96
1590.820313	-3.24	-20.88	0.97
1593.750000	-3.26	-20.68	0.98
1596.679688	-3.26	-20.49	0.96
1599.609375	-3.26	-20.29	0.97
1602.539063	-3.27	-20.09	0.97
1605.468750	-3.27	-19.93	0.94
1608.398438	-3.27	-19.81	0.97
1611.328125	-3.28	-19.73	0.98
1614.257813	-3.29	-19.70	0.98
1617.187500	-3.30	-19.69	0.99
1620.117188	-3.31	-19.70	0.99
1623.046875	-3.32	-19.75	0.99
1625.976563	-3.32	-19.79	0.97
1628.906250	-3.32	-19.85	0.98
1631.835938	-3.32	-19.92	0.97
1634.765625	-3.31	-20.03	0.97
1637.695313	-3.30	-20.18	0.95
1640.625000	-3.28	-20.36	0.96
1643.554688	-3.27	-20.53	0.95
1646.484375	-3.25	-20.70	0.96
1649.414063	-3.24	-20.89	0.99
1652.343750	-3.24	-21.09	0.99
1655.273438	-3.23	-21.28	0.99
1658.203125	-3.23	-21.46	0.87
1661.132813	-3.24	-21.62	0.90
1664.062500	-3.25	-21.76	0.98
1666.992188	-3.26	-21.91	0.97
1669.921875	-3.27	-22.10	0.94
1672.851563	-3.29	-22.27	0.94
1675.781250	-3.32	-22.40	0.96
1678.710938	-3.34	-22.51	0.96
1681.640625	-3.36	-22.60	0.97
1684.570313	-3.38	-22.68	0.96
1687.500000	-3.39	-22.77	0.98
1690.429688	-3.40	-22.84	0.97
1693.359375	-3.41	-22.98	0.94
1696.289063	-3.43	-23.13	0.93
1699.218750	-3.44	-23.31	0.93
1702.148438	-3.44	-23.50	0.94
1705.078125	-3.44	-23.72	0.96
1708.007813	-3.44	-23.93	0.98
1710.937500	-3.45	-24.13	0.99
1713.867188	-3.45	-24.30	0.99
1716.796875	-3.46	-24.44	0.97
1719.726563	-3.46	-24.56	0.99
1722.656250	-3.46	-24.67	0.99
1725.585938	-3.47	-24.78	0.97
1728.515625	-3.47	-24.88	0.95
1731.445313	-3.47	-24.96	0.94
1734.375000	-3.47	-25.05	0.94
1737.304688	-3.47	-25.16	0.95
1740.234375	-3.47	-25.26	0.93
1743.164063	-3.47	-25.36	0.95
1746.093750	-3.47	-25.43	0.95
1749.023438	-3.48	-25.50	0.97
1751.953125	-3.49	-25.55	0.99
1754.882813	-3.49	-25.59	1.00
1757.812500	-3.49	-25.63	1.00
1760.742188	-3.49	-25.66	1.00
1763.671875	-3.49	-25.70	0.98
1766.601563	-3.49	-25.72	0.96
1769.531250	-3.49	-25.70	0.96
1772.460938	-3.49	-25.67	0.95
1775.390625	-3.48	-25.63	0.97
1778.320313	-3.47	-25.61	0.99
1781.250000	-3.45	-25.61	0.98
1784.179688	-3.45	-25.65	0.97
1787.109375	-3.44	-25.65	0.97
1790.039063	-3.44	-25.63	0.97
1792.968750	-3.44	-25.62	0.96
1795.898438	-3.45	-25.63	0.98
1798.828125	-3.45	-25.64	0.98
1801.757813	-3.45	-25.65	0.99
1804.687500	-3.44	-25.64	0.97
1807.617188	-3.44	-25.62	0.96
1810.546875	-3.44	-25.58	0.98
1813.476563	-3.45	-25.54	0.98
1816.406250	-3.46	-25.47	0.96
1819.335938	-3.47	-25.42	0.96
1822.265625	-3.48	-25.34	0.95
1825.195313	-3.50	-25.20	0.92
1828.125000	-3.51	-25.12	0.96
1831.054688	-3.51	-25.08	0.96
1833.984375	-3.52	-25.08	0.94
1836.914063	-3.53	-25.04	0.94
1839.843750	-3.53	-24.96	0.94
1842.773438	-3.52	-24.85	0.98
1845.703125	-3.52	-24.75	0.98
1848.632813	-3.51	-24.67	0.99
1851.562500	-3.49	-24.59	0.99
1854.492188	-3.48	-24.52	0.99
1857.421875	-3.46	-24.43	0.99
1860.351563	-3.44	-24.37	0.97
1863.281250	-3.42	-24.33	0.97
1866.210938	-3.39	-24.31	0.96
1869.140625	-3.37	-24.30	0.95
1872.070313	-3.34	-24.34	0.97
1875.000000	-3.32	-24.39	0.99
1877.929688	-3.29	-24.46	0.99
1880.859375	-3.26	-24.56	0.98
1883.789063	-3.23	-24.67	0.98
1886.718750	-3.20	-24.79	0.97
1889.648438	-3.18	-24.93	0.98
1892.578125	-3.16	-25.10	0.98
1895.507813	-3.15	-25.28	0.91
1898.437500	-3.13	-25.47	0.87
1901.367188	-3.12	-25.68	0.94
1904.296875	-3.11	-25.88	0.97
1907.226563	-3.11	-26.05	0.95
1910.156250	-3.12	-26.19	0.94
1913.085938	-3.12	-26.34	0.90
1916.015625	-3.13	-26.48	0.90
1918.945313	-3.15	-26.63	0.88
1921.875000	-3.16	-26.74	0.95
1924.804688	-3.18	-26.86	0.96
1927.734375	-3.19	-26.94	0.98
1930.664063	-3.21	-27.01	0.99
1933.593750	-3.22	-27.08	0.99
1936.523438	-3.24	-27.18	0.96
1939.453125	-3.27	-27.26	0.98
1942.382813	-3.29	-27.30	0.99
1945.312500	-3.31	-27.31	0.99
1948.242188	-3.34	-27.30	0.99
1951.171875	-3.37	-27.25	0.99
1954.101563	-3.39	-27.20	1.00
1957.031250	-3.42	-27.15	0.99
1959.960938	-3.44	-27.09	0.99
1962.890625	-3.47	-27.01	0.97
1965.820313	-3.49	-26.93	0.96
1968.750000	-3.51	-26.85	0.98
1971.679688	-3.53	-26.78	0.99
1974.609375	-3.54	-26.72	0.98
1977.539063	-3.55	-26.66	0.97
1980.468750	-3.55	-26.62	0.93
1983.398438	-3.55	-26.56	0.97
1986.328125	-3.54	-26.49	0.98
1989.257813	-3.53	-26.43	0.97
1992.187500	-3.52	-26.39	0.96
1995.117188	-3.52	-26.35	0.94
1998.046875	-3.50	-26.31	0.96
2000.976563	-3.49	-26.30	0.91
2003.906250	-3.47	-26.30	0.90
2006.835938	-3.46	-26.30	0.93
2009.765625	-3.44	-26.34	0.93
2012.695313	-3.43	-26.39	0.97
2015.625000	-3.41	-26.47	0.99
2018.554688	-3.40	-26.58	0.99
2021.484375	-3.39	-26.69	1.00
2024.414063	-3.38	-26.81	0.99
2027.343750	-3.37	-26.92	0.99
2030.273438	-3.37	-27.04	0.96
2033.203125	-3.37	-27.16	0.87
2036.132813	-3.36	-27.24	0.94
2039.062500	-3.36	-27.29	0.92
2041.992188	-3.35	-27.34	0.99
2044.921875	-3.34	-27.39	0.99
2047.851563	-3.34	-27.44	0.99
2050.781250	-3.33	-27.49	0.97
2053.710938	-3.32	-27.54	0.98
2056.640625	-3.32	-27.58	0.98
2059.570313	-3.31	-27.61	0.98
2062.500000	-3.30	-27.66	0.99
2065.429688	-3.30	-27.72	0.98
2068.359375	-3.30	-27.78	0.97
2071.289063	-3.30	-27.85	0.98
2074.218750	-3.30	-27.93	1.00
2077.148438	-3.30	-28.02	0.99
2080.078125	-3.30	-28.11	0.96
2083.007813	-3.29	-28.21	0.94
2085.937500	-3.29	-28.31	0.97
2088.867188	-3.29	-28.42	0.96
2091.796875	-3.29	-28.52	0.98
2094.726563	-3.29	-28.63	0.99
2097.656250	-3.30	-28.73	0.99
2100.585938	-3.30	-28.83	0.98
2103.515625	-3.31	-28.90	0.99
2106.445313	-3.32	-28.95	0.99
2109.375000	-3.33	-28.96	0.95
2112.304688	-3.34	-28.97	0.88
2115.234375	-3.34	-29.03	0.94
2118.164063	-3.34	-29.09	0.98
2121.093750	-3.34	-29.14	0.98
2124.023438	-3.34	-29.18	0.98
2126.953125	-3.34	-29.21	0.98
2129.882813	-3.34	-29.24	0.99
2132.812500	-3.34	-29.26	0.99
