	SM57_TF_0_15		
641.601563	-2.21	3.87	1.00
644.531250	-2.19	3.83	1.00
647.460938	-2.15	3.68	0.99
650.390625	-2.11	3.37	0.99
653.320313	-2.10	2.94	0.99
656.250000	-2.12	2.84	1.00
659.179688	-2.14	2.91	0.99
662.109375	-2.16	3.08	1.00
665.039063	-2.18	3.30	1.00
667.968750	-2.18	3.44	1.00
670.898438	-2.18	3.57	1.00
673.828125	-2.19	3.62	1.00
676.757813	-2.19	3.66	1.00
679.687500	-2.19	3.70	1.00
682.617188	-2.18	3.76	1.00
685.546875	-2.16	3.72	0.99
688.476563	-2.14	3.72	0.99
691.406250	-2.15	3.92	0.99
694.335938	-2.15	4.26	1.00
697.265625	-2.13	4.64	1.00
700.195313	-2.10	4.96	1.00
703.125000	-2.08	5.24	1.00
706.054688	-2.05	5.52	1.00
708.984375	-2.02	5.85	1.00
711.914063	-1.97	6.19	1.00
714.843750	-1.92	6.52	1.00
717.773438	-1.84	6.78	1.00
720.703125	-1.76	6.94	1.00
723.632813	-1.67	6.98	0.99
726.562500	-1.58	6.94	1.00
729.492188	-1.49	6.83	1.00
732.421875	-1.40	6.62	1.00
735.351563	-1.32	6.31	0.99
738.281250	-1.25	5.85	0.99
741.210938	-1.20	5.49	0.99
744.140625	-1.17	5.24	0.99
747.070313	-1.13	5.06	1.00
750.000000	-1.09	4.94	0.99
752.929688	-1.05	4.66	0.99
755.859375	-1.00	4.35	0.99
758.789063	-0.94	4.01	1.00
761.718750	-0.87	3.52	0.99
764.648438	-0.80	2.76	0.99
767.578125	-0.78	1.82	0.99
770.507813	-0.78	0.90	0.99
773.437500	-0.81	0.10	1.00
776.367188	-0.85	-0.64	1.00
779.296875	-0.90	-1.27	1.00
782.226563	-0.96	-1.75	1.00
785.156250	-1.01	-2.17	1.00
788.085938	-1.06	-2.50	1.00
791.015625	-1.12	-2.78	1.00
793.945313	-1.18	-3.03	1.00
796.875000	-1.25	-3.25	1.00
799.804688	-1.32	-3.43	1.00
802.734375	-1.39	-3.56	0.99
805.664063	-1.46	-3.50	1.00
808.593750	-1.52	-3.32	1.00
811.523438	-1.57	-3.05	1.00
814.453125	-1.59	-2.76	1.00
817.382813	-1.60	-2.48	1.00
820.312500	-1.59	-2.23	1.00
823.242188	-1.56	-2.00	1.00
826.171875	-1.52	-1.84	1.00
829.101563	-1.48	-1.75	1.00
832.031250	-1.44	-1.78	1.00
834.960938	-1.40	-1.91	1.00
837.890625	-1.38	-2.16	1.00
840.820313	-1.36	-2.45	1.00
843.750000	-1.37	-2.74	1.00
846.679688	-1.39	-3.06	1.00
849.609375	-1.42	-3.35	1.00
852.539063	-1.46	-3.56	1.00
855.468750	-1.50	-3.72	1.00
858.398438	-1.54	-3.83	1.00
861.328125	-1.58	-3.89	1.00
864.257813	-1.62	-3.91	1.00
867.187500	-1.66	-3.94	1.00
870.117188	-1.70	-3.95	1.00
873.046875	-1.74	-3.96	1.00
875.976563	-1.78	-3.99	1.00
878.906250	-1.84	-4.01	1.00
881.835938	-1.90	-3.96	1.00
884.765625	-1.97	-3.86	1.00
887.695313	-2.02	-3.70	1.00
890.625000	-2.07	-3.51	1.00
893.554688	-2.12	-3.28	1.00
896.484375	-2.16	-2.95	1.00
899.414063	-2.18	-2.58	1.00
902.343750	-2.20	-2.16	1.00
905.273438	-2.20	-1.73	1.00
908.203125	-2.18	-1.33	1.00
911.132813	-2.15	-0.99	1.00
914.062500	-2.11	-0.73	1.00
916.992188	-2.07	-0.51	1.00
919.921875	-2.02	-0.32	1.00
922.851563	-1.99	-0.17	1.00
925.781250	-1.95	-0.05	1.00
928.710938	-1.91	0.04	1.00
931.640625	-1.88	0.12	1.00
934.570313	-1.84	0.23	1.00
937.500000	-1.80	0.34	0.99
940.429688	-1.75	0.47	1.00
943.359375	-1.69	0.59	1.00
946.289063	-1.63	0.68	0.99
949.218750	-1.55	0.70	1.00
952.148438	-1.47	0.67	1.00
955.078125	-1.39	0.58	1.00
958.007813	-1.31	0.43	1.00
960.937500	-1.22	0.23	0.99
963.867188	-1.14	-0.04	0.99
966.796875	-1.06	-0.47	0.98
969.726563	-1.00	-1.07	0.97
972.656250	-0.98	-1.76	0.98
975.585938	-0.98	-2.39	0.99
978.515625	-0.99	-2.88	1.00
981.445313	-1.00	-3.26	1.00
984.375000	-1.01	-3.50	1.00
987.304688	-1.02	-3.72	1.00
990.234375	-1.02	-3.90	1.00
993.164063	-1.02	-4.14	1.00
996.093750	-1.02	-4.39	1.00
999.023438	-1.03	-4.67	1.00
1001.953125	-1.05	-4.92	1.00
1004.882813	-1.07	-5.09	1.00
1007.812500	-1.08	-5.22	1.00
1010.742188	-1.09	-5.30	1.00
1013.671875	-1.10	-5.36	1.00
1016.601563	-1.11	-5.39	1.00
1019.531250	-1.13	-5.43	0.99
1022.460938	-1.13	-5.48	0.99
1025.390625	-1.12	-5.56	1.00
1028.320313	-1.12	-5.63	1.00
1031.250000	-1.10	-5.64	1.00
1034.179688	-1.09	-5.67	1.00
1037.109375	-1.07	-5.69	1.00
1040.039063	-1.04	-5.72	1.00
1042.968750	-1.01	-5.80	0.99
1045.898438	-0.98	-5.93	0.99
1048.828125	-0.96	-6.13	0.99
1051.757813	-0.94	-6.32	1.00
1054.687500	-0.93	-6.52	0.99
1057.617188	-0.93	-6.73	0.99
1060.546875	-0.92	-6.91	0.99
1063.476563	-0.91	-7.07	0.99
1066.406250	-0.91	-7.21	0.99
1069.335938	-0.92	-7.36	1.00
1072.265625	-0.93	-7.49	1.00
1075.195313	-0.94	-7.60	1.00
1078.125000	-0.95	-7.69	1.00
1081.054688	-0.96	-7.78	1.00
1083.984375	-0.96	-7.86	1.00
1086.914063	-0.97	-7.96	1.00
1089.843750	-0.97	-8.08	1.00
1092.773438	-0.97	-8.22	1.00
1095.703125	-0.97	-8.38	1.00
1098.632813	-0.97	-8.56	0.99
1101.562500	-0.97	-8.77	1.00
1104.492188	-0.98	-8.94	1.00
1107.421875	-0.99	-9.08	1.00
1110.351563	-1.00	-9.19	1.00
1113.281250	-1.01	-9.26	1.00
1116.210938	-1.01	-9.31	1.00
1119.140625	-1.01	-9.34	1.00
1122.070313	-1.01	-9.37	1.00
1125.000000	-1.01	-9.42	1.00
1127.929688	-1.00	-9.47	1.00
1130.859375	-1.00	-9.53	1.00
1133.789063	-1.00	-9.59	1.00
1136.718750	-1.00	-9.64	1.00
1139.648438	-0.99	-9.68	1.00
1142.578125	-0.99	-9.71	1.00
1145.507813	-0.98	-9.76	1.00
1148.437500	-0.97	-9.80	1.00
1151.367188	-0.97	-9.81	1.00
1154.296875	-0.97	-9.83	1.00
1157.226563	-0.97	-9.89	1.00
1160.156250	-0.97	-9.93	1.00
1163.085938	-0.98	-9.96	1.00
1166.015625	-0.99	-9.94	1.00
1168.945313	-0.99	-9.91	1.00
1171.875000	-0.99	-9.87	1.00
1174.804688	-0.99	-9.80	1.00
1177.734375	-0.98	-9.73	1.00
1180.664063	-0.96	-9.69	1.00
1183.593750	-0.94	-9.69	1.00
1186.523438	-0.92	-9.71	1.00
1189.453125	-0.91	-9.77	1.00
1192.382813	-0.89	-9.84	1.00
1195.312500	-0.87	-9.89	1.00
1198.242188	-0.85	-9.93	1.00
1201.171875	-0.83	-10.00	1.00
1204.101563	-0.80	-10.07	1.00
1207.031250	-0.77	-10.18	1.00
1209.960938	-0.75	-10.32	1.00
1212.890625	-0.73	-10.47	1.00
1215.820313	-0.70	-10.64	1.00
1218.750000	-0.68	-10.83	1.00
1221.679688	-0.65	-11.08	1.00
1224.609375	-0.64	-11.36	1.00
1227.539063	-0.63	-11.67	1.00
1230.468750	-0.63	-11.94	1.00
1233.398438	-0.63	-12.15	1.00
1236.328125	-0.63	-12.34	1.00
1239.257813	-0.63	-12.55	1.00
1242.187500	-0.63	-12.78	1.00
1245.117188	-0.63	-13.03	1.00
1248.046875	-0.63	-13.28	1.00
1250.976563	-0.63	-13.54	1.00
1253.906250	-0.64	-13.80	1.00
1256.835938	-0.65	-14.06	1.00
1259.765625	-0.68	-14.30	1.00
1262.695313	-0.70	-14.50	1.00
1265.625000	-0.73	-14.64	1.00
1268.554688	-0.75	-14.77	1.00
1271.484375	-0.77	-14.88	1.00
1274.414063	-0.79	-14.99	1.00
1277.343750	-0.80	-15.08	1.00
1280.273438	-0.82	-15.17	1.00
1283.203125	-0.83	-15.26	1.00
1286.132813	-0.84	-15.36	1.00
1289.062500	-0.85	-15.49	1.00
1291.992188	-0.87	-15.63	1.00
1294.921875	-0.89	-15.77	1.00
1297.851563	-0.91	-15.88	1.00
1300.781250	-0.94	-15.95	1.00
1303.710938	-0.96	-15.99	1.00
1306.640625	-0.98	-16.00	1.00
1309.570313	-1.00	-15.98	1.00
1312.500000	-1.02	-15.94	1.00
1315.429688	-1.03	-15.89	1.00
1318.359375	-1.04	-15.82	1.00
1321.289063	-1.05	-15.76	1.00
1324.218750	-1.05	-15.71	1.00
1327.148438	-1.05	-15.67	1.00
1330.078125	-1.05	-15.64	1.00
1333.007813	-1.05	-15.62	1.00
1335.937500	-1.05	-15.61	1.00
1338.867188	-1.04	-15.61	1.00
1341.796875	-1.04	-15.63	1.00
1344.726563	-1.04	-15.65	1.00
1347.656250	-1.03	-15.68	1.00
1350.585938	-1.03	-15.73	1.00
1353.515625	-1.03	-15.78	1.00
1356.445313	-1.03	-15.84	1.00
1359.375000	-1.03	-15.90	1.00
1362.304688	-1.04	-15.95	1.00
1365.234375	-1.04	-16.01	1.00
1368.164063	-1.04	-16.06	1.00
1371.093750	-1.04	-16.10	1.00
1374.023438	-1.04	-16.14	1.00
1376.953125	-1.04	-16.18	1.00
1379.882813	-1.05	-16.22	1.00
1382.812500	-1.05	-16.25	1.00
1385.742188	-1.05	-16.26	1.00
1388.671875	-1.06	-16.23	1.00
1391.601563	-1.05	-16.18	1.00
1394.531250	-1.05	-16.13	1.00
1397.460938	-1.04	-16.06	1.00
1400.390625	-1.03	-15.99	1.00
1403.320313	-1.01	-15.93	1.00
1406.250000	-0.99	-15.88	1.00
1409.179688	-0.97	-15.85	1.00
1412.109375	-0.95	-15.85	1.00
1415.039063	-0.92	-15.91	1.00
1417.968750	-0.90	-16.03	1.00
1420.898438	-0.88	-16.19	1.00
1423.828125	-0.86	-16.35	1.00
1426.757813	-0.85	-16.52	1.00
1429.687500	-0.83	-16.70	1.00
1432.617188	-0.81	-16.90	1.00
1435.546875	-0.80	-17.13	1.00
1438.476563	-0.79	-17.34	1.00
1441.406250	-0.78	-17.55	1.00
1444.335938	-0.78	-17.75	1.00
1447.265625	-0.79	-17.92	1.00
1450.195313	-0.79	-18.06	1.00
1453.125000	-0.79	-18.19	1.00
1456.054688	-0.79	-18.31	1.00
1458.984375	-0.79	-18.45	1.00
1461.914063	-0.78	-18.61	1.00
1464.843750	-0.78	-18.78	1.00
1467.773438	-0.78	-18.95	1.00
1470.703125	-0.78	-19.11	1.00
1473.632813	-0.77	-19.27	1.00
1476.562500	-0.77	-19.45	1.00
1479.492188	-0.77	-19.65	1.00
1482.421875	-0.78	-19.86	1.00
1485.351563	-0.79	-20.05	1.00
1488.281250	-0.80	-20.25	1.00
1491.210938	-0.82	-20.43	1.00
1494.140625	-0.84	-20.57	1.00
1497.070313	-0.86	-20.68	1.00
1500.000000	-0.87	-20.78	1.00
1502.929688	-0.88	-20.88	1.00
1505.859375	-0.89	-20.98	1.00
1508.789063	-0.90	-21.07	1.00
1511.718750	-0.91	-21.15	1.00
1514.648438	-0.91	-21.24	1.00
1517.578125	-0.91	-21.34	1.00
1520.507813	-0.91	-21.46	1.00
1523.437500	-0.92	-21.56	1.00
1526.367188	-0.92	-21.64	1.00
1529.296875	-0.93	-21.73	1.00
1532.226563	-0.93	-21.81	1.00
1535.156250	-0.93	-21.91	1.00
1538.085938	-0.94	-22.02	1.00
1541.015625	-0.95	-22.12	1.00
1543.945313	-0.96	-22.20	1.00
1546.875000	-0.98	-22.26	1.00
1549.804688	-0.99	-22.32	0.99
1552.734375	-1.01	-22.38	1.00
1555.664063	-1.02	-22.41	0.99
1558.593750	-1.05	-22.45	0.99
1561.523438	-1.07	-22.50	1.00
1564.453125	-1.09	-22.56	1.00
1567.382813	-1.11	-22.62	0.99
1570.312500	-1.14	-22.64	0.99
1573.242188	-1.17	-22.63	0.98
1576.171875	-1.19	-22.57	0.99
1579.101563	-1.22	-22.47	1.00
1582.031250	-1.24	-22.35	1.00
1584.960938	-1.26	-22.23	1.00
1587.890625	-1.27	-22.08	1.00
1590.820313	-1.28	-21.91	1.00
1593.750000	-1.29	-21.73	1.00
1596.679688	-1.29	-21.56	1.00
1599.609375	-1.28	-21.41	1.00
1602.539063	-1.27	-21.26	1.00
1605.468750	-1.26	-21.13	1.00
1608.398438	-1.25	-21.02	1.00
1611.328125	-1.23	-20.91	1.00
1614.257813	-1.21	-20.82	1.00
1617.187500	-1.19	-20.75	1.00
1620.117188	-1.16	-20.70	1.00
1623.046875	-1.14	-20.69	1.00
1625.976563	-1.11	-20.70	1.00
1628.906250	-1.08	-20.73	1.00
1631.835938	-1.05	-20.79	1.00
1634.765625	-1.02	-20.90	1.00
1637.695313	-0.99	-21.03	1.00
1640.625000	-0.97	-21.19	0.99
1643.554688	-0.95	-21.39	1.00
1646.484375	-0.93	-21.56	1.00
1649.414063	-0.92	-21.73	1.00
1652.343750	-0.91	-21.89	1.00
1655.273438	-0.90	-22.06	1.00
1658.203125	-0.89	-22.26	1.00
1661.132813	-0.88	-22.46	1.00
1664.062500	-0.88	-22.65	1.00
1666.992188	-0.87	-22.85	1.00
1669.921875	-0.87	-23.06	1.00
1672.851563	-0.87	-23.27	1.00
1675.781250	-0.88	-23.47	1.00
1678.710938	-0.89	-23.64	1.00
1681.640625	-0.90	-23.78	1.00
1684.570313	-0.91	-23.89	1.00
1687.500000	-0.92	-23.99	1.00
1690.429688	-0.93	-24.08	1.00
1693.359375	-0.93	-24.17	1.00
1696.289063	-0.93	-24.26	1.00
1699.218750	-0.93	-24.36	1.00
1702.148438	-0.93	-24.47	1.00
1705.078125	-0.93	-24.61	1.00
1708.007813	-0.93	-24.79	0.99
1710.937500	-0.93	-24.97	1.00
1713.867188	-0.95	-25.16	0.99
1716.796875	-0.97	-25.31	1.00
1719.726563	-0.99	-25.43	1.00
1722.656250	-1.01	-25.54	1.00
1725.585938	-1.03	-25.65	1.00
1728.515625	-1.05	-25.75	1.00
1731.445313	-1.07	-25.84	1.00
1734.375000	-1.10	-25.91	1.00
1737.304688	-1.12	-25.97	1.00
1740.234375	-1.14	-26.01	1.00
1743.164063	-1.16	-26.04	1.00
1746.093750	-1.19	-26.07	1.00
1749.023438	-1.21	-26.08	1.00
1751.953125	-1.23	-26.07	1.00
1754.882813	-1.25	-26.05	1.00
1757.812500	-1.27	-26.02	1.00
1760.742188	-1.29	-25.98	1.00
1763.671875	-1.30	-25.94	1.00
1766.601563	-1.32	-25.90	1.00
1769.531250	-1.33	-25.85	1.00
1772.460938	-1.34	-25.80	1.00
1775.390625	-1.34	-25.76	1.00
1778.320313	-1.35	-25.72	1.00
1781.250000	-1.35	-25.69	1.00
1784.179688	-1.36	-25.67	1.00
1787.109375	-1.36	-25.65	1.00
1790.039063	-1.36	-25.63	1.00
1792.968750	-1.36	-25.61	1.00
1795.898438	-1.36	-25.60	1.00
1798.828125	-1.36	-25.60	1.00
1801.757813	-1.36	-25.62	1.00
1804.687500	-1.36	-25.65	1.00
1807.617188	-1.36	-25.69	1.00
1810.546875	-1.36	-25.73	1.00
1813.476563	-1.36	-25.77	1.00
1816.406250	-1.37	-25.81	1.00
1819.335938	-1.38	-25.84	1.00
1822.265625	-1.39	-25.83	1.00
1825.195313	-1.40	-25.79	1.00
1828.125000	-1.41	-25.74	1.00
1831.054688	-1.41	-25.70	1.00
1833.984375	-1.41	-25.68	0.99
1836.914063	-1.42	-25.67	1.00
1839.843750	-1.42	-25.65	0.99
1842.773438	-1.43	-25.59	0.99
1845.703125	-1.42	-25.51	1.00
1848.632813	-1.42	-25.44	1.00
1851.562500	-1.41	-25.38	1.00
1854.492188	-1.40	-25.33	1.00
1857.421875	-1.39	-25.29	1.00
1860.351563	-1.37	-25.26	1.00
1863.281250	-1.35	-25.24	1.00
1866.210938	-1.33	-25.24	1.00
1869.140625	-1.31	-25.27	1.00
1872.070313	-1.29	-25.31	1.00
1875.000000	-1.27	-25.37	1.00
1877.929688	-1.24	-25.46	1.00
1880.859375	-1.23	-25.57	1.00
1883.789063	-1.21	-25.70	1.00
1886.718750	-1.20	-25.82	1.00
1889.648438	-1.19	-25.94	1.00
1892.578125	-1.18	-26.05	1.00
1895.507813	-1.17	-26.16	1.00
1898.437500	-1.16	-26.27	1.00
1901.367188	-1.15	-26.42	1.00
1904.296875	-1.14	-26.59	1.00
1907.226563	-1.14	-26.77	1.00
1910.156250	-1.14	-26.95	1.00
1913.085938	-1.15	-27.12	1.00
1916.015625	-1.16	-27.28	1.00
1918.945313	-1.17	-27.42	1.00
1921.875000	-1.19	-27.54	0.99
1924.804688	-1.20	-27.62	1.00
1927.734375	-1.22	-27.69	1.00
1930.664063	-1.24	-27.73	1.00
1933.593750	-1.25	-27.77	1.00
1936.523438	-1.26	-27.81	1.00
1939.453125	-1.27	-27.87	0.99
1942.382813	-1.28	-27.95	0.99
1945.312500	-1.29	-28.07	0.99
1948.242188	-1.30	-28.17	1.00
1951.171875	-1.32	-28.26	1.00
1954.101563	-1.34	-28.35	1.00
1957.031250	-1.36	-28.40	1.00
1959.960938	-1.38	-28.42	1.00
1962.890625	-1.40	-28.41	1.00
1965.820313	-1.42	-28.37	1.00
1968.750000	-1.43	-28.32	1.00
1971.679688	-1.44	-28.25	1.00
1974.609375	-1.44	-28.19	1.00
1977.539063	-1.44	-28.13	1.00
1980.468750	-1.44	-28.07	1.00
1983.398438	-1.43	-28.04	1.00
1986.328125	-1.43	-28.03	1.00
1989.257813	-1.42	-28.04	1.00
1992.187500	-1.41	-28.06	1.00
1995.117188	-1.41	-28.08	1.00
1998.046875	-1.40	-28.10	1.00
2000.976563	-1.40	-28.13	1.00
2003.906250	-1.39	-28.16	1.00
2006.835938	-1.39	-28.19	0.99
2009.765625	-1.38	-28.21	0.99
2012.695313	-1.38	-28.21	0.99
2015.625000	-1.38	-28.20	1.00
2018.554688	-1.37	-28.20	1.00
2021.484375	-1.37	-28.21	1.00
2024.414063	-1.36	-28.22	1.00
2027.343750	-1.36	-28.25	0.99
2030.273438	-1.36	-28.30	1.00
2033.203125	-1.35	-28.34	1.00
2036.132813	-1.35	-28.39	0.99
2039.062500	-1.34	-28.43	1.00
2041.992188	-1.33	-28.47	1.00
2044.921875	-1.33	-28.51	1.00
2047.851563	-1.32	-28.58	1.00
2050.781250	-1.31	-28.65	1.00
2053.710938	-1.31	-28.73	1.00
2056.640625	-1.30	-28.80	1.00
2059.570313	-1.30	-28.87	1.00
2062.500000	-1.30	-28.94	1.00
2065.429688	-1.29	-29.01	1.00
2068.359375	-1.29	-29.09	1.00
2071.289063	-1.29	-29.17	1.00
2074.218750	-1.29	-29.25	1.00
2077.148438	-1.29	-29.33	1.00
2080.078125	-1.29	-29.41	1.00
2083.007813	-1.28	-29.51	1.00
2085.937500	-1.28	-29.63	1.00
2088.867188	-1.28	-29.75	0.99
2091.796875	-1.28	-29.87	0.99
2094.726563	-1.29	-29.97	1.00
2097.656250	-1.29	-30.07	1.00
2100.585938	-1.29	-30.16	1.00
2103.515625	-1.30	-30.25	1.00
2106.445313	-1.31	-30.33	1.00
2109.375000	-1.31	-30.41	1.00
2112.304688	-1.32	-30.47	1.00
2115.234375	-1.33	-30.53	1.00
2118.164063	-1.33	-30.60	1.00
2121.093750	-1.33	-30.68	1.00
2124.023438	-1.34	-30.77	1.00
2126.953125	-1.34	-30.86	1.00
2129.882813	-1.35	-30.94	1.00
