	SM57_TF_0_150		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
5859.375000	-3.57	-156.17	0.91
5862.304688	-3.57	-156.32	0.91
5865.234375	-3.56	-156.46	0.96
5868.164063	-3.55	-156.62	0.99
5871.093750	-3.54	-156.78	0.99
5874.023438	-3.53	-156.96	0.99
5876.953125	-3.53	-157.14	0.99
5879.882813	-3.52	-157.34	0.99
5882.812500	-3.51	-157.55	0.99
5885.742188	-3.51	-157.77	0.96
5888.671875	-3.51	-157.99	0.93
5891.601563	-3.51	-158.21	0.94
5894.531250	-3.51	-158.40	0.98
5897.460938	-3.51	-158.58	0.99
5900.390625	-3.51	-158.74	0.97
5903.320313	-3.51	-158.90	0.82
5906.250000	-3.50	-159.05	0.65
5909.179688	-3.50	-159.19	0.93
5912.109375	-3.49	-159.35	0.97
5915.039063	-3.48	-159.51	0.97
5917.968750	-3.47	-159.69	0.99
5920.898438	-3.46	-159.88	0.99
5923.828125	-3.45	-160.10	0.95
5926.757813	-3.45	-160.33	0.97
5929.687500	-3.44	-160.60	0.95
5932.617188	-3.44	-160.88	0.97
5935.546875	-3.44	-161.15	0.99
5938.476563	-3.44	-161.40	0.93
5941.406250	-3.45	-161.62	0.94
5944.335938	-3.45	-161.82	0.98
5947.265625	-3.46	-162.01	0.96
5950.195313	-3.47	-162.19	0.95
5953.125000	-3.47	-162.36	0.52
5956.054688	-3.47	-162.52	0.92
5958.984375	-3.47	-162.69	0.82
5961.914063	-3.46	-162.87	0.96
5964.843750	-3.46	-163.07	0.96
5967.773438	-3.46	-163.29	0.96
5970.703125	-3.46	-163.54	0.98
5973.632813	-3.46	-163.80	0.99
5976.562500	-3.46	-164.06	0.99
5979.492188	-3.46	-164.34	0.97
5982.421875	-3.47	-164.62	0.91
5985.351563	-3.48	-164.89	0.95
5988.281250	-3.49	-165.13	0.97
5991.210938	-3.50	-165.35	0.89
5994.140625	-3.51	-165.56	0.95
5997.070313	-3.52	-165.77	0.98
6000.000000	-3.53	-165.98	0.98
6002.929688	-3.53	-166.19	0.96
6005.859375	-3.53	-166.40	0.90
6008.789063	-3.54	-166.63	0.90
6011.718750	-3.54	-166.87	0.96
6014.648438	-3.55	-167.12	0.99
6017.578125	-3.55	-167.38	1.00
6020.507813	-3.56	-167.64	0.99
6023.437500	-3.57	-167.90	0.99
6026.367188	-3.58	-168.16	1.00
6029.296875	-3.59	-168.41	0.99
6032.226563	-3.61	-168.65	0.96
6035.156250	-3.62	-168.89	0.96
6038.085938	-3.64	-169.10	0.95
6041.015625	-3.66	-169.31	0.96
6043.945313	-3.67	-169.50	0.97
6046.875000	-3.69	-169.69	0.91
6049.804688	-3.70	-169.87	0.78
6052.734375	-3.71	-170.05	0.96
6055.664063	-3.72	-170.24	0.97
6058.593750	-3.73	-170.44	1.00
6061.523438	-3.74	-170.65	0.99
6064.453125	-3.74	-170.87	0.99
6067.382813	-3.75	-171.09	0.99
6070.312500	-3.76	-171.33	0.98
6073.242188	-3.77	-171.58	0.99
6076.171875	-3.78	-171.83	0.99
6079.101563	-3.80	-172.08	0.97
6082.031250	-3.81	-172.32	0.99
6084.960938	-3.83	-172.55	0.99
6087.890625	-3.84	-172.76	0.98
6090.820313	-3.86	-172.96	0.94
6093.750000	-3.88	-173.15	0.73
6096.679688	-3.89	-173.33	0.65
6099.609375	-3.90	-173.52	0.94
6102.539063	-3.92	-173.72	0.99
6105.468750	-3.93	-173.93	0.99
6108.398438	-3.94	-174.16	0.98
6111.328125	-3.96	-174.41	0.97
6114.257813	-3.97	-174.67	0.99
6117.187500	-3.99	-174.94	0.98
6120.117188	-4.01	-175.22	0.98
6123.046875	-4.03	-175.49	0.99
6125.976563	-4.05	-175.75	0.97
6128.906250	-4.07	-176.01	0.93
6131.835938	-4.10	-176.23	0.77
6134.765625	-4.13	-176.43	0.79
6137.695313	-4.15	-176.63	0.96
6140.625000	-4.18	-176.83	0.97
6143.554688	-4.20	-177.03	0.97
6146.484375	-4.22	-177.23	0.94
6149.414063	-4.23	-177.44	0.98
6152.343750	-4.25	-177.66	0.98
6155.273438	-4.27	-177.90	0.97
6158.203125	-4.29	-178.14	0.99
6161.132813	-4.31	-178.39	0.99
6164.062500	-4.34	-178.64	0.99
6166.992188	-4.36	-178.88	0.99
6169.921875	-4.39	-179.10	0.92
6172.851563	-4.41	-179.31	0.96
6175.781250	-4.44	-179.50	0.95
6178.710938	-4.47	-179.67	0.98
6181.640625	-4.50	-179.83	0.83
6184.570313	-4.52	-179.99	0.79
6187.500000	-4.54	179.85	0.96
6190.429688	-4.57	179.68	0.97
6193.359375	-4.59	179.52	0.99
6196.289063	-4.60	179.35	0.95
6199.218750	-4.62	179.18	0.96
6202.148438	-4.64	179.00	0.97
6205.078125	-4.66	178.81	0.99
6208.007813	-4.67	178.60	0.99
6210.937500	-4.69	178.39	0.97
6213.867188	-4.71	178.18	0.97
6216.796875	-4.73	177.99	0.94
6219.726563	-4.76	177.81	0.99
6222.656250	-4.78	177.64	0.94
6225.585938	-4.80	177.49	0.95
6228.515625	-4.83	177.34	0.98
6231.445313	-4.85	177.20	0.95
6234.375000	-4.87	177.07	0.33
6237.304688	-4.89	176.94	0.84
6240.234375	-4.90	176.80	0.90
6243.164063	-4.92	176.65	0.94
6246.093750	-4.94	176.47	0.96
6249.023438	-4.96	176.28	0.96
6251.953125	-4.98	176.08	0.99
6254.882813	-5.00	175.89	0.99
6257.812500	-5.03	175.71	0.99
6260.742188	-5.05	175.53	0.98
6263.671875	-5.07	175.36	0.99
6266.601563	-5.10	175.20	0.98
6269.531250	-5.12	175.05	0.98
6272.460938	-5.14	174.90	0.98
6275.390625	-5.17	174.77	0.95
6278.320313	-5.19	174.65	0.57
6281.250000	-5.21	174.53	0.62
6284.179688	-5.23	174.41	0.88
6287.109375	-5.25	174.28	0.98
6290.039063	-5.26	174.14	0.96
6292.968750	-5.28	173.99	0.98
6295.898438	-5.30	173.83	0.96
6298.828125	-5.31	173.65	0.98
6301.757813	-5.33	173.47	0.99
6304.687500	-5.35	173.27	0.99
6307.617188	-5.37	173.07	0.98
6310.546875	-5.39	172.87	0.97
6313.476563	-5.41	172.67	0.96
6316.406250	-5.43	172.47	0.96
6319.335938	-5.45	172.29	0.90
6322.265625	-5.48	172.11	0.87
6325.195313	-5.50	171.95	0.42
6328.125000	-5.52	171.78	0.92
6331.054688	-5.54	171.61	0.97
6333.984375	-5.56	171.42	0.98
6336.914063	-5.58	171.23	0.99
6339.843750	-5.60	171.03	1.00
6342.773438	-5.62	170.83	1.00
6345.703125	-5.64	170.63	0.98
6348.632813	-5.66	170.42	0.98
6351.562500	-5.68	170.20	0.99
6354.492188	-5.70	169.98	0.98
6357.421875	-5.72	169.76	0.92
6360.351563	-5.75	169.56	0.97
6363.281250	-5.77	169.37	0.93
6366.210938	-5.80	169.21	0.89
6369.140625	-5.82	169.05	0.93
6372.070313	-5.84	168.90	0.77
6375.000000	-5.86	168.76	0.60
6377.929688	-5.88	168.61	0.80
6380.859375	-5.90	168.45	0.96
6383.789063	-5.92	168.27	0.99
6386.718750	-5.94	168.08	1.00
6389.648438	-5.96	167.89	0.98
6392.578125	-5.98	167.68	0.98
6395.507813	-6.00	167.46	0.96
6398.437500	-6.02	167.22	0.93
6401.367188	-6.05	166.96	0.95
6404.296875	-6.07	166.70	0.92
6407.226563	-6.10	166.46	0.98
6410.156250	-6.13	166.23	0.95
6413.085938	-6.16	166.02	0.85
6416.015625	-6.18	165.82	0.86
6418.945313	-6.21	165.63	0.16
6421.875000	-6.23	165.43	0.83
6424.804688	-6.26	165.22	0.96
6427.734375	-6.28	165.01	0.97
6430.664063	-6.30	164.77	0.96
6433.593750	-6.32	164.54	0.97
6436.523438	-6.35	164.30	0.98
6439.453125	-6.37	164.05	0.96
6442.382813	-6.40	163.80	0.98
6445.312500	-6.42	163.54	0.98
6448.242188	-6.45	163.29	0.98
6451.171875	-6.47	163.06	0.96
6454.101563	-6.50	162.83	0.96
6457.031250	-6.53	162.61	0.98
6459.960938	-6.55	162.39	0.97
6462.890625	-6.58	162.19	0.89
6465.820313	-6.60	161.99	0.50
6468.750000	-6.63	161.79	0.78
6471.679688	-6.65	161.59	0.91
6474.609375	-6.67	161.37	0.99
6477.539063	-6.69	161.14	0.99
6480.468750	-6.71	160.89	0.99
6483.398438	-6.74	160.64	1.00
6486.328125	-6.76	160.39	0.99
6489.257813	-6.78	160.14	0.99
6492.187500	-6.81	159.88	0.98
6495.117188	-6.83	159.63	0.99
6498.046875	-6.86	159.39	0.98
6500.976563	-6.88	159.15	0.99
6503.906250	-6.91	158.92	0.95
6506.835938	-6.93	158.68	0.94
6509.765625	-6.95	158.45	0.96
6512.695313	-6.98	158.22	0.98
6515.625000	-7.00	157.98	0.98
6518.554688	-7.02	157.74	0.98
6521.484375	-7.04	157.51	0.95
6524.414063	-7.07	157.27	0.96
6527.343750	-7.09	157.04	0.91
6530.273438	-7.11	156.80	0.87
6533.203125	-7.13	156.55	0.92
6536.132813	-7.15	156.30	0.94
6539.062500	-7.17	156.05	0.95
6541.992188	-7.20	155.81	0.98
6544.921875	-7.22	155.57	0.99
6547.851563	-7.24	155.32	0.98
6550.781250	-7.27	155.07	0.92
6553.710938	-7.29	154.83	0.97
6556.640625	-7.32	154.60	0.98
6559.570313	-7.34	154.38	0.99
6562.500000	-7.36	154.15	0.97
6565.429688	-7.39	153.94	0.82
6568.359375	-7.41	153.72	0.05
6571.289063	-7.43	153.51	0.87
6574.218750	-7.45	153.29	0.94
6577.148438	-7.46	153.06	0.92
6580.078125	-7.48	152.80	0.96
6583.007813	-7.50	152.54	0.95
6585.937500	-7.52	152.27	0.98
6588.867188	-7.54	152.00	0.99
6591.796875	-7.56	151.73	0.99
6594.726563	-7.58	151.47	0.99
6597.656250	-7.60	151.20	0.96
6600.585938	-7.62	150.94	0.98
6603.515625	-7.64	150.68	0.95
6606.445313	-7.66	150.43	0.84
6609.375000	-7.68	150.18	0.95
6612.304688	-7.70	149.92	0.98
6615.234375	-7.72	149.66	0.99
6618.164063	-7.74	149.40	0.99
6621.093750	-7.75	149.13	0.99
6624.023438	-7.77	148.85	0.99
6626.953125	-7.79	148.57	0.99
6629.882813	-7.80	148.28	0.99
6632.812500	-7.82	147.98	0.98
6635.742188	-7.84	147.67	0.97
6638.671875	-7.86	147.37	0.96
6641.601563	-7.88	147.07	0.89
6644.531250	-7.90	146.78	0.94
6647.460938	-7.92	146.51	0.97
6650.390625	-7.94	146.23	0.98
6653.320313	-7.96	145.96	0.95
6656.250000	-7.98	145.70	0.89
6659.179688	-8.00	145.44	0.93
6662.109375	-8.02	145.18	0.81
6665.039063	-8.04	144.92	0.95
6667.968750	-8.05	144.66	0.91
6670.898438	-8.07	144.38	0.97
6673.828125	-8.08	144.09	0.98
6676.757813	-8.09	143.78	0.97
6679.687500	-8.11	143.47	0.98
6682.617188	-8.13	143.14	0.97
6685.546875	-8.14	142.82	0.98
6688.476563	-8.16	142.51	0.98
6691.406250	-8.18	142.20	0.99
6694.335938	-8.20	141.90	0.99
6697.265625	-8.22	141.61	0.95
6700.195313	-8.24	141.32	0.94
6703.125000	-8.26	141.04	0.88
6706.054688	-8.27	140.76	0.81
6708.984375	-8.29	140.47	0.29
6711.914063	-8.31	140.19	0.93
6714.843750	-8.33	139.89	0.96
6717.773438	-8.34	139.58	0.97
6720.703125	-8.36	139.27	0.99
6723.632813	-8.37	138.94	0.98
6726.562500	-8.39	138.61	1.00
6729.492188	-8.41	138.26	0.99
6732.421875	-8.43	137.91	0.98
6735.351563	-8.45	137.57	0.96
6738.281250	-8.47	137.23	0.98
6741.210938	-8.49	136.90	0.95
6744.140625	-8.51	136.59	0.85
6747.070313	-8.53	136.28	0.87
6750.000000	-8.55	135.97	0.74
6752.929688	-8.57	135.67	0.31
6755.859375	-8.59	135.38	0.91
6758.789063	-8.60	135.07	0.96
6761.718750	-8.62	134.76	0.96
6764.648438	-8.63	134.45	0.91
6767.578125	-8.65	134.13	0.97
6770.507813	-8.66	133.79	0.97
6773.437500	-8.67	133.43	0.98
6776.367188	-8.69	133.07	0.93
6779.296875	-8.71	132.69	0.96
6782.226563	-8.72	132.28	0.93
6785.156250	-8.74	131.89	0.97
6788.085938	-8.76	131.52	0.94
6791.015625	-8.78	131.16	0.93
6793.945313	-8.80	130.82	0.98
6796.875000	-8.83	130.50	0.92
6799.804688	-8.85	130.19	0.95
6802.734375	-8.87	129.89	0.91
6805.664063	-8.89	129.60	0.44
6808.593750	-8.90	129.30	0.84
6811.523438	-8.92	129.00	0.92
6814.453125	-8.93	128.68	0.97
6817.382813	-8.95	128.35	0.99
6820.312500	-8.96	127.99	0.96
6823.242188	-8.98	127.62	0.96
6826.171875	-8.99	127.24	0.98
6829.101563	-9.01	126.87	0.98
6832.031250	-9.03	126.50	0.98
6834.960938	-9.05	126.13	0.98
6837.890625	-9.07	125.78	0.98
6840.820313	-9.09	125.45	0.90
6843.750000	-9.11	125.12	0.40
6846.679688	-9.13	124.79	0.70
6849.609375	-9.14	124.45	0.71
6852.539063	-9.16	124.12	0.36
6855.468750	-9.17	123.77	0.89
6858.398438	-9.18	123.41	0.98
6861.328125	-9.20	123.04	0.96
6864.257813	-9.21	122.65	0.93
6867.187500	-9.22	122.23	0.90
6870.117188	-9.24	121.78	0.83
6873.046875	-9.26	121.34	0.88
6875.976563	-9.27	120.89	0.89
6878.906250	-9.29	120.45	0.93
6881.835938	-9.31	120.01	0.97
6884.765625	-9.33	119.58	0.99
6887.695313	-9.36	119.16	0.96
6890.625000	-9.38	118.77	0.93
6893.554688	-9.40	118.40	0.84
6896.484375	-9.42	118.03	0.67
6899.414063	-9.44	117.65	0.83
6902.343750	-9.47	117.26	0.79
6905.273438	-9.49	116.87	0.45
6908.203125	-9.51	116.48	0.79
6911.132813	-9.53	116.07	0.94
6914.062500	-9.55	115.64	0.92
6916.992188	-9.58	115.20	0.96
6919.921875	-9.60	114.77	0.96
6922.851563	-9.63	114.34	0.98
6925.781250	-9.65	113.91	0.99
6928.710938	-9.67	113.48	0.99
6931.640625	-9.70	113.05	0.93
6934.570313	-9.72	112.63	0.94
6937.500000	-9.75	112.22	0.82
6940.429688	-9.78	111.84	0.26
6943.359375	-9.80	111.45	0.89
6946.289063	-9.83	111.05	0.95
6949.218750	-9.85	110.65	0.93
6952.148438	-9.87	110.24	0.96
6955.078125	-9.89	109.82	0.97
6958.007813	-9.91	109.39	0.98
6960.937500	-9.93	108.95	0.96
6963.867188	-9.96	108.50	0.94
6966.796875	-9.98	108.03	0.93
6969.726563	-10.00	107.55	0.92
6972.656250	-10.03	107.09	0.92
6975.585938	-10.05	106.63	0.95
6978.515625	-10.08	106.18	0.95
6981.445313	-10.11	105.74	0.57
6984.375000	-10.13	105.31	0.53
6987.304688	-10.16	104.87	0.88
6990.234375	-10.19	104.42	0.89
6993.164063	-10.21	103.97	0.76
6996.093750	-10.24	103.51	0.39
6999.023438	-10.26	103.06	0.86
7001.953125	-10.28	102.60	0.98
7004.882813	-10.31	102.13	0.98
7007.812500	-10.33	101.66	0.96
7010.742188	-10.35	101.17	0.94
7013.671875	-10.37	100.66	0.92
7016.601563	-10.39	100.16	0.92
7019.531250	-10.42	99.66	0.96
7022.460938	-10.44	99.16	0.94
7025.390625	-10.46	98.67	0.97
7028.320313	-10.49	98.20	0.87
7031.250000	-10.51	97.73	0.96
7034.179688	-10.53	97.26	0.95
7037.109375	-10.55	96.79	0.80
7040.039063	-10.57	96.33	0.85
7042.968750	-10.59	95.85	0.87
7045.898438	-10.61	95.37	0.87
7048.828125	-10.62	94.88	0.78
7051.757813	-10.64	94.37	0.94
7054.687500	-10.66	93.84	0.91
7057.617188	-10.68	93.30	0.95
7060.546875	-10.69	92.76	0.96
7063.476563	-10.71	92.22	0.97
7066.406250	-10.73	91.67	0.95
7069.335938	-10.75	91.14	0.97
7072.265625	-10.78	90.62	0.97
7075.195313	-10.80	90.12	0.94
7078.125000	-10.82	89.64	0.90
7081.054688	-10.85	89.18	0.77
7083.984375	-10.87	88.72	0.49
7086.914063	-10.89	88.25	0.26
7089.843750	-10.91	87.77	0.56
7092.773438	-10.93	87.29	0.76
7095.703125	-10.94	86.81	0.82
7098.632813	-10.96	86.29	0.94
7101.562500	-10.98	85.74	0.97
7104.492188	-11.00	85.15	0.95
7107.421875	-11.01	84.54	0.93
7110.351563	-11.03	83.90	0.93
7113.281250	-11.06	83.29	0.97
7116.210938	-11.08	82.67	0.95
7119.140625	-11.10	82.04	0.95
7122.070313	-11.12	81.43	0.91
7125.000000	-11.15	80.84	0.94
7127.929688	-11.17	80.27	0.88
7130.859375	-11.19	79.70	0.91
7133.789063	-11.21	79.14	0.69
7136.718750	-11.23	78.57	0.65
7139.648438	-11.25	78.00	0.93
7142.578125	-11.27	77.41	0.87
7145.507813	-11.28	76.80	0.93
7148.437500	-11.30	76.18	0.90
7151.367188	-11.32	75.51	0.93
7154.296875	-11.34	74.79	0.80
7157.226563	-11.36	74.09	0.94
7160.156250	-11.38	73.39	0.97
7163.085938	-11.40	72.71	0.96
7166.015625	-11.42	72.04	0.82
7168.945313	-11.44	71.37	0.22
7171.875000	-11.46	70.69	0.85
7174.804688	-11.48	70.00	0.97
7177.734375	-11.50	69.31	0.95
7180.664063	-11.52	68.62	0.58
7183.593750	-11.53	67.92	0.54
7186.523438	-11.54	67.22	0.92
7189.453125	-11.55	66.50	0.97
7192.382813	-11.56	65.76	0.91
7195.312500	-11.57	65.01	0.97
7198.242188	-11.59	64.25	0.99
7201.171875	-11.60	63.47	0.97
7204.101563	-11.61	62.69	0.96
7207.031250	-11.62	61.90	0.95
7209.960938	-11.64	61.12	0.87
7212.890625	-11.65	60.36	0.96
7215.820313	-11.67	59.61	0.82
7218.750000	-11.68	58.86	0.91
7221.679688	-11.70	58.12	0.73
7224.609375	-11.71	57.38	0.32
7227.539063	-11.72	56.64	0.78
7230.468750	-11.73	55.89	0.72
7233.398438	-11.74	55.13	0.73
7236.328125	-11.75	54.36	0.90
7239.257813	-11.75	53.58	0.95
7242.187500	-11.76	52.78	0.91
7245.117188	-11.77	51.98	0.92
7248.046875	-11.77	51.18	0.80
7250.976563	-11.78	50.38	0.96
7253.906250	-11.79	49.55	0.95
7256.835938	-11.79	48.72	0.92
7259.765625	-11.80	47.87	0.89
7262.695313	-11.80	47.01	0.94
7265.625000	-11.81	46.15	0.77
7268.554688	-11.82	45.31	0.62
7271.484375	-11.83	44.44	0.85
7274.414063	-11.84	43.57	0.89
7277.343750	-11.84	42.72	0.82
7280.273438	-11.85	41.88	0.47
7283.203125	-11.86	41.05	0.82
7286.132813	-11.87	40.23	0.86
7289.062500	-11.88	39.42	0.27
7291.992188	-11.88	38.60	0.83
7294.921875	-11.89	37.77	0.88
7297.851563	-11.89	36.93	0.95
7300.781250	-11.90	36.09	0.84
7303.710938	-11.91	35.25	0.93
7306.640625	-11.92	34.41	0.88
7309.570313	-11.93	33.55	0.95
7312.500000	-11.94	32.72	0.95
7315.429688	-11.95	31.91	0.96
7318.359375	-11.96	31.11	0.85
7321.289063	-11.97	30.32	0.32
7324.218750	-11.98	29.53	0.86
7327.148438	-11.99	28.73	0.94
7330.078125	-12.00	27.92	0.95
7333.007813	-12.00	27.10	0.95
7335.937500	-12.01	26.29	0.98
7338.867188	-12.02	25.46	0.98
7341.796875	-12.03	24.64	0.99
7344.726563	-12.03	23.81	0.97
7347.656250	-12.04	22.99	0.95
7350.585938	-12.05	22.16	0.83
7353.515625	-12.06	21.37	0.76
7356.445313	-12.07	20.58	0.90
7359.375000	-12.07	19.80	0.98
7362.304688	-12.08	19.04	0.97
7365.234375	-12.09	18.28	0.95
7368.164063	-12.10	17.54	0.76
7371.093750	-12.10	16.81	0.77
7374.023438	-12.11	16.07	0.90
7376.953125	-12.11	15.34	0.96
7379.882813	-12.11	14.60	0.80
7382.812500	-12.11	13.87	0.26
7385.742188	-12.11	13.14	0.55
7388.671875	-12.11	12.41	0.91
7391.601563	-12.10	11.67	0.96
7394.531250	-12.10	10.92	0.97
7397.460938	-12.09	10.16	0.95
7400.390625	-12.09	9.40	0.94
7403.320313	-12.08	8.62	0.95
7406.250000	-12.08	7.84	0.95
7409.179688	-12.08	7.08	0.94
7412.109375	-12.08	6.32	0.98
7415.039063	-12.08	5.57	0.99
7417.968750	-12.07	4.82	0.98
7420.898438	-12.07	4.08	0.92
7423.828125	-12.07	3.34	0.91
7426.757813	-12.06	2.60	0.92
7429.687500	-12.06	1.87	0.91
7432.617188	-12.06	1.15	0.69
7435.546875	-12.06	0.43	0.94
7438.476563	-12.05	-0.30	0.93
7441.406250	-12.05	-1.04	0.92
7444.335938	-12.05	-1.76	0.79
7447.265625	-12.05	-2.48	0.88
7450.195313	-12.04	-3.20	0.98
7453.125000	-12.04	-3.93	0.99
7456.054688	-12.04	-4.65	0.98
7458.984375	-12.04	-5.38	0.90
7461.914063	-12.04	-6.08	0.91
7464.843750	-12.05	-6.76	0.71
7467.773438	-12.05	-7.42	0.93
7470.703125	-12.05	-8.09	0.98
7473.632813	-12.05	-8.75	0.97
7476.562500	-12.05	-9.41	0.94
7479.492188	-12.05	-10.07	0.92
7482.421875	-12.04	-10.73	0.81
7485.351563	-12.04	-11.39	0.82
7488.281250	-12.04	-12.06	0.88
7491.210938	-12.04	-12.74	0.97
7494.140625	-12.04	-13.43	0.92
7497.070313	-12.04	-14.09	0.97
7500.000000	-12.04	-14.74	0.80
7502.929688	-12.04	-15.37	0.97
7505.859375	-12.04	-16.00	0.96
7508.789063	-12.04	-16.62	0.91
7511.718750	-12.04	-17.24	0.94
7514.648438	-12.04	-17.85	0.95
7517.578125	-12.05	-18.45	0.91
7520.507813	-12.05	-19.03	0.70
7523.437500	-12.05	-19.60	0.81
7526.367188	-12.04	-20.17	0.67
7529.296875	-12.04	-20.73	0.53
7532.226563	-12.04	-21.29	0.87
7535.156250	-12.03	-21.87	0.89
7538.085938	-12.03	-22.46	0.97
7541.015625	-12.02	-23.06	0.96
7543.945313	-12.02	-23.68	0.95
7546.875000	-12.02	-24.30	0.97
7549.804688	-12.02	-24.92	0.96
7552.734375	-12.02	-25.53	0.95
7555.664063	-12.02	-26.13	0.95
7558.593750	-12.02	-26.73	0.97
7561.523438	-12.02	-27.32	0.96
7564.453125	-12.03	-27.90	0.89
7567.382813	-12.03	-28.46	0.97
7570.312500	-12.03	-29.02	0.90
7573.242188	-12.03	-29.58	0.88
7576.171875	-12.03	-30.15	0.93
7579.101563	-12.03	-30.72	0.98
7582.031250	-12.03	-31.29	0.93
7584.960938	-12.03	-31.84	0.77
7587.890625	-12.04	-32.38	0.91
7590.820313	-12.04	-32.91	0.95
7593.750000	-12.04	-33.44	0.96
7596.679688	-12.04	-33.96	0.99
7599.609375	-12.05	-34.49	0.99
7602.539063	-12.05	-35.00	0.97
7605.468750	-12.06	-35.50	0.92
7608.398438	-12.06	-35.98	0.74
7611.328125	-12.07	-36.46	0.91
7614.257813	-12.07	-36.93	0.99
7617.187500	-12.08	-37.39	0.96
7620.117188	-12.08	-37.84	0.93
7623.046875	-12.09	-38.29	0.91
7625.976563	-12.09	-38.73	0.66
7628.906250	-12.10	-39.17	0.94
7631.835938	-12.10	-39.62	0.95
7634.765625	-12.10	-40.09	0.95
7637.695313	-12.10	-40.55	0.99
7640.625000	-12.11	-41.01	0.98
7643.554688	-12.11	-41.47	0.95
7646.484375	-12.12	-41.92	0.99
7649.414063	-12.12	-42.36	0.98
7652.343750	-12.13	-42.79	0.99
7655.273438	-12.14	-43.21	0.99
7658.203125	-12.14	-43.62	0.96
7661.132813	-12.15	-44.02	0.91
7664.062500	-12.15	-44.42	0.93
7666.992188	-12.16	-44.81	0.98
7669.921875	-12.16	-45.21	0.97
7672.851563	-12.16	-45.59	0.85
7675.781250	-12.17	-45.97	0.91
7678.710938	-12.17	-46.35	0.95
7681.640625	-12.17	-46.73	0.93
7684.570313	-12.18	-47.11	0.90
7687.500000	-12.18	-47.49	0.95
7690.429688	-12.18	-47.87	0.93
7693.359375	-12.19	-48.25	0.91
7696.289063	-12.19	-48.63	0.94
7699.218750	-12.20	-49.01	0.94
7702.148438	-12.20	-49.39	0.97
7705.078125	-12.21	-49.75	0.96
7708.007813	-12.21	-50.10	0.93
7710.937500	-12.22	-50.45	0.99
7713.867188	-12.22	-50.79	0.98
7716.796875	-12.23	-51.14	0.97
7719.726563	-12.24	-51.47	0.94
7722.656250	-12.24	-51.79	0.91
7725.585938	-12.25	-52.10	0.72
7728.515625	-12.26	-52.40	0.49
7731.445313	-12.26	-52.70	0.93
7734.375000	-12.26	-53.01	0.92
7737.304688	-12.27	-53.32	0.93
7740.234375	-12.27	-53.64	0.92
7743.164063	-12.27	-53.98	0.97
7746.093750	-12.28	-54.31	0.98
7749.023438	-12.28	-54.63	0.99
7751.953125	-12.29	-54.94	0.99
7754.882813	-12.30	-55.24	0.98
7757.812500	-12.30	-55.54	0.96
7760.742188	-12.31	-55.83	0.96
7763.671875	-12.31	-56.12	0.96
7766.601563	-12.32	-56.39	0.91
7769.531250	-12.32	-56.66	0.62
7772.460938	-12.33	-56.92	0.67
7775.390625	-12.33	-57.19	0.95
7778.320313	-12.34	-57.47	0.96
7781.250000	-12.34	-57.75	0.99
7784.179688	-12.35	-58.03	0.98
7787.109375	-12.35	-58.31	0.98
7790.039063	-12.36	-58.57	0.97
7792.968750	-12.37	-58.82	0.95
7795.898438	-12.38	-59.06	0.99
7798.828125	-12.39	-59.28	0.96
7801.757813	-12.40	-59.49	0.94
7804.687500	-12.41	-59.68	0.93
7807.617188	-12.42	-59.87	0.93
7810.546875	-12.43	-60.05	0.77
7813.476563	-12.43	-60.23	0.45
7816.406250	-12.44	-60.40	0.82
7819.335938	-12.44	-60.58	0.87
7822.265625	-12.44	-60.77	0.95
7825.195313	-12.44	-60.96	0.93
7828.125000	-12.44	-61.16	0.96
7831.054688	-12.44	-61.37	0.93
7833.984375	-12.44	-61.59	0.92
7836.914063	-12.44	-61.80	0.98
7839.843750	-12.44	-62.02	0.97
7842.773438	-12.44	-62.23	0.93
7845.703125	-12.44	-62.44	0.91
7848.632813	-12.44	-62.65	0.89
7851.562500	-12.44	-62.85	0.92
7854.492188	-12.44	-63.03	0.83
7857.421875	-12.45	-63.20	0.45
7860.351563	-12.45	-63.37	0.72
7863.281250	-12.45	-63.54	0.96
7866.210938	-12.45	-63.71	0.98
7869.140625	-12.45	-63.88	0.97
7872.070313	-12.45	-64.05	0.95
7875.000000	-12.46	-64.21	0.79
7877.929688	-12.45	-64.38	0.92
7880.859375	-12.45	-64.55	0.98
7883.789063	-12.45	-64.73	0.99
7886.718750	-12.45	-64.91	0.99
7889.648438	-12.46	-65.09	0.98
7892.578125	-12.46	-65.26	0.97
7895.507813	-12.46	-65.40	0.96
7898.437500	-12.47	-65.53	0.93
7901.367188	-12.47	-65.64	0.95
7904.296875	-12.47	-65.74	0.90
7907.226563	-12.48	-65.83	0.88
7910.156250	-12.48	-65.92	0.69
7913.085938	-12.48	-66.02	0.78
7916.015625	-12.48	-66.13	0.80
7918.945313	-12.48	-66.25	0.71
7921.875000	-12.49	-66.36	0.88
7924.804688	-12.49	-66.48	0.97
7927.734375	-12.49	-66.61	0.98
7930.664063	-12.49	-66.75	0.99
7933.593750	-12.50	-66.88	0.98
7936.523438	-12.50	-67.01	0.98
7939.453125	-12.50	-67.12	0.93
7942.382813	-12.51	-67.22	0.92
7945.312500	-12.51	-67.31	0.95
7948.242188	-12.52	-67.40	0.97
7951.171875	-12.52	-67.49	0.79
7954.101563	-12.52	-67.57	0.24
7957.031250	-12.52	-67.65	0.83
7959.960938	-12.52	-67.73	0.83
7962.890625	-12.51	-67.82	0.92
