	SM57_TF_0_90		
635.742188	-8.23	4.40	0.98
638.671875	-8.12	4.81	0.95
641.601563	-7.96	5.24	0.98
644.531250	-7.80	5.79	0.97
647.460938	-7.66	6.17	0.98
650.390625	-7.55	6.68	0.98
653.320313	-7.45	7.23	0.90
656.250000	-7.37	7.88	0.89
659.179688	-7.29	7.77	0.91
662.109375	-7.24	7.97	0.94
665.039063	-7.22	8.26	0.93
667.968750	-7.17	8.64	0.91
670.898438	-7.11	8.79	0.92
673.828125	-7.05	8.76	0.96
676.757813	-6.98	8.60	0.98
679.687500	-6.92	8.53	0.96
682.617188	-6.86	8.55	0.86
685.546875	-6.80	8.23	0.91
688.476563	-6.77	7.74	0.96
691.406250	-6.76	7.28	0.97
694.335938	-6.80	6.91	0.98
697.265625	-6.87	6.70	0.98
700.195313	-6.93	6.60	0.98
703.125000	-6.99	6.67	0.96
706.054688	-7.02	6.80	0.98
708.984375	-7.03	6.91	0.99
711.914063	-7.03	6.95	0.99
714.843750	-7.06	6.78	0.98
717.773438	-7.10	6.58	0.98
720.703125	-7.15	6.48	0.98
723.632813	-7.20	6.55	0.99
726.562500	-7.24	6.82	0.98
729.492188	-7.24	7.20	0.98
732.421875	-7.24	7.62	0.99
735.351563	-7.24	7.81	0.98
738.281250	-7.26	7.82	0.93
741.210938	-7.26	7.91	0.98
744.140625	-7.23	8.01	0.99
747.070313	-7.17	8.01	0.96
750.000000	-7.11	7.89	0.89
752.929688	-7.03	7.70	0.93
755.859375	-6.95	7.37	0.94
758.789063	-6.84	6.96	0.91
761.718750	-6.77	6.57	0.85
764.648438	-6.76	5.81	0.78
767.578125	-6.79	5.17	0.76
770.507813	-6.84	4.65	0.70
773.437500	-6.90	4.31	0.85
776.367188	-6.97	4.21	0.80
779.296875	-7.01	3.93	0.95
782.226563	-7.06	3.65	0.96
785.156250	-7.10	3.36	0.95
788.085938	-7.16	2.90	0.95
791.015625	-7.22	2.52	0.90
793.945313	-7.27	2.14	0.90
796.875000	-7.31	1.85	0.92
799.804688	-7.32	1.66	0.93
802.734375	-7.31	1.58	0.91
805.664063	-7.25	1.61	0.97
808.593750	-7.16	1.69	0.99
811.523438	-7.05	1.75	1.00
814.453125	-6.93	1.68	1.00
817.382813	-6.82	1.46	1.00
820.312500	-6.71	1.14	1.00
823.242188	-6.62	0.69	1.00
826.171875	-6.54	0.20	1.00
829.101563	-6.48	-0.34	1.00
832.031250	-6.44	-0.88	1.00
834.960938	-6.41	-1.47	0.99
837.890625	-6.40	-2.14	0.94
840.820313	-6.41	-2.76	0.98
843.750000	-6.40	-3.26	0.98
846.679688	-6.40	-3.77	0.99
849.609375	-6.41	-4.27	0.99
852.539063	-6.43	-4.69	0.99
855.468750	-6.46	-5.01	0.99
858.398438	-6.50	-5.25	0.98
861.328125	-6.54	-5.59	0.99
864.257813	-6.58	-5.94	0.99
867.187500	-6.63	-6.24	0.99
870.117188	-6.70	-6.50	0.98
873.046875	-6.79	-6.70	0.98
875.976563	-6.88	-6.85	0.99
878.906250	-6.97	-6.90	0.99
881.835938	-7.05	-6.74	0.99
884.765625	-7.12	-6.40	0.99
887.695313	-7.18	-5.87	0.98
890.625000	-7.22	-5.27	0.98
893.554688	-7.26	-4.61	0.99
896.484375	-7.27	-3.92	0.99
899.414063	-7.22	-3.30	0.99
902.343750	-7.14	-2.86	1.00
905.273438	-7.06	-2.58	1.00
908.203125	-6.97	-2.44	1.00
911.132813	-6.90	-2.38	1.00
914.062500	-6.82	-2.35	1.00
916.992188	-6.75	-2.33	0.99
919.921875	-6.67	-2.38	1.00
922.851563	-6.61	-2.50	1.00
925.781250	-6.56	-2.65	0.99
928.710938	-6.50	-2.76	0.99
931.640625	-6.45	-2.81	1.00
934.570313	-6.39	-2.85	0.99
937.500000	-6.31	-2.90	1.00
940.429688	-6.24	-3.03	1.00
943.359375	-6.16	-3.25	0.99
946.289063	-6.08	-3.51	1.00
949.218750	-6.02	-3.82	0.99
952.148438	-5.96	-4.15	0.99
955.078125	-5.92	-4.53	1.00
958.007813	-5.89	-4.95	1.00
960.937500	-5.87	-5.39	1.00
963.867188	-5.88	-5.74	0.99
966.796875	-5.89	-6.04	0.99
969.726563	-5.91	-6.18	0.96
972.656250	-5.92	-6.15	0.98
975.585938	-5.93	-6.21	1.00
978.515625	-5.93	-6.27	1.00
981.445313	-5.92	-6.36	1.00
984.375000	-5.91	-6.49	1.00
987.304688	-5.91	-6.65	1.00
990.234375	-5.91	-6.83	1.00
993.164063	-5.91	-7.01	1.00
996.093750	-5.92	-7.19	1.00
999.023438	-5.93	-7.31	1.00
1001.953125	-5.95	-7.34	1.00
1004.882813	-5.96	-7.31	1.00
1007.812500	-5.96	-7.24	1.00
1010.742188	-5.96	-7.17	1.00
1013.671875	-5.94	-7.11	1.00
1016.601563	-5.92	-7.07	1.00
1019.531250	-5.89	-7.06	1.00
1022.460938	-5.86	-7.11	1.00
1025.390625	-5.83	-7.20	1.00
1028.320313	-5.80	-7.31	1.00
1031.250000	-5.77	-7.47	1.00
1034.179688	-5.74	-7.63	1.00
1037.109375	-5.72	-7.83	1.00
1040.039063	-5.69	-8.04	1.00
1042.968750	-5.67	-8.29	1.00
1045.898438	-5.65	-8.58	1.00
1048.828125	-5.63	-8.84	1.00
1051.757813	-5.62	-9.12	1.00
1054.687500	-5.61	-9.40	1.00
1057.617188	-5.60	-9.65	1.00
1060.546875	-5.59	-9.89	1.00
1063.476563	-5.58	-10.13	1.00
1066.406250	-5.57	-10.38	1.00
1069.335938	-5.57	-10.64	1.00
1072.265625	-5.56	-10.92	1.00
1075.195313	-5.56	-11.14	1.00
1078.125000	-5.57	-11.34	1.00
1081.054688	-5.57	-11.48	1.00
1083.984375	-5.56	-11.59	1.00
1086.914063	-5.56	-11.67	0.99
1089.843750	-5.55	-11.74	0.96
1092.773438	-5.54	-11.81	0.96
1095.703125	-5.54	-11.87	0.98
1098.632813	-5.55	-11.98	0.99
1101.562500	-5.56	-12.21	1.00
1104.492188	-5.59	-12.46	1.00
1107.421875	-5.61	-12.67	1.00
1110.351563	-5.65	-12.84	0.99
1113.281250	-5.68	-12.99	1.00
1116.210938	-5.71	-13.13	1.00
1119.140625	-5.74	-13.24	1.00
1122.070313	-5.77	-13.35	1.00
1125.000000	-5.79	-13.45	1.00
1127.929688	-5.82	-13.53	1.00
1130.859375	-5.85	-13.59	1.00
1133.789063	-5.87	-13.65	1.00
1136.718750	-5.90	-13.72	1.00
1139.648438	-5.92	-13.78	1.00
1142.578125	-5.94	-13.83	1.00
1145.507813	-5.95	-13.88	1.00
1148.437500	-5.96	-13.94	1.00
1151.367188	-5.96	-14.03	1.00
1154.296875	-5.96	-14.14	1.00
1157.226563	-5.96	-14.24	0.99
1160.156250	-5.97	-14.30	0.99
1163.085938	-5.97	-14.30	0.99
1166.015625	-5.98	-14.33	1.00
1168.945313	-5.99	-14.34	1.00
1171.875000	-5.99	-14.33	1.00
1174.804688	-5.99	-14.32	1.00
1177.734375	-5.99	-14.32	1.00
1180.664063	-5.98	-14.33	1.00
1183.593750	-5.97	-14.36	1.00
1186.523438	-5.96	-14.42	1.00
1189.453125	-5.96	-14.49	1.00
1192.382813	-5.95	-14.54	1.00
1195.312500	-5.95	-14.55	0.99
1198.242188	-5.94	-14.50	1.00
1201.171875	-5.93	-14.46	1.00
1204.101563	-5.91	-14.43	0.99
1207.031250	-5.89	-14.40	1.00
1209.960938	-5.87	-14.36	0.99
1212.890625	-5.84	-14.30	0.99
1215.820313	-5.82	-14.31	0.99
1218.750000	-5.80	-14.36	0.99
1221.679688	-5.79	-14.50	0.98
1224.609375	-5.78	-14.72	0.98
1227.539063	-5.78	-14.99	0.99
1230.468750	-5.77	-15.25	1.00
1233.398438	-5.78	-15.47	1.00
1236.328125	-5.78	-15.71	1.00
1239.257813	-5.78	-15.97	1.00
1242.187500	-5.78	-16.23	1.00
1245.117188	-5.79	-16.51	1.00
1248.046875	-5.80	-16.79	1.00
1250.976563	-5.82	-17.07	1.00
1253.906250	-5.84	-17.36	1.00
1256.835938	-5.85	-17.65	0.99
1259.765625	-5.87	-17.94	0.98
1262.695313	-5.89	-18.21	0.97
1265.625000	-5.91	-18.47	0.99
1268.554688	-5.91	-18.72	0.99
1271.484375	-5.92	-19.00	0.99
1274.414063	-5.93	-19.28	0.99
1277.343750	-5.93	-19.54	0.99
1280.273438	-5.93	-19.82	0.98
1283.203125	-5.93	-20.08	0.98
1286.132813	-5.93	-20.31	0.99
1289.062500	-5.92	-20.57	0.96
1291.992188	-5.91	-20.82	0.95
1294.921875	-5.92	-20.92	0.98
1297.851563	-5.93	-20.94	0.99
1300.781250	-5.95	-20.98	0.99
1303.710938	-5.97	-21.04	0.99
1306.640625	-5.99	-21.08	1.00
1309.570313	-6.01	-21.11	0.99
1312.500000	-6.02	-21.14	0.99
1315.429688	-6.03	-21.16	1.00
1318.359375	-6.03	-21.18	1.00
1321.289063	-6.04	-21.17	1.00
1324.218750	-6.04	-21.14	0.99
1327.148438	-6.04	-21.09	1.00
1330.078125	-6.04	-21.06	0.99
1333.007813	-6.03	-21.06	0.99
1335.937500	-6.03	-21.09	0.99
1338.867188	-6.02	-21.12	0.99
1341.796875	-6.02	-21.15	0.99
1344.726563	-6.02	-21.18	0.99
1347.656250	-6.01	-21.19	1.00
1350.585938	-6.01	-21.21	1.00
1353.515625	-6.00	-21.22	0.99
1356.445313	-6.00	-21.22	1.00
1359.375000	-6.00	-21.22	0.99
1362.304688	-6.01	-21.21	0.97
1365.234375	-6.02	-21.24	0.97
1368.164063	-6.02	-21.27	0.98
1371.093750	-6.03	-21.28	0.94
1374.023438	-6.03	-21.25	0.90
1376.953125	-6.03	-21.26	0.96
1379.882813	-6.04	-21.30	0.98
1382.812500	-6.05	-21.33	0.99
1385.742188	-6.06	-21.35	0.99
1388.671875	-6.06	-21.35	0.99
1391.601563	-6.07	-21.33	1.00
1394.531250	-6.07	-21.30	1.00
1397.460938	-6.06	-21.27	1.00
1400.390625	-6.05	-21.23	1.00
1403.320313	-6.03	-21.20	0.99
1406.250000	-6.01	-21.19	0.99
1409.179688	-5.99	-21.19	0.99
1412.109375	-5.97	-21.23	1.00
1415.039063	-5.94	-21.32	0.99
1417.968750	-5.92	-21.41	0.99
1420.898438	-5.89	-21.48	0.97
1423.828125	-5.87	-21.58	0.96
1426.757813	-5.85	-21.78	0.96
1429.687500	-5.83	-22.03	0.98
1432.617188	-5.82	-22.27	0.98
1435.546875	-5.81	-22.49	0.97
1438.476563	-5.81	-22.71	0.98
1441.406250	-5.81	-22.98	0.99
1444.335938	-5.82	-23.27	0.99
1447.265625	-5.83	-23.52	0.98
1450.195313	-5.83	-23.73	0.98
1453.125000	-5.84	-23.92	0.99
1456.054688	-5.85	-24.10	0.99
1458.984375	-5.86	-24.31	1.00
1461.914063	-5.86	-24.53	1.00
1464.843750	-5.87	-24.74	1.00
1467.773438	-5.89	-24.96	1.00
1470.703125	-5.90	-25.18	0.99
1473.632813	-5.92	-25.38	0.99
1476.562500	-5.94	-25.56	0.98
1479.492188	-5.96	-25.72	0.98
1482.421875	-5.98	-25.88	0.96
1485.351563	-5.99	-26.03	0.99
1488.281250	-6.00	-26.19	0.99
1491.210938	-6.02	-26.35	0.98
1494.140625	-6.02	-26.53	0.98
1497.070313	-6.03	-26.70	0.99
1500.000000	-6.05	-26.84	0.99
1502.929688	-6.06	-26.97	0.99
1505.859375	-6.06	-27.09	1.00
1508.789063	-6.07	-27.22	1.00
1511.718750	-6.06	-27.35	1.00
1514.648438	-6.06	-27.51	1.00
1517.578125	-6.06	-27.70	1.00
1520.507813	-6.06	-27.92	0.99
1523.437500	-6.06	-28.13	0.99
1526.367188	-6.07	-28.33	0.99
1529.296875	-6.07	-28.53	0.99
1532.226563	-6.09	-28.75	1.00
1535.156250	-6.11	-28.98	1.00
1538.085938	-6.13	-29.20	0.99
1541.015625	-6.15	-29.37	1.00
1543.945313	-6.17	-29.52	1.00
1546.875000	-6.19	-29.66	1.00
1549.804688	-6.22	-29.82	1.00
1552.734375	-6.24	-29.98	1.00
1555.664063	-6.27	-30.13	1.00
1558.593750	-6.31	-30.27	1.00
1561.523438	-6.34	-30.38	1.00
1564.453125	-6.39	-30.46	1.00
1567.382813	-6.43	-30.50	1.00
1570.312500	-6.46	-30.50	0.99
1573.242188	-6.50	-30.44	0.99
1576.171875	-6.54	-30.35	0.99
1579.101563	-6.56	-30.21	0.98
1582.031250	-6.58	-30.07	0.98
1584.960938	-6.59	-29.92	0.99
1587.890625	-6.60	-29.77	0.99
1590.820313	-6.59	-29.62	1.00
1593.750000	-6.59	-29.46	0.99
1596.679688	-6.57	-29.31	0.99
1599.609375	-6.55	-29.19	1.00
1602.539063	-6.53	-29.12	1.00
1605.468750	-6.51	-29.10	1.00
1608.398438	-6.49	-29.11	1.00
1611.328125	-6.47	-29.13	1.00
1614.257813	-6.45	-29.17	1.00
1617.187500	-6.43	-29.21	1.00
1620.117188	-6.41	-29.27	1.00
1623.046875	-6.39	-29.34	0.99
1625.976563	-6.38	-29.44	1.00
1628.906250	-6.36	-29.54	1.00
1631.835938	-6.35	-29.63	1.00
1634.765625	-6.33	-29.70	1.00
1637.695313	-6.31	-29.81	0.99
1640.625000	-6.29	-29.95	0.99
1643.554688	-6.27	-30.12	0.99
1646.484375	-6.26	-30.33	0.98
1649.414063	-6.25	-30.53	0.99
1652.343750	-6.24	-30.73	0.99
1655.273438	-6.24	-30.93	1.00
1658.203125	-6.23	-31.13	1.00
1661.132813	-6.23	-31.31	1.00
1664.062500	-6.24	-31.50	1.00
1666.992188	-6.24	-31.69	0.99
1669.921875	-6.26	-31.88	0.99
1672.851563	-6.27	-32.02	0.99
1675.781250	-6.29	-32.10	0.99
1678.710938	-6.30	-32.15	0.99
1681.640625	-6.30	-32.19	0.99
1684.570313	-6.30	-32.23	0.99
1687.500000	-6.29	-32.28	0.99
1690.429688	-6.27	-32.36	0.99
1693.359375	-6.25	-32.46	0.99
1696.289063	-6.23	-32.59	0.98
1699.218750	-6.21	-32.77	0.97
1702.148438	-6.20	-33.00	0.98
1705.078125	-6.19	-33.25	0.95
1708.007813	-6.18	-33.52	0.95
1710.937500	-6.19	-33.83	0.97
1713.867188	-6.21	-34.11	0.91
1716.796875	-6.24	-34.30	0.93
1719.726563	-6.27	-34.40	0.99
1722.656250	-6.29	-34.48	0.99
1725.585938	-6.32	-34.53	1.00
1728.515625	-6.35	-34.57	1.00
1731.445313	-6.37	-34.60	1.00
1734.375000	-6.40	-34.62	0.99
1737.304688	-6.42	-34.63	0.99
1740.234375	-6.44	-34.66	1.00
1743.164063	-6.46	-34.69	1.00
1746.093750	-6.48	-34.72	0.99
1749.023438	-6.51	-34.76	1.00
1751.953125	-6.52	-34.80	1.00
1754.882813	-6.54	-34.84	1.00
1757.812500	-6.56	-34.90	1.00
1760.742188	-6.57	-34.94	1.00
1763.671875	-6.59	-34.98	1.00
1766.601563	-6.60	-35.02	1.00
1769.531250	-6.60	-35.07	1.00
1772.460938	-6.61	-35.12	0.99
1775.390625	-6.61	-35.20	0.99
1778.320313	-6.62	-35.29	0.99
1781.250000	-6.62	-35.37	1.00
1784.179688	-6.63	-35.46	1.00
1787.109375	-6.64	-35.55	1.00
1790.039063	-6.65	-35.65	0.99
1792.968750	-6.66	-35.75	0.99
1795.898438	-6.67	-35.86	0.98
1798.828125	-6.69	-35.98	0.99
1801.757813	-6.70	-36.10	0.99
1804.687500	-6.72	-36.22	1.00
1807.617188	-6.73	-36.35	1.00
1810.546875	-6.75	-36.49	1.00
1813.476563	-6.78	-36.60	1.00
1816.406250	-6.80	-36.70	1.00
1819.335938	-6.83	-36.78	1.00
1822.265625	-6.85	-36.82	1.00
1825.195313	-6.87	-36.84	1.00
1828.125000	-6.89	-36.86	1.00
1831.054688	-6.90	-36.88	1.00
1833.984375	-6.92	-36.90	0.99
1836.914063	-6.94	-36.90	0.99
1839.843750	-6.95	-36.89	0.98
1842.773438	-6.96	-36.89	0.99
1845.703125	-6.96	-36.92	1.00
1848.632813	-6.96	-36.96	1.00
1851.562500	-6.95	-37.01	1.00
1854.492188	-6.95	-37.09	1.00
1857.421875	-6.94	-37.17	1.00
1860.351563	-6.93	-37.29	1.00
1863.281250	-6.92	-37.43	0.99
1866.210938	-6.92	-37.56	0.99
1869.140625	-6.92	-37.69	0.99
1872.070313	-6.91	-37.83	0.99
1875.000000	-6.91	-37.94	0.99
1877.929688	-6.91	-38.04	0.99
1880.859375	-6.90	-38.13	0.99
1883.789063	-6.89	-38.26	1.00
1886.718750	-6.89	-38.40	0.99
1889.648438	-6.88	-38.55	0.99
1892.578125	-6.88	-38.72	0.99
1895.507813	-6.88	-38.88	0.99
1898.437500	-6.88	-39.05	0.99
1901.367188	-6.88	-39.22	0.99
1904.296875	-6.88	-39.37	0.99
1907.226563	-6.88	-39.52	0.99
1910.156250	-6.89	-39.64	0.99
1913.085938	-6.90	-39.75	0.99
1916.015625	-6.91	-39.88	0.99
1918.945313	-6.93	-40.02	1.00
1921.875000	-6.95	-40.13	0.99
1924.804688	-6.98	-40.23	0.99
1927.734375	-7.00	-40.32	0.99
1930.664063	-7.03	-40.39	0.99
1933.593750	-7.06	-40.46	0.99
1936.523438	-7.09	-40.53	1.00
1939.453125	-7.11	-40.61	0.99
1942.382813	-7.14	-40.71	0.99
1945.312500	-7.16	-40.81	1.00
1948.242188	-7.19	-40.88	1.00
1951.171875	-7.22	-40.94	0.99
1954.101563	-7.25	-40.96	0.97
1957.031250	-7.28	-40.94	0.93
1959.960938	-7.31	-40.89	0.98
1962.890625	-7.33	-40.83	0.98
1965.820313	-7.35	-40.77	0.99
1968.750000	-7.36	-40.70	0.99
1971.679688	-7.38	-40.64	0.99
1974.609375	-7.39	-40.58	0.98
1977.539063	-7.40	-40.54	0.99
1980.468750	-7.41	-40.51	1.00
1983.398438	-7.42	-40.51	0.99
1986.328125	-7.43	-40.53	0.98
1989.257813	-7.44	-40.54	0.98
1992.187500	-7.44	-40.56	0.95
1995.117188	-7.45	-40.61	0.98
1998.046875	-7.46	-40.65	0.99
2000.976563	-7.47	-40.67	0.99
2003.906250	-7.48	-40.67	0.95
2006.835938	-7.49	-40.69	0.96
2009.765625	-7.51	-40.69	0.99
2012.695313	-7.52	-40.70	0.99
2015.625000	-7.52	-40.72	0.99
2018.554688	-7.54	-40.72	1.00
2021.484375	-7.55	-40.73	1.00
2024.414063	-7.56	-40.73	0.99
2027.343750	-7.57	-40.74	0.97
2030.273438	-7.58	-40.74	0.97
2033.203125	-7.59	-40.70	0.99
2036.132813	-7.60	-40.66	0.99
2039.062500	-7.60	-40.62	0.99
2041.992188	-7.59	-40.58	0.99
2044.921875	-7.59	-40.56	1.00
2047.851563	-7.59	-40.55	1.00
2050.781250	-7.58	-40.55	1.00
2053.710938	-7.58	-40.56	1.00
2056.640625	-7.58	-40.56	1.00
2059.570313	-7.58	-40.57	1.00
2062.500000	-7.58	-40.59	0.99
2065.429688	-7.57	-40.61	0.99
2068.359375	-7.57	-40.65	0.99
2071.289063	-7.56	-40.70	0.99
2074.218750	-7.56	-40.75	1.00
2077.148438	-7.56	-40.80	1.00
2080.078125	-7.57	-40.85	0.99
2083.007813	-7.57	-40.90	0.99
2085.937500	-7.57	-40.97	0.99
2088.867188	-7.58	-41.02	0.99
2091.796875	-7.60	-41.05	0.97
2094.726563	-7.61	-41.07	0.98
2097.656250	-7.62	-41.09	0.99
2100.585938	-7.64	-41.10	0.99
2103.515625	-7.64	-41.12	0.99
2106.445313	-7.65	-41.15	0.99
2109.375000	-7.66	-41.20	0.99
2112.304688	-7.66	-41.28	0.99
2115.234375	-7.66	-41.38	0.99
2118.164063	-7.67	-41.50	1.00
2121.093750	-7.68	-41.61	0.99
2124.023438	-7.69	-41.71	1.00
2126.953125	-7.70	-41.79	1.00
2129.882813	-7.71	-41.87	1.00
2132.812500	-7.72	-41.95	0.99
