	SM57_TF_0_75		
331.054688	-6.11	17.98	0.99
333.984375	-6.16	17.07	1.00
336.914063	-6.26	16.58	1.00
339.843750	-6.34	16.44	1.00
342.773438	-6.38	16.76	0.99
345.703125	-6.38	16.98	0.99
348.632813	-6.31	16.68	0.99
351.562500	-6.26	16.11	1.00
354.492188	-6.23	15.85	1.00
357.421875	-6.19	15.80	0.98
360.351563	-6.12	15.47	0.98
363.281250	-6.00	15.41	0.97
366.210938	-5.91	16.46	0.98
369.140625	-5.85	16.42	0.98
372.070313	-5.78	16.36	0.99
375.000000	-5.74	15.66	0.99
377.929688	-5.75	15.49	0.99
380.859375	-5.74	15.61	0.98
383.789063	-5.76	16.17	0.99
386.718750	-5.73	16.68	1.00
389.648438	-5.61	17.10	1.00
392.578125	-5.46	17.13	1.00
395.507813	-5.31	16.93	0.99
398.437500	-5.18	16.15	0.97
401.367188	-5.21	14.44	0.94
404.296875	-5.37	12.34	0.99
407.226563	-5.50	10.83	1.00
410.156250	-5.62	9.73	1.00
413.085938	-5.74	9.09	1.00
416.015625	-5.83	8.76	1.00
418.945313	-5.89	8.53	1.00
421.875000	-5.93	8.29	1.00
424.804688	-5.97	7.92	1.00
427.734375	-6.01	7.56	1.00
430.664063	-6.05	7.16	0.99
433.593750	-6.07	6.75	0.99
436.523438	-6.11	6.56	1.00
439.453125	-6.16	6.65	1.00
442.382813	-6.18	6.94	0.99
445.312500	-6.22	7.26	0.98
448.242188	-6.25	7.54	0.97
451.171875	-6.23	7.62	0.95
454.101563	-6.27	6.83	0.88
457.031250	-6.49	6.09	0.94
459.960938	-6.66	5.90	0.96
462.890625	-6.78	5.80	0.97
465.820313	-6.93	5.49	0.99
468.750000	-7.09	5.36	0.98
471.679688	-7.22	5.03	0.97
474.609375	-7.27	4.49	0.87
477.539063	-7.25	4.61	0.77
480.468750	-7.18	4.98	0.92
483.398438	-7.10	6.01	0.91
486.328125	-6.99	7.24	0.87
489.257813	-6.90	8.38	0.92
492.187500	-6.83	9.59	0.97
495.117188	-6.81	10.71	0.98
498.046875	-6.81	11.76	0.97
500.976563	-6.78	12.60	0.94
503.906250	-6.79	13.33	0.98
506.835938	-6.79	13.97	0.97
509.765625	-6.77	14.46	0.96
512.695313	-6.71	14.76	0.98
515.625000	-6.63	15.15	0.98
518.554688	-6.53	15.77	0.99
521.484375	-6.42	16.25	0.99
524.414063	-6.27	16.64	0.99
527.343750	-6.11	16.98	0.99
530.273438	-5.94	17.06	0.99
533.203125	-5.77	16.87	0.97
536.132813	-5.65	16.24	0.97
539.062500	-5.55	15.48	0.99
541.992188	-5.49	14.71	0.99
544.921875	-5.46	14.16	1.00
547.851563	-5.45	13.73	1.00
550.781250	-5.45	13.38	1.00
553.710938	-5.48	13.16	0.98
556.640625	-5.57	13.27	0.95
559.570313	-5.70	13.77	0.94
562.500000	-5.75	14.39	0.97
565.429688	-5.78	14.93	0.98
568.359375	-5.82	15.00	0.98
571.289063	-5.82	14.95	0.92
574.218750	-5.79	14.73	0.85
577.148438	-5.73	14.27	0.94
580.078125	-5.63	13.79	0.87
583.007813	-5.59	13.37	0.87
585.937500	-5.58	13.24	0.47
588.867188	-5.59	12.84	0.63
591.796875	-5.55	12.44	0.85
594.726563	-5.47	12.18	0.97
597.656250	-5.38	11.87	0.98
600.585938	-5.29	11.52	0.99
603.515625	-5.23	11.11	0.97
606.445313	-5.17	10.62	0.87
609.375000	-5.11	9.78	0.95
612.304688	-5.06	9.17	0.97
615.234375	-5.04	8.73	0.97
618.164063	-5.03	8.01	0.97
621.093750	-5.06	7.17	0.97
624.023438	-5.11	6.34	0.98
626.953125	-5.19	5.80	0.99
629.882813	-5.27	5.54	0.99
632.812500	-5.30	5.36	0.99
635.742188	-5.32	5.34	0.99
638.671875	-5.34	5.45	0.99
641.601563	-5.34	5.47	1.00
644.531250	-5.34	5.41	1.00
647.460938	-5.33	5.27	1.00
650.390625	-5.33	5.09	0.98
653.320313	-5.32	5.02	0.97
656.250000	-5.31	5.09	0.98
659.179688	-5.29	5.20	0.95
662.109375	-5.29	5.27	0.97
665.039063	-5.30	5.39	0.98
667.968750	-5.33	5.48	0.98
670.898438	-5.34	5.52	0.98
673.828125	-5.33	5.36	0.99
676.757813	-5.34	5.03	0.99
679.687500	-5.37	4.73	0.99
682.617188	-5.42	4.43	0.99
685.546875	-5.50	4.04	0.99
688.476563	-5.59	3.83	0.97
691.406250	-5.65	3.66	0.97
694.335938	-5.69	3.58	0.97
697.265625	-5.71	3.64	0.98
700.195313	-5.74	3.61	0.98
703.125000	-5.76	3.77	0.98
706.054688	-5.78	3.72	0.99
708.984375	-5.79	3.84	0.98
711.914063	-5.80	4.03	0.99
714.843750	-5.80	4.31	1.00
717.773438	-5.80	4.67	0.99
720.703125	-5.79	5.06	0.99
723.632813	-5.75	5.36	0.99
726.562500	-5.71	5.68	1.00
729.492188	-5.66	5.98	0.99
732.421875	-5.62	6.26	0.99
735.351563	-5.59	6.49	0.99
738.281250	-5.58	6.76	0.99
741.210938	-5.56	7.00	0.99
744.140625	-5.53	7.29	0.99
747.070313	-5.48	7.29	1.00
750.000000	-5.45	7.11	0.98
752.929688	-5.41	6.86	0.97
755.859375	-5.38	6.54	0.98
758.789063	-5.34	6.17	0.99
761.718750	-5.31	5.80	0.98
764.648438	-5.28	5.38	0.96
767.578125	-5.23	4.95	0.97
770.507813	-5.19	4.60	0.99
773.437500	-5.14	4.22	1.00
776.367188	-5.10	3.85	0.99
779.296875	-5.07	3.43	0.99
782.226563	-5.05	2.98	0.99
785.156250	-5.02	2.51	0.98
788.085938	-5.01	2.12	0.99
791.015625	-5.00	1.81	0.99
793.945313	-5.00	1.53	1.00
796.875000	-5.01	1.21	0.99
799.804688	-5.02	1.02	1.00
802.734375	-5.03	0.89	1.00
805.664063	-5.05	0.82	0.99
808.593750	-5.07	0.75	0.99
811.523438	-5.06	0.75	1.00
814.453125	-5.03	0.78	1.00
817.382813	-4.99	0.85	1.00
820.312500	-4.94	0.87	1.00
823.242188	-4.87	0.80	1.00
826.171875	-4.80	0.67	1.00
829.101563	-4.72	0.51	0.99
832.031250	-4.65	0.37	0.98
834.960938	-4.58	0.12	0.99
837.890625	-4.51	-0.20	0.99
840.820313	-4.46	-0.60	0.99
843.750000	-4.42	-1.02	0.99
846.679688	-4.39	-1.41	0.98
849.609375	-4.39	-1.84	0.99
852.539063	-4.39	-2.19	0.99
855.468750	-4.40	-2.55	0.98
858.398438	-4.42	-2.89	0.98
861.328125	-4.45	-3.17	0.99
864.257813	-4.49	-3.35	0.99
867.187500	-4.55	-3.46	0.99
870.117188	-4.60	-3.49	0.97
873.046875	-4.66	-3.41	0.94
875.976563	-4.74	-3.31	0.94
878.906250	-4.85	-3.05	0.95
881.835938	-4.95	-2.66	0.94
884.765625	-5.04	-2.21	0.96
887.695313	-5.11	-1.76	0.97
890.625000	-5.16	-1.30	0.92
893.554688	-5.20	-0.94	0.96
896.484375	-5.22	-0.65	0.99
899.414063	-5.23	-0.38	1.00
902.343750	-5.22	-0.19	0.99
905.273438	-5.20	-0.04	0.99
908.203125	-5.18	-0.02	0.98
911.132813	-5.16	-0.11	0.99
914.062500	-5.15	-0.26	0.99
916.992188	-5.13	-0.33	0.99
919.921875	-5.11	-0.36	0.99
922.851563	-5.09	-0.39	1.00
925.781250	-5.08	-0.39	1.00
928.710938	-5.07	-0.40	0.99
931.640625	-5.06	-0.47	1.00
934.570313	-5.04	-0.56	1.00
937.500000	-5.01	-0.69	1.00
940.429688	-4.99	-0.87	1.00
943.359375	-4.96	-1.07	1.00
946.289063	-4.94	-1.28	0.99
949.218750	-4.91	-1.49	0.99
952.148438	-4.89	-1.71	1.00
955.078125	-4.87	-1.99	0.99
958.007813	-4.86	-2.36	1.00
960.937500	-4.85	-2.76	1.00
963.867188	-4.86	-3.15	1.00
966.796875	-4.87	-3.51	0.98
969.726563	-4.88	-3.79	0.99
972.656250	-4.89	-3.98	1.00
975.585938	-4.90	-4.15	1.00
978.515625	-4.91	-4.23	1.00
981.445313	-4.92	-4.25	1.00
984.375000	-4.92	-4.22	1.00
987.304688	-4.92	-4.16	1.00
990.234375	-4.92	-4.09	0.99
993.164063	-4.92	-4.05	1.00
996.093750	-4.92	-4.02	1.00
999.023438	-4.92	-3.93	1.00
1001.953125	-4.92	-3.81	1.00
1004.882813	-4.91	-3.67	1.00
1007.812500	-4.90	-3.52	1.00
1010.742188	-4.87	-3.41	1.00
1013.671875	-4.82	-3.32	1.00
1016.601563	-4.77	-3.30	1.00
1019.531250	-4.72	-3.33	1.00
1022.460938	-4.67	-3.40	1.00
1025.390625	-4.62	-3.50	1.00
1028.320313	-4.58	-3.63	1.00
1031.250000	-4.53	-3.78	1.00
1034.179688	-4.49	-3.98	1.00
1037.109375	-4.45	-4.19	1.00
1040.039063	-4.41	-4.41	1.00
1042.968750	-4.38	-4.66	1.00
1045.898438	-4.35	-4.94	1.00
1048.828125	-4.32	-5.22	1.00
1051.757813	-4.31	-5.52	1.00
1054.687500	-4.30	-5.82	1.00
1057.617188	-4.29	-6.11	1.00
1060.546875	-4.29	-6.38	1.00
1063.476563	-4.28	-6.63	1.00
1066.406250	-4.28	-6.90	1.00
1069.335938	-4.27	-7.17	1.00
1072.265625	-4.27	-7.48	1.00
1075.195313	-4.27	-7.78	1.00
1078.125000	-4.28	-8.03	1.00
1081.054688	-4.29	-8.27	1.00
1083.984375	-4.30	-8.49	1.00
1086.914063	-4.31	-8.70	1.00
1089.843750	-4.31	-8.89	0.99
1092.773438	-4.32	-9.10	1.00
1095.703125	-4.33	-9.31	1.00
1098.632813	-4.35	-9.51	1.00
1101.562500	-4.37	-9.68	1.00
1104.492188	-4.39	-9.84	1.00
1107.421875	-4.41	-9.95	0.99
1110.351563	-4.44	-10.05	0.99
1113.281250	-4.46	-10.17	0.99
1116.210938	-4.47	-10.31	1.00
1119.140625	-4.49	-10.48	1.00
1122.070313	-4.50	-10.65	1.00
1125.000000	-4.51	-10.83	1.00
1127.929688	-4.52	-11.00	1.00
1130.859375	-4.53	-11.17	1.00
1133.789063	-4.54	-11.33	1.00
1136.718750	-4.55	-11.45	1.00
1139.648438	-4.56	-11.54	1.00
1142.578125	-4.57	-11.60	1.00
1145.507813	-4.58	-11.64	1.00
1148.437500	-4.59	-11.66	1.00
1151.367188	-4.60	-11.70	1.00
1154.296875	-4.60	-11.76	1.00
1157.226563	-4.61	-11.81	1.00
1160.156250	-4.62	-11.84	1.00
1163.085938	-4.63	-11.85	1.00
1166.015625	-4.63	-11.84	1.00
1168.945313	-4.63	-11.82	1.00
1171.875000	-4.64	-11.82	1.00
1174.804688	-4.64	-11.81	1.00
1177.734375	-4.63	-11.81	1.00
1180.664063	-4.63	-11.81	1.00
1183.593750	-4.63	-11.82	1.00
1186.523438	-4.63	-11.83	1.00
1189.453125	-4.63	-11.84	1.00
1192.382813	-4.64	-11.85	1.00
1195.312500	-4.64	-11.83	1.00
1198.242188	-4.63	-11.81	1.00
1201.171875	-4.62	-11.79	1.00
1204.101563	-4.60	-11.80	1.00
1207.031250	-4.59	-11.82	1.00
1209.960938	-4.56	-11.84	1.00
1212.890625	-4.54	-11.90	1.00
1215.820313	-4.51	-11.98	1.00
1218.750000	-4.49	-12.15	0.99
1221.679688	-4.47	-12.39	0.99
1224.609375	-4.46	-12.69	0.99
1227.539063	-4.46	-12.89	0.99
1230.468750	-4.46	-13.01	0.99
1233.398438	-4.46	-13.08	1.00
1236.328125	-4.45	-13.11	1.00
1239.257813	-4.44	-13.14	0.99
1242.187500	-4.42	-13.20	0.99
1245.117188	-4.41	-13.26	0.99
1248.046875	-4.41	-13.31	0.99
1250.976563	-4.40	-13.36	0.98
1253.906250	-4.39	-13.44	0.96
1256.835938	-4.40	-13.53	0.98
1259.765625	-4.41	-13.64	0.99
1262.695313	-4.43	-13.71	0.99
1265.625000	-4.44	-13.81	0.97
1268.554688	-4.45	-13.94	0.97
1271.484375	-4.46	-14.05	0.99
1274.414063	-4.48	-14.15	0.99
1277.343750	-4.49	-14.24	0.99
1280.273438	-4.50	-14.34	0.99
1283.203125	-4.51	-14.44	0.99
1286.132813	-4.51	-14.54	0.99
1289.062500	-4.52	-14.65	1.00
1291.992188	-4.53	-14.74	1.00
1294.921875	-4.53	-14.83	0.99
1297.851563	-4.54	-14.92	0.99
1300.781250	-4.54	-15.04	1.00
1303.710938	-4.55	-15.18	0.99
1306.640625	-4.56	-15.38	1.00
1309.570313	-4.57	-15.56	1.00
1312.500000	-4.58	-15.72	1.00
1315.429688	-4.60	-15.84	1.00
1318.359375	-4.60	-15.94	1.00
1321.289063	-4.61	-16.02	1.00
1324.218750	-4.61	-16.06	1.00
1327.148438	-4.61	-16.06	0.99
1330.078125	-4.60	-16.08	0.99
1333.007813	-4.58	-16.12	0.99
1335.937500	-4.56	-16.18	0.99
1338.867188	-4.54	-16.27	0.99
1341.796875	-4.52	-16.36	1.00
1344.726563	-4.50	-16.48	1.00
1347.656250	-4.49	-16.62	1.00
1350.585938	-4.48	-16.73	1.00
1353.515625	-4.48	-16.82	1.00
1356.445313	-4.48	-16.89	1.00
1359.375000	-4.48	-16.93	0.99
1362.304688	-4.48	-16.98	1.00
1365.234375	-4.47	-17.04	0.99
1368.164063	-4.47	-17.08	0.99
1371.093750	-4.46	-17.12	0.99
1374.023438	-4.45	-17.16	0.99
1376.953125	-4.44	-17.20	0.99
1379.882813	-4.43	-17.23	0.99
1382.812500	-4.43	-17.24	0.97
1385.742188	-4.42	-17.22	0.97
1388.671875	-4.41	-17.20	0.99
1391.601563	-4.39	-17.18	0.98
1394.531250	-4.37	-17.19	0.97
1397.460938	-4.35	-17.19	0.96
1400.390625	-4.32	-17.20	0.97
1403.320313	-4.29	-17.22	0.99
1406.250000	-4.26	-17.25	0.98
1409.179688	-4.22	-17.30	0.97
1412.109375	-4.19	-17.37	0.95
1415.039063	-4.15	-17.45	0.96
1417.968750	-4.12	-17.52	0.95
1420.898438	-4.09	-17.64	0.95
1423.828125	-4.07	-17.81	0.98
1426.757813	-4.05	-17.99	0.99
1429.687500	-4.04	-18.16	0.99
1432.617188	-4.03	-18.29	0.98
1435.546875	-4.03	-18.44	0.95
1438.476563	-4.03	-18.68	0.95
1441.406250	-4.04	-18.93	0.96
1444.335938	-4.06	-19.11	0.93
1447.265625	-4.08	-19.18	0.95
1450.195313	-4.11	-19.26	0.98
1453.125000	-4.13	-19.35	0.99
1456.054688	-4.15	-19.40	0.97
1458.984375	-4.18	-19.43	0.96
1461.914063	-4.19	-19.50	0.99
1464.843750	-4.21	-19.64	0.99
1467.773438	-4.23	-19.79	0.99
1470.703125	-4.24	-19.95	1.00
1473.632813	-4.26	-20.11	0.99
1476.562500	-4.28	-20.28	0.99
1479.492188	-4.30	-20.47	0.98
1482.421875	-4.32	-20.69	0.96
1485.351563	-4.34	-20.87	0.93
1488.281250	-4.37	-21.05	0.96
1491.210938	-4.39	-21.20	0.97
1494.140625	-4.41	-21.34	0.98
1497.070313	-4.42	-21.43	0.98
1500.000000	-4.43	-21.57	0.97
1502.929688	-4.44	-21.73	0.97
1505.859375	-4.46	-21.93	0.97
1508.789063	-4.48	-22.10	0.99
1511.718750	-4.50	-22.25	1.00
1514.648438	-4.51	-22.38	1.00
1517.578125	-4.53	-22.50	0.99
1520.507813	-4.55	-22.61	0.99
1523.437500	-4.57	-22.70	0.99
1526.367188	-4.58	-22.80	0.98
1529.296875	-4.59	-22.91	0.99
1532.226563	-4.61	-23.05	0.99
1535.156250	-4.63	-23.21	0.97
1538.085938	-4.65	-23.36	0.97
1541.015625	-4.68	-23.49	0.99
1543.945313	-4.71	-23.61	0.99
1546.875000	-4.74	-23.70	1.00
1549.804688	-4.77	-23.79	1.00
1552.734375	-4.80	-23.84	1.00
1555.664063	-4.84	-23.87	1.00
1558.593750	-4.87	-23.87	1.00
1561.523438	-4.90	-23.85	1.00
1564.453125	-4.94	-23.79	1.00
1567.382813	-4.98	-23.70	0.99
1570.312500	-5.02	-23.56	0.99
1573.242188	-5.05	-23.40	0.99
1576.171875	-5.08	-23.21	0.99
1579.101563	-5.11	-22.98	0.99
1582.031250	-5.12	-22.72	0.99
1584.960938	-5.13	-22.43	0.98
1587.890625	-5.14	-22.11	0.99
1590.820313	-5.13	-21.77	0.99
1593.750000	-5.12	-21.47	0.99
1596.679688	-5.10	-21.18	0.98
1599.609375	-5.08	-20.93	0.97
1602.539063	-5.07	-20.69	0.97
1605.468750	-5.05	-20.47	0.97
1608.398438	-5.03	-20.31	0.98
1611.328125	-5.02	-20.14	0.98
1614.257813	-5.00	-19.98	0.96
1617.187500	-4.98	-19.86	0.98
1620.117188	-4.96	-19.79	0.98
1623.046875	-4.94	-19.73	0.97
1625.976563	-4.92	-19.71	0.96
1628.906250	-4.90	-19.71	0.95
1631.835938	-4.88	-19.78	0.99
1634.765625	-4.85	-19.92	0.99
1637.695313	-4.83	-20.13	0.99
1640.625000	-4.82	-20.39	0.99
1643.554688	-4.81	-20.68	0.95
1646.484375	-4.80	-21.02	0.96
1649.414063	-4.81	-21.36	0.98
1652.343750	-4.81	-21.71	0.99
1655.273438	-4.82	-22.07	0.99
1658.203125	-4.82	-22.40	1.00
1661.132813	-4.83	-22.69	0.99
1664.062500	-4.84	-22.96	0.99
1666.992188	-4.85	-23.22	0.99
1669.921875	-4.86	-23.49	0.99
1672.851563	-4.88	-23.74	0.96
1675.781250	-4.90	-23.93	0.96
1678.710938	-4.92	-24.10	0.99
1681.640625	-4.93	-24.25	0.99
1684.570313	-4.94	-24.42	0.99
1687.500000	-4.95	-24.57	0.99
1690.429688	-4.95	-24.75	0.99
1693.359375	-4.96	-24.94	0.99
1696.289063	-4.96	-25.13	0.99
1699.218750	-4.97	-25.33	0.99
1702.148438	-4.98	-25.54	0.99
1705.078125	-4.99	-25.74	0.99
1708.007813	-5.01	-25.94	0.99
1710.937500	-5.02	-26.13	0.99
1713.867188	-5.03	-26.31	0.99
1716.796875	-5.04	-26.43	1.00
1719.726563	-5.05	-26.55	1.00
1722.656250	-5.06	-26.67	1.00
1725.585938	-5.07	-26.78	1.00
1728.515625	-5.07	-26.90	1.00
1731.445313	-5.08	-27.01	1.00
1734.375000	-5.10	-27.11	1.00
1737.304688	-5.11	-27.20	0.99
1740.234375	-5.12	-27.28	0.99
1743.164063	-5.14	-27.35	0.99
1746.093750	-5.16	-27.42	0.98
1749.023438	-5.18	-27.50	0.99
1751.953125	-5.20	-27.57	0.98
1754.882813	-5.22	-27.63	0.99
1757.812500	-5.23	-27.69	0.99
1760.742188	-5.25	-27.72	0.99
1763.671875	-5.26	-27.75	0.99
1766.601563	-5.28	-27.79	0.99
1769.531250	-5.29	-27.82	0.99
1772.460938	-5.30	-27.87	0.99
1775.390625	-5.31	-27.91	0.98
1778.320313	-5.32	-27.96	0.99
1781.250000	-5.34	-28.01	1.00
1784.179688	-5.35	-28.05	0.99
1787.109375	-5.37	-28.09	0.98
1790.039063	-5.39	-28.12	0.97
1792.968750	-5.40	-28.16	0.97
1795.898438	-5.41	-28.18	0.97
1798.828125	-5.43	-28.22	0.98
1801.757813	-5.43	-28.25	0.98
1804.687500	-5.43	-28.33	0.98
1807.617188	-5.43	-28.41	0.98
1810.546875	-5.43	-28.51	0.98
1813.476563	-5.44	-28.58	0.98
1816.406250	-5.45	-28.62	0.96
1819.335938	-5.46	-28.62	0.97
1822.265625	-5.46	-28.58	0.98
1825.195313	-5.46	-28.54	0.98
1828.125000	-5.45	-28.48	0.97
1831.054688	-5.44	-28.42	0.97
1833.984375	-5.43	-28.38	0.98
1836.914063	-5.42	-28.32	0.98
1839.843750	-5.41	-28.24	0.93
1842.773438	-5.39	-28.14	0.79
1845.703125	-5.37	-28.05	0.91
1848.632813	-5.35	-27.99	0.96
1851.562500	-5.33	-27.96	0.96
1854.492188	-5.31	-27.96	0.93
1857.421875	-5.29	-28.01	0.92
1860.351563	-5.27	-28.05	0.96
1863.281250	-5.26	-28.10	0.97
1866.210938	-5.25	-28.14	0.95
1869.140625	-5.24	-28.19	0.96
1872.070313	-5.22	-28.25	0.99
1875.000000	-5.21	-28.33	0.99
1877.929688	-5.20	-28.42	1.00
1880.859375	-5.19	-28.53	1.00
1883.789063	-5.18	-28.66	1.00
1886.718750	-5.18	-28.79	0.99
1889.648438	-5.17	-28.92	0.99
1892.578125	-5.17	-29.03	0.99
1895.507813	-5.17	-29.16	0.99
1898.437500	-5.18	-29.30	0.96
1901.367188	-5.18	-29.45	0.95
1904.296875	-5.19	-29.58	0.96
1907.226563	-5.20	-29.70	0.97
1910.156250	-5.22	-29.82	0.93
1913.085938	-5.24	-29.92	0.90
1916.015625	-5.27	-30.11	0.96
1918.945313	-5.30	-30.29	0.98
1921.875000	-5.33	-30.44	0.99
1924.804688	-5.36	-30.55	0.98
1927.734375	-5.40	-30.62	0.97
1930.664063	-5.43	-30.66	0.99
1933.593750	-5.45	-30.71	0.99
1936.523438	-5.48	-30.74	0.99
1939.453125	-5.50	-30.80	0.98
1942.382813	-5.53	-30.82	0.99
1945.312500	-5.55	-30.85	1.00
1948.242188	-5.58	-30.86	0.99
1951.171875	-5.61	-30.87	0.99
1954.101563	-5.63	-30.87	0.99
1957.031250	-5.65	-30.88	0.99
1959.960938	-5.67	-30.87	0.99
1962.890625	-5.69	-30.87	0.99
1965.820313	-5.71	-30.85	0.99
1968.750000	-5.72	-30.82	1.00
1971.679688	-5.73	-30.80	0.99
1974.609375	-5.74	-30.77	0.99
1977.539063	-5.75	-30.73	0.99
1980.468750	-5.75	-30.72	0.99
1983.398438	-5.76	-30.71	0.98
1986.328125	-5.76	-30.69	0.99
1989.257813	-5.77	-30.67	0.98
1992.187500	-5.78	-30.68	0.98
1995.117188	-5.78	-30.69	0.97
1998.046875	-5.79	-30.70	0.99
2000.976563	-5.79	-30.70	1.00
2003.906250	-5.79	-30.70	0.99
2006.835938	-5.79	-30.69	0.99
2009.765625	-5.78	-30.69	0.99
2012.695313	-5.78	-30.67	1.00
2015.625000	-5.77	-30.67	1.00
2018.554688	-5.76	-30.69	1.00
2021.484375	-5.75	-30.72	1.00
2024.414063	-5.75	-30.76	1.00
2027.343750	-5.74	-30.80	1.00
2030.273438	-5.74	-30.83	0.99
2033.203125	-5.73	-30.86	0.99
2036.132813	-5.73	-30.89	0.98
2039.062500	-5.73	-30.90	0.99
2041.992188	-5.72	-30.91	0.98
2044.921875	-5.71	-30.93	0.99
2047.851563	-5.70	-30.96	1.00
2050.781250	-5.70	-30.99	1.00
2053.710938	-5.69	-31.03	1.00
2056.640625	-5.68	-31.08	1.00
2059.570313	-5.67	-31.14	1.00
2062.500000	-5.66	-31.20	0.99
2065.429688	-5.66	-31.28	0.99
2068.359375	-5.65	-31.35	1.00
2071.289063	-5.65	-31.43	1.00
2074.218750	-5.65	-31.49	1.00
2077.148438	-5.65	-31.55	1.00
2080.078125	-5.65	-31.61	0.99
2083.007813	-5.65	-31.66	0.99
2085.937500	-5.65	-31.73	0.99
2088.867188	-5.65	-31.82	0.96
2091.796875	-5.66	-31.91	0.98
2094.726563	-5.66	-31.98	0.99
2097.656250	-5.66	-32.06	0.99
2100.585938	-5.66	-32.14	0.99
2103.515625	-5.66	-32.23	0.99
2106.445313	-5.67	-32.31	0.99
2109.375000	-5.68	-32.39	1.00
2112.304688	-5.68	-32.46	1.00
2115.234375	-5.68	-32.53	1.00
2118.164063	-5.69	-32.59	0.99
2121.093750	-5.69	-32.63	0.99
2124.023438	-5.69	-32.63	0.99
2126.953125	-5.70	-32.64	0.98
2129.882813	-5.70	-32.65	0.99
2132.812500	-5.70	-32.65	0.99
