	SM57_TF_0_180		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
5622.070313	-2.66	-158.90	0.98
5625.000000	-2.68	-159.07	0.98
5627.929688	-2.70	-159.23	0.99
5630.859375	-2.71	-159.38	0.97
5633.789063	-2.73	-159.51	0.97
5636.718750	-2.75	-159.63	0.95
5639.648438	-2.77	-159.75	0.94
5642.578125	-2.78	-159.86	0.97
5645.507813	-2.79	-159.98	0.97
5648.437500	-2.81	-160.11	0.97
5651.367188	-2.82	-160.25	0.98
5654.296875	-2.83	-160.40	0.98
5657.226563	-2.84	-160.55	0.96
5660.156250	-2.86	-160.72	0.97
5663.085938	-2.87	-160.88	0.97
5666.015625	-2.89	-161.03	0.92
5668.945313	-2.92	-161.16	0.90
5671.875000	-2.94	-161.27	0.97
5674.804688	-2.96	-161.36	0.95
5677.734375	-2.98	-161.44	0.70
5680.664063	-3.00	-161.52	0.37
5683.593750	-3.01	-161.59	0.89
5686.523438	-3.03	-161.67	0.91
5689.453125	-3.04	-161.73	0.25
5692.382813	-3.06	-161.80	0.82
5695.312500	-3.07	-161.88	0.88
5698.242188	-3.08	-161.98	0.98
5701.171875	-3.09	-162.09	0.99
5704.101563	-3.10	-162.21	0.99
5707.031250	-3.12	-162.33	0.98
5709.960938	-3.13	-162.46	0.95
5712.890625	-3.15	-162.58	0.93
5715.820313	-3.16	-162.72	0.80
5718.750000	-3.18	-162.85	0.88
5721.679688	-3.20	-162.93	0.94
5724.609375	-3.22	-162.99	0.95
5727.539063	-3.25	-163.02	0.93
5730.468750	-3.27	-163.04	0.78
5733.398438	-3.29	-163.05	0.66
5736.328125	-3.31	-163.07	0.94
5739.257813	-3.33	-163.10	0.98
5742.187500	-3.34	-163.15	0.96
5745.117188	-3.36	-163.21	0.92
5748.046875	-3.38	-163.30	0.96
5750.976563	-3.40	-163.39	0.93
5753.906250	-3.42	-163.48	0.97
5756.835938	-3.45	-163.55	0.98
5759.765625	-3.47	-163.61	0.98
5762.695313	-3.50	-163.66	0.98
5765.625000	-3.52	-163.70	0.97
5768.554688	-3.55	-163.72	0.98
5771.484375	-3.58	-163.73	0.93
5774.414063	-3.60	-163.72	0.69
5777.343750	-3.63	-163.70	0.29
5780.273438	-3.65	-163.69	0.68
5783.203125	-3.67	-163.67	0.90
5786.132813	-3.68	-163.66	0.85
5789.062500	-3.69	-163.66	0.91
5791.992188	-3.71	-163.67	0.98
5794.921875	-3.72	-163.69	0.99
5797.851563	-3.73	-163.73	0.99
5800.781250	-3.75	-163.77	0.96
5803.710938	-3.76	-163.81	0.89
5806.640625	-3.78	-163.83	0.93
5809.570313	-3.80	-163.82	0.94
5812.500000	-3.82	-163.80	0.96
5815.429688	-3.84	-163.76	0.89
5818.359375	-3.86	-163.70	0.66
5821.289063	-3.87	-163.64	0.74
5824.218750	-3.89	-163.59	0.88
5827.148438	-3.90	-163.53	0.94
5830.078125	-3.90	-163.49	0.99
5833.007813	-3.91	-163.46	0.99
5835.937500	-3.92	-163.44	0.99
5838.867188	-3.93	-163.43	0.98
5841.796875	-3.93	-163.43	0.96
5844.726563	-3.93	-163.44	0.96
5847.656250	-3.94	-163.47	0.94
5850.585938	-3.95	-163.53	0.94
5853.515625	-3.96	-163.60	0.91
5856.445313	-3.97	-163.65	0.97
5859.375000	-3.98	-163.69	0.97
5862.304688	-3.99	-163.70	0.86
5865.234375	-4.00	-163.70	0.91
5868.164063	-4.01	-163.69	0.85
5871.093750	-4.02	-163.67	0.30
5874.023438	-4.02	-163.66	0.86
5876.953125	-4.02	-163.65	0.93
5879.882813	-4.02	-163.66	0.98
5882.812500	-4.02	-163.67	0.99
5885.742188	-4.02	-163.71	0.99
5888.671875	-4.01	-163.76	0.94
5891.601563	-4.01	-163.83	0.63
5894.531250	-4.01	-163.92	0.91
5897.460938	-4.01	-163.99	0.96
5900.390625	-4.02	-164.06	0.96
5903.320313	-4.02	-164.10	0.96
5906.250000	-4.03	-164.12	0.95
5909.179688	-4.03	-164.11	0.87
5912.109375	-4.03	-164.10	0.86
5915.039063	-4.03	-164.08	0.28
5917.968750	-4.03	-164.07	0.40
5920.898438	-4.02	-164.05	0.89
5923.828125	-4.01	-164.05	0.98
5926.757813	-4.00	-164.06	0.96
5929.687500	-4.00	-164.10	0.98
5932.617188	-3.99	-164.16	0.99
5935.546875	-3.98	-164.24	0.97
5938.476563	-3.98	-164.35	0.96
5941.406250	-3.97	-164.48	0.84
5944.335938	-3.97	-164.59	0.93
5947.265625	-3.98	-164.68	0.96
5950.195313	-3.98	-164.75	0.98
5953.125000	-3.98	-164.81	0.96
5956.054688	-3.98	-164.85	0.84
5958.984375	-3.98	-164.89	0.58
5961.914063	-3.97	-164.92	0.69
5964.843750	-3.96	-164.96	0.85
5967.773438	-3.95	-165.00	0.89
5970.703125	-3.94	-165.05	0.96
5973.632813	-3.92	-165.13	0.96
5976.562500	-3.91	-165.24	0.98
5979.492188	-3.90	-165.38	0.97
5982.421875	-3.90	-165.54	0.98
5985.351563	-3.89	-165.74	0.94
5988.281250	-3.89	-165.93	0.97
5991.210938	-3.89	-166.12	0.96
5994.140625	-3.88	-166.29	0.95
5997.070313	-3.88	-166.45	0.98
6000.000000	-3.88	-166.61	0.99
6002.929688	-3.88	-166.77	0.99
6005.859375	-3.87	-166.93	0.95
6008.789063	-3.87	-167.09	0.78
6011.718750	-3.87	-167.25	0.71
6014.648438	-3.86	-167.41	0.95
6017.578125	-3.85	-167.59	0.97
6020.507813	-3.85	-167.77	0.99
6023.437500	-3.84	-167.98	0.99
6026.367188	-3.84	-168.19	0.99
6029.296875	-3.84	-168.42	0.99
6032.226563	-3.83	-168.65	0.98
6035.156250	-3.83	-168.90	0.96
6038.085938	-3.83	-169.12	0.98
6041.015625	-3.84	-169.33	0.98
6043.945313	-3.84	-169.52	0.99
6046.875000	-3.84	-169.70	0.92
6049.804688	-3.85	-169.85	0.74
6052.734375	-3.85	-170.00	0.56
6055.664063	-3.85	-170.16	0.95
6058.593750	-3.85	-170.32	0.98
6061.523438	-3.85	-170.48	0.97
6064.453125	-3.84	-170.65	0.94
6067.382813	-3.84	-170.83	0.98
6070.312500	-3.83	-171.02	0.99
6073.242188	-3.83	-171.23	0.98
6076.171875	-3.82	-171.45	0.98
6079.101563	-3.82	-171.69	0.99
6082.031250	-3.82	-171.93	1.00
6084.960938	-3.82	-172.18	0.99
6087.890625	-3.82	-172.44	0.99
6090.820313	-3.83	-172.69	0.99
6093.750000	-3.83	-172.94	0.95
6096.679688	-3.84	-173.17	0.91
6099.609375	-3.84	-173.40	0.93
6102.539063	-3.85	-173.61	0.71
6105.468750	-3.85	-173.83	0.93
6108.398438	-3.85	-174.05	0.98
6111.328125	-3.85	-174.29	0.97
6114.257813	-3.85	-174.53	0.99
6117.187500	-3.85	-174.78	0.99
6120.117188	-3.85	-175.05	0.99
6123.046875	-3.85	-175.33	0.99
6125.976563	-3.85	-175.65	0.98
6128.906250	-3.86	-175.98	0.93
6131.835938	-3.87	-176.32	0.93
6134.765625	-3.88	-176.65	0.96
6137.695313	-3.89	-176.97	0.91
6140.625000	-3.90	-177.26	0.94
6143.554688	-3.91	-177.54	0.66
6146.484375	-3.93	-177.80	0.81
6149.414063	-3.94	-178.07	0.92
6152.343750	-3.95	-178.35	0.94
6155.273438	-3.95	-178.64	0.99
6158.203125	-3.96	-178.93	0.99
6161.132813	-3.97	-179.22	0.99
6164.062500	-3.98	-179.53	0.98
6166.992188	-3.99	-179.84	0.98
6169.921875	-4.00	179.83	0.99
6172.851563	-4.01	179.48	0.94
6175.781250	-4.03	179.13	0.98
6178.710938	-4.04	178.80	0.98
6181.640625	-4.06	178.48	0.96
6184.570313	-4.08	178.19	0.98
6187.500000	-4.10	177.91	0.99
6190.429688	-4.13	177.66	0.92
6193.359375	-4.15	177.42	0.94
6196.289063	-4.17	177.19	0.87
6199.218750	-4.19	176.97	0.91
6202.148438	-4.20	176.75	0.94
6205.078125	-4.22	176.52	0.96
6208.007813	-4.24	176.28	0.97
6210.937500	-4.25	176.05	0.98
6213.867188	-4.26	175.81	0.90
6216.796875	-4.28	175.56	0.95
6219.726563	-4.30	175.30	0.96
6222.656250	-4.31	175.05	0.98
6225.585938	-4.33	174.80	0.99
6228.515625	-4.35	174.56	0.99
6231.445313	-4.37	174.33	0.99
6234.375000	-4.38	174.11	0.97
6237.304688	-4.40	173.90	0.98
6240.234375	-4.42	173.69	0.96
6243.164063	-4.43	173.48	0.69
6246.093750	-4.45	173.28	0.82
6249.023438	-4.46	173.07	0.95
6251.953125	-4.47	172.84	0.98
6254.882813	-4.49	172.61	0.97
6257.812500	-4.50	172.37	0.98
6260.742188	-4.51	172.12	0.99
6263.671875	-4.53	171.88	0.97
6266.601563	-4.54	171.63	0.97
6269.531250	-4.56	171.37	0.96
6272.460938	-4.57	171.11	0.99
6275.390625	-4.59	170.85	0.95
6278.320313	-4.61	170.60	0.94
6281.250000	-4.63	170.36	0.95
6284.179688	-4.65	170.13	0.96
6287.109375	-4.67	169.91	0.97
6290.039063	-4.69	169.69	0.97
6292.968750	-4.70	169.47	0.94
6295.898438	-4.72	169.25	0.91
6298.828125	-4.73	169.04	0.87
6301.757813	-4.74	168.82	0.88
6304.687500	-4.76	168.59	0.94
6307.617188	-4.77	168.36	0.96
6310.546875	-4.78	168.13	0.98
6313.476563	-4.80	167.89	0.97
6316.406250	-4.81	167.66	0.95
6319.335938	-4.82	167.41	0.87
6322.265625	-4.84	167.15	0.94
6325.195313	-4.86	166.89	0.94
6328.125000	-4.87	166.65	0.97
6331.054688	-4.89	166.42	0.95
6333.984375	-4.91	166.20	0.93
6336.914063	-4.93	165.98	0.94
6339.843750	-4.94	165.77	0.96
6342.773438	-4.95	165.56	0.97
6345.703125	-4.97	165.34	0.85
6348.632813	-4.98	165.12	0.91
6351.562500	-4.98	164.90	0.96
6354.492188	-4.99	164.65	0.97
6357.421875	-5.00	164.39	0.98
6360.351563	-5.02	164.11	0.94
6363.281250	-5.03	163.83	0.98
6366.210938	-5.04	163.56	0.99
6369.140625	-5.06	163.30	0.92
6372.070313	-5.08	163.04	0.96
6375.000000	-5.10	162.82	0.98
6377.929688	-5.12	162.62	0.95
6380.859375	-5.14	162.43	0.79
6383.789063	-5.16	162.25	0.66
6386.718750	-5.17	162.07	0.57
6389.648438	-5.18	161.89	0.78
6392.578125	-5.19	161.70	0.92
6395.507813	-5.20	161.50	0.96
6398.437500	-5.21	161.28	0.94
6401.367188	-5.22	161.05	0.96
6404.296875	-5.23	160.78	0.97
6407.226563	-5.24	160.51	0.99
6410.156250	-5.25	160.23	0.93
6413.085938	-5.27	159.94	0.95
6416.015625	-5.29	159.67	0.98
6418.945313	-5.30	159.41	0.99
6421.875000	-5.32	159.18	0.85
6424.804688	-5.34	158.95	0.74
6427.734375	-5.36	158.74	0.07
6430.664063	-5.38	158.52	0.90
6433.593750	-5.39	158.31	0.83
6436.523438	-5.40	158.09	0.91
6439.453125	-5.41	157.86	0.98
6442.382813	-5.42	157.63	0.98
6445.312500	-5.43	157.38	0.98
6448.242188	-5.45	157.12	0.95
6451.171875	-5.46	156.84	0.97
6454.101563	-5.47	156.55	0.97
6457.031250	-5.48	156.27	0.98
6459.960938	-5.50	155.99	0.97
6462.890625	-5.51	155.72	0.92
6465.820313	-5.53	155.46	0.92
6468.750000	-5.55	155.23	0.95
6471.679688	-5.56	155.01	0.76
6474.609375	-5.58	154.79	0.59
6477.539063	-5.59	154.56	0.68
6480.468750	-5.60	154.33	0.94
6483.398438	-5.62	154.08	0.90
6486.328125	-5.63	153.82	0.90
6489.257813	-5.64	153.56	0.93
6492.187500	-5.66	153.30	0.98
6495.117188	-5.67	153.03	0.97
6498.046875	-5.68	152.76	0.96
6500.976563	-5.70	152.48	0.94
6503.906250	-5.71	152.19	0.96
6506.835938	-5.73	151.91	0.94
6509.765625	-5.74	151.63	0.84
6512.695313	-5.75	151.35	0.92
6515.625000	-5.77	151.07	0.97
6518.554688	-5.78	150.78	0.98
6521.484375	-5.80	150.49	0.98
6524.414063	-5.81	150.21	0.97
6527.343750	-5.83	149.95	0.71
6530.273438	-5.85	149.70	0.46
6533.203125	-5.86	149.44	0.84
6536.132813	-5.87	149.17	0.85
6539.062500	-5.88	148.90	0.87
6541.992188	-5.89	148.63	0.82
6544.921875	-5.90	148.35	0.90
6547.851563	-5.91	148.06	0.96
6550.781250	-5.92	147.75	0.98
6553.710938	-5.94	147.43	0.99
6556.640625	-5.95	147.11	0.98
6559.570313	-5.96	146.79	0.99
6562.500000	-5.98	146.48	0.98
6565.429688	-6.00	146.19	0.96
6568.359375	-6.01	145.91	0.96
6571.289063	-6.03	145.65	0.95
6574.218750	-6.05	145.40	0.67
6577.148438	-6.06	145.16	0.38
6580.078125	-6.08	144.92	0.82
6583.007813	-6.09	144.67	0.95
6585.937500	-6.10	144.40	0.98
6588.867188	-6.11	144.12	0.97
6591.796875	-6.12	143.83	0.98
6594.726563	-6.13	143.52	0.99
6597.656250	-6.14	143.20	0.99
6600.585938	-6.16	142.88	0.96
6603.515625	-6.17	142.55	0.95
6606.445313	-6.19	142.23	0.97
6609.375000	-6.20	141.91	0.95
6612.304688	-6.22	141.61	0.96
6615.234375	-6.23	141.32	0.88
6618.164063	-6.25	141.02	0.83
6621.093750	-6.26	140.73	0.79
6624.023438	-6.27	140.44	0.97
6626.953125	-6.29	140.14	0.99
6629.882813	-6.30	139.83	0.94
6632.812500	-6.31	139.52	0.98
6635.742188	-6.31	139.20	0.99
6638.671875	-6.33	138.86	0.98
6641.601563	-6.34	138.51	0.97
6644.531250	-6.35	138.14	0.96
6647.460938	-6.36	137.77	0.96
6650.390625	-6.38	137.42	0.95
6653.320313	-6.39	137.08	0.97
6656.250000	-6.41	136.74	0.96
6659.179688	-6.42	136.40	0.96
6662.109375	-6.44	136.09	0.96
6665.039063	-6.45	135.78	0.97
6667.968750	-6.47	135.47	0.91
6670.898438	-6.48	135.18	0.52
6673.828125	-6.49	134.89	0.80
6676.757813	-6.51	134.58	0.94
6679.687500	-6.52	134.26	0.97
6682.617188	-6.53	133.92	0.97
6685.546875	-6.54	133.56	0.98
6688.476563	-6.55	133.19	0.99
6691.406250	-6.57	132.80	0.99
6694.335938	-6.58	132.40	0.97
6697.265625	-6.59	131.98	0.93
6700.195313	-6.61	131.55	0.92
6703.125000	-6.63	131.13	0.95
6706.054688	-6.65	130.73	0.96
6708.984375	-6.67	130.33	0.98
6711.914063	-6.68	129.94	0.94
6714.843750	-6.70	129.55	0.83
6717.773438	-6.72	129.16	0.75
6720.703125	-6.73	128.77	0.97
6723.632813	-6.74	128.37	0.95
6726.562500	-6.75	127.96	0.96
6729.492188	-6.76	127.54	0.97
6732.421875	-6.77	127.10	0.80
6735.351563	-6.78	126.64	0.91
6738.281250	-6.80	126.18	0.98
6741.210938	-6.81	125.73	0.99
6744.140625	-6.83	125.28	0.96
6747.070313	-6.84	124.83	0.97
6750.000000	-6.86	124.38	0.96
6752.929688	-6.87	123.94	0.89
6755.859375	-6.89	123.52	0.88
6758.789063	-6.91	123.12	0.87
6761.718750	-6.93	122.72	0.73
6764.648438	-6.95	122.32	0.75
6767.578125	-6.96	121.92	0.95
6770.507813	-6.97	121.51	0.93
6773.437500	-6.99	121.08	0.96
6776.367188	-7.00	120.62	0.98
6779.296875	-7.01	120.13	0.96
6782.226563	-7.03	119.62	0.94
6785.156250	-7.04	119.07	0.89
6788.085938	-7.06	118.49	0.86
6791.015625	-7.08	117.92	0.95
6793.945313	-7.10	117.40	0.96
6796.875000	-7.13	116.90	0.92
6799.804688	-7.16	116.45	0.98
6802.734375	-7.18	116.02	0.98
6805.664063	-7.21	115.62	0.98
6808.593750	-7.24	115.23	0.97
6811.523438	-7.27	114.86	0.92
6814.453125	-7.29	114.49	0.82
6817.382813	-7.32	114.13	0.87
6820.312500	-7.34	113.74	0.96
6823.242188	-7.37	113.34	0.94
6826.171875	-7.39	112.93	0.90
6829.101563	-7.41	112.48	0.86
6832.031250	-7.44	112.02	0.98
6834.960938	-7.46	111.54	0.97
6837.890625	-7.49	111.07	0.97
6840.820313	-7.52	110.62	0.98
6843.750000	-7.55	110.18	0.96
6846.679688	-7.58	109.76	0.95
6849.609375	-7.61	109.35	0.82
6852.539063	-7.64	108.95	0.87
6855.468750	-7.66	108.55	0.89
6858.398438	-7.69	108.16	0.78
6861.328125	-7.72	107.77	0.74
6864.257813	-7.74	107.37	0.90
6867.187500	-7.76	106.96	0.95
6870.117188	-7.78	106.53	0.96
6873.046875	-7.81	106.08	0.92
6875.976563	-7.83	105.60	0.95
6878.906250	-7.85	105.09	0.97
6881.835938	-7.88	104.58	0.97
6884.765625	-7.90	104.06	0.97
6887.695313	-7.93	103.54	0.97
6890.625000	-7.96	103.03	0.98
6893.554688	-7.99	102.53	0.96
6896.484375	-8.01	102.04	0.94
6899.414063	-8.04	101.56	0.93
6902.343750	-8.07	101.08	0.91
6905.273438	-8.09	100.60	0.90
6908.203125	-8.12	100.11	0.92
6911.132813	-8.14	99.61	0.54
6914.062500	-8.16	99.10	0.81
6916.992188	-8.18	98.57	0.69
6919.921875	-8.20	98.01	0.89
6922.851563	-8.22	97.45	0.92
6925.781250	-8.25	96.87	0.95
6928.710938	-8.27	96.27	0.98
6931.640625	-8.29	95.65	0.97
6934.570313	-8.31	95.02	0.97
6937.500000	-8.34	94.39	0.97
6940.429688	-8.36	93.77	0.98
6943.359375	-8.39	93.17	0.97
6946.289063	-8.41	92.57	0.96
6949.218750	-8.44	91.98	0.93
6952.148438	-8.46	91.39	0.88
6955.078125	-8.49	90.83	0.54
6958.007813	-8.51	90.25	0.52
6960.937500	-8.54	89.66	0.92
6963.867188	-8.56	89.05	0.97
6966.796875	-8.58	88.42	0.94
6969.726563	-8.60	87.76	0.96
6972.656250	-8.62	87.07	0.94
6975.585938	-8.64	86.37	0.92
6978.515625	-8.66	85.66	0.89
6981.445313	-8.69	84.93	0.92
6984.375000	-8.71	84.22	0.95
6987.304688	-8.73	83.53	0.90
6990.234375	-8.76	82.85	0.88
6993.164063	-8.79	82.18	0.95
6996.093750	-8.81	81.51	0.90
6999.023438	-8.84	80.85	0.84
7001.953125	-8.86	80.19	0.39
7004.882813	-8.88	79.51	0.92
7007.812500	-8.91	78.83	0.74
7010.742188	-8.93	78.14	0.43
7013.671875	-8.95	77.43	0.80
7016.601563	-8.96	76.70	0.94
7019.531250	-8.98	75.94	0.96
7022.460938	-9.00	75.18	0.98
7025.390625	-9.02	74.41	0.98
7028.320313	-9.04	73.63	0.98
7031.250000	-9.06	72.85	0.97
7034.179688	-9.08	72.05	0.98
7037.109375	-9.10	71.24	0.94
7040.039063	-9.12	70.42	0.92
7042.968750	-9.14	69.61	0.86
7045.898438	-9.16	68.80	0.61
7048.828125	-9.18	67.98	0.81
7051.757813	-9.19	67.13	0.93
7054.687500	-9.21	66.27	0.93
7057.617188	-9.22	65.39	0.96
7060.546875	-9.24	64.48	0.97
7063.476563	-9.25	63.56	0.88
7066.406250	-9.26	62.61	0.87
7069.335938	-9.28	61.64	0.95
7072.265625	-9.29	60.64	0.98
7075.195313	-9.30	59.62	0.99
7078.125000	-9.32	58.60	0.96
7081.054688	-9.34	57.57	0.95
7083.984375	-9.36	56.56	0.96
7086.914063	-9.37	55.57	0.92
7089.843750	-9.39	54.59	0.92
7092.773438	-9.41	53.62	0.94
7095.703125	-9.43	52.65	0.89
7098.632813	-9.45	51.69	0.78
7101.562500	-9.47	50.72	0.57
7104.492188	-9.48	49.75	0.91
7107.421875	-9.50	48.75	0.92
7110.351563	-9.52	47.72	0.94
7113.281250	-9.53	46.66	0.95
7116.210938	-9.55	45.56	0.99
7119.140625	-9.57	44.43	0.98
7122.070313	-9.59	43.26	0.93
7125.000000	-9.60	42.06	0.96
7127.929688	-9.62	40.87	0.98
7130.859375	-9.64	39.69	0.98
7133.789063	-9.67	38.51	0.87
7136.718750	-9.69	37.33	0.71
7139.648438	-9.70	36.13	0.91
7142.578125	-9.72	34.91	0.93
7145.507813	-9.74	33.70	0.95
7148.437500	-9.76	32.50	0.89
7151.367188	-9.78	31.32	0.24
7154.296875	-9.80	30.12	0.80
7157.226563	-9.82	28.90	0.95
7160.156250	-9.83	27.65	0.95
7163.085938	-9.85	26.41	0.97
7166.015625	-9.87	25.17	0.96
7168.945313	-9.89	23.92	0.98
7171.875000	-9.91	22.68	0.93
7174.804688	-9.93	21.45	0.55
7177.734375	-9.94	20.21	0.88
7180.664063	-9.96	18.95	0.98
7183.593750	-9.97	17.68	0.98
7186.523438	-9.98	16.41	0.76
7189.453125	-10.00	15.13	0.79
7192.382813	-10.01	13.83	0.87
7195.312500	-10.02	12.51	0.93
7198.242188	-10.02	11.18	0.95
7201.171875	-10.03	9.84	0.96
7204.101563	-10.04	8.48	0.96
7207.031250	-10.05	7.10	0.98
7209.960938	-10.06	5.70	0.99
7212.890625	-10.07	4.28	0.98
7215.820313	-10.08	2.86	0.96
7218.750000	-10.09	1.44	0.96
7221.679688	-10.10	0.05	0.96
7224.609375	-10.11	-1.33	0.96
7227.539063	-10.12	-2.70	0.94
7230.468750	-10.13	-4.05	0.89
7233.398438	-10.14	-5.39	0.92
7236.328125	-10.15	-6.72	0.95
7239.257813	-10.16	-8.03	0.81
7242.187500	-10.17	-9.31	0.81
7245.117188	-10.18	-10.57	0.61
7248.046875	-10.18	-11.81	0.77
7250.976563	-10.19	-13.04	0.76
7253.906250	-10.19	-14.25	0.55
7256.835938	-10.19	-15.45	0.37
7259.765625	-10.19	-16.63	0.54
7262.695313	-10.18	-17.80	0.92
7265.625000	-10.18	-19.00	0.91
7268.554688	-10.18	-20.22	0.93
7271.484375	-10.18	-21.45	0.94
7274.414063	-10.18	-22.66	0.91
7277.343750	-10.18	-23.87	0.86
7280.273438	-10.17	-25.06	0.95
7283.203125	-10.17	-26.24	0.96
7286.132813	-10.17	-27.39	0.97
7289.062500	-10.17	-28.53	0.93
7291.992188	-10.17	-29.66	0.97
7294.921875	-10.17	-30.74	0.89
7297.851563	-10.17	-31.80	0.80
7300.781250	-10.17	-32.83	0.91
7303.710938	-10.17	-33.86	0.96
7306.640625	-10.17	-34.87	0.83
7309.570313	-10.16	-35.86	0.81
7312.500000	-10.16	-36.84	0.94
7315.429688	-10.16	-37.82	0.96
7318.359375	-10.16	-38.78	0.97
7321.289063	-10.15	-39.72	0.99
7324.218750	-10.15	-40.64	0.97
7327.148438	-10.15	-41.53	0.93
7330.078125	-10.15	-42.40	0.87
7333.007813	-10.14	-43.25	0.77
7335.937500	-10.14	-44.11	0.96
7338.867188	-10.14	-44.95	0.95
7341.796875	-10.13	-45.80	0.97
7344.726563	-10.13	-46.64	0.97
7347.656250	-10.12	-47.48	0.97
7350.585938	-10.12	-48.31	0.94
7353.515625	-10.11	-49.12	0.89
7356.445313	-10.11	-49.91	0.91
7359.375000	-10.11	-50.70	0.93
7362.304688	-10.11	-51.45	0.82
7365.234375	-10.10	-52.20	0.96
7368.164063	-10.10	-52.93	0.98
7371.093750	-10.10	-53.65	0.99
7374.023438	-10.09	-54.36	0.99
7376.953125	-10.09	-55.06	0.95
7379.882813	-10.08	-55.75	0.96
7382.812500	-10.08	-56.44	0.95
7385.742188	-10.07	-57.11	0.90
7388.671875	-10.07	-57.76	0.96
7391.601563	-10.07	-58.40	0.96
7394.531250	-10.06	-59.02	0.95
7397.460938	-10.06	-59.63	0.91
7400.390625	-10.05	-60.22	0.94
7403.320313	-10.05	-60.79	0.75
7406.250000	-10.05	-61.34	0.49
7409.179688	-10.04	-61.88	0.77
7412.109375	-10.03	-62.41	0.91
7415.039063	-10.03	-62.95	0.73
7417.968750	-10.02	-63.47	0.61
7420.898438	-10.01	-63.99	0.89
7423.828125	-10.01	-64.52	0.96
7426.757813	-10.00	-65.06	0.99
7429.687500	-9.99	-65.60	0.98
7432.617188	-9.99	-66.13	0.99
7435.546875	-9.98	-66.66	0.95
7438.476563	-9.97	-67.18	0.97
7441.406250	-9.97	-67.68	0.97
7444.335938	-9.96	-68.17	0.98
7447.265625	-9.95	-68.64	0.91
7450.195313	-9.95	-69.10	0.75
7453.125000	-9.94	-69.55	0.58
7456.054688	-9.93	-70.00	0.82
7458.984375	-9.92	-70.46	0.96
7461.914063	-9.91	-70.95	0.99
7464.843750	-9.90	-71.45	0.93
7467.773438	-9.90	-71.94	0.92
7470.703125	-9.89	-72.43	0.90
7473.632813	-9.89	-72.90	0.87
7476.562500	-9.88	-73.36	0.93
7479.492188	-9.87	-73.82	0.88
7482.421875	-9.87	-74.28	0.96
7485.351563	-9.86	-74.71	0.97
7488.281250	-9.85	-75.13	0.93
7491.210938	-9.85	-75.53	0.54
7494.140625	-9.84	-75.91	0.63
7497.070313	-9.83	-76.30	0.79
7500.000000	-9.82	-76.70	0.89
7502.929688	-9.82	-77.08	0.81
7505.859375	-9.81	-77.45	0.60
7508.789063	-9.80	-77.83	0.90
7511.718750	-9.79	-78.21	0.96
7514.648438	-9.78	-78.60	0.98
7517.578125	-9.77	-79.00	0.98
7520.507813	-9.77	-79.40	0.98
7523.437500	-9.76	-79.79	0.98
7526.367188	-9.75	-80.17	0.98
7529.296875	-9.75	-80.53	0.96
7532.226563	-9.74	-80.88	0.95
7535.156250	-9.74	-81.21	0.96
7538.085938	-9.74	-81.52	0.49
7541.015625	-9.73	-81.82	0.33
7543.945313	-9.72	-82.12	0.61
7546.875000	-9.71	-82.41	0.65
7549.804688	-9.70	-82.71	0.86
7552.734375	-9.69	-83.03	0.94
7555.664063	-9.68	-83.35	0.96
7558.593750	-9.67	-83.67	0.82
7561.523438	-9.66	-83.98	0.91
7564.453125	-9.65	-84.31	0.95
7567.382813	-9.64	-84.63	0.95
7570.312500	-9.63	-84.96	0.95
7573.242188	-9.62	-85.28	0.94
7576.171875	-9.61	-85.58	0.75
7579.101563	-9.60	-85.87	0.12
7582.031250	-9.59	-86.15	0.86
7584.960938	-9.58	-86.44	0.90
7587.890625	-9.57	-86.72	0.85
7590.820313	-9.55	-87.00	0.70
7593.750000	-9.54	-87.26	0.51
7596.679688	-9.53	-87.51	0.82
7599.609375	-9.52	-87.78	0.97
7602.539063	-9.51	-88.04	0.96
7605.468750	-9.49	-88.32	0.98
7608.398438	-9.48	-88.60	0.96
7611.328125	-9.47	-88.88	0.98
7614.257813	-9.46	-89.16	0.97
7617.187500	-9.44	-89.44	0.98
7620.117188	-9.43	-89.73	0.97
7623.046875	-9.42	-90.01	0.97
7625.976563	-9.40	-90.28	0.97
7628.906250	-9.39	-90.55	0.96
7631.835938	-9.38	-90.82	0.84
7634.765625	-9.37	-91.07	0.72
7637.695313	-9.35	-91.31	0.29
7640.625000	-9.34	-91.55	0.78
7643.554688	-9.32	-91.79	0.93
7646.484375	-9.31	-92.04	0.92
7649.414063	-9.29	-92.29	0.88
7652.343750	-9.28	-92.55	0.95
7655.273438	-9.26	-92.81	0.99
7658.203125	-9.25	-93.08	0.99
7661.132813	-9.23	-93.35	0.99
7664.062500	-9.22	-93.63	0.99
7666.992188	-9.20	-93.90	0.99
7669.921875	-9.19	-94.18	0.98
7672.851563	-9.17	-94.45	0.94
7675.781250	-9.16	-94.72	0.95
7678.710938	-9.14	-94.98	0.72
7681.640625	-9.13	-95.24	0.92
7684.570313	-9.11	-95.49	0.97
7687.500000	-9.10	-95.74	0.91
7690.429688	-9.08	-95.99	0.38
7693.359375	-9.07	-96.23	0.77
7696.289063	-9.05	-96.48	0.93
7699.218750	-9.03	-96.73	0.98
7702.148438	-9.01	-97.00	0.96
7705.078125	-9.00	-97.27	0.98
7708.007813	-8.98	-97.55	0.97
7710.937500	-8.96	-97.83	0.93
7713.867188	-8.95	-98.10	0.95
