	SM57_TF_0_0		
Frequency (Hz)	Magnitude (dB)	Phase (degrees)	Coherence
6527.343750	7.53	-81.63	0.98
6530.273438	7.53	-81.73	0.99
6533.203125	7.52	-81.82	1.00
6536.132813	7.52	-81.92	1.00
6539.062500	7.51	-82.02	1.00
6541.992188	7.51	-82.12	1.00
6544.921875	7.50	-82.23	0.99
6547.851563	7.50	-82.33	0.99
6550.781250	7.49	-82.44	0.99
6553.710938	7.49	-82.55	0.99
6556.640625	7.48	-82.66	0.98
6559.570313	7.48	-82.77	0.99
6562.500000	7.47	-82.88	1.00
6565.429688	7.47	-82.99	0.99
6568.359375	7.46	-83.09	0.99
6571.289063	7.46	-83.20	0.99
6574.218750	7.45	-83.30	0.99
6577.148438	7.45	-83.41	0.99
6580.078125	7.44	-83.51	0.99
6583.007813	7.44	-83.61	0.99
6585.937500	7.43	-83.71	0.99
6588.867188	7.43	-83.82	0.99
6591.796875	7.42	-83.92	0.99
6594.726563	7.42	-84.03	0.98
6597.656250	7.41	-84.14	0.98
6600.585938	7.41	-84.25	0.97
6603.515625	7.40	-84.37	0.98
6606.445313	7.40	-84.48	0.98
6609.375000	7.39	-84.58	0.98
6612.304688	7.39	-84.69	0.99
6615.234375	7.38	-84.78	0.99
6618.164063	7.38	-84.88	0.99
6621.093750	7.37	-84.97	0.99
6624.023438	7.37	-85.07	0.99
6626.953125	7.36	-85.16	1.00
6629.882813	7.36	-85.25	0.99
6632.812500	7.35	-85.34	1.00
6635.742188	7.35	-85.43	1.00
6638.671875	7.34	-85.52	1.00
6641.601563	7.34	-85.61	0.99
6644.531250	7.33	-85.71	0.98
6647.460938	7.33	-85.80	0.99
6650.390625	7.32	-85.89	0.99
6653.320313	7.32	-85.99	1.00
6656.250000	7.32	-86.08	0.99
6659.179688	7.31	-86.17	0.99
6662.109375	7.31	-86.26	1.00
6665.039063	7.30	-86.35	1.00
6667.968750	7.30	-86.44	0.99
6670.898438	7.29	-86.53	0.98
6673.828125	7.29	-86.62	0.97
6676.757813	7.29	-86.71	0.99
6679.687500	7.28	-86.81	0.98
6682.617188	7.28	-86.90	0.98
6685.546875	7.27	-87.00	0.99
6688.476563	7.27	-87.10	0.98
6691.406250	7.27	-87.21	0.99
6694.335938	7.26	-87.32	0.99
6697.265625	7.26	-87.43	0.99
6700.195313	7.25	-87.54	0.99
6703.125000	7.25	-87.64	0.99
6706.054688	7.25	-87.75	0.99
6708.984375	7.24	-87.85	0.99
6711.914063	7.24	-87.96	0.99
6714.843750	7.23	-88.06	1.00
6717.773438	7.23	-88.16	0.99
6720.703125	7.22	-88.27	1.00
6723.632813	7.22	-88.37	1.00
6726.562500	7.22	-88.48	0.98
6729.492188	7.21	-88.59	0.99
6732.421875	7.21	-88.70	1.00
6735.351563	7.20	-88.82	1.00
6738.281250	7.20	-88.94	0.99
6741.210938	7.20	-89.07	0.99
6744.140625	7.19	-89.19	1.00
6747.070313	7.19	-89.32	0.99
6750.000000	7.18	-89.45	0.99
6752.929688	7.18	-89.57	0.99
6755.859375	7.18	-89.70	1.00
6758.789063	7.17	-89.83	1.00
6761.718750	7.17	-89.96	1.00
6764.648438	7.16	-90.08	0.98
6767.578125	7.16	-90.21	0.99
6770.507813	7.15	-90.33	0.99
6773.437500	7.15	-90.46	0.99
6776.367188	7.14	-90.59	0.99
6779.296875	7.14	-90.72	0.99
6782.226563	7.13	-90.85	0.99
6785.156250	7.13	-90.99	0.99
6788.085938	7.12	-91.12	0.99
6791.015625	7.12	-91.26	0.98
6793.945313	7.11	-91.40	0.98
6796.875000	7.11	-91.53	0.99
6799.804688	7.10	-91.65	1.00
6802.734375	7.10	-91.78	1.00
6805.664063	7.09	-91.90	1.00
6808.593750	7.09	-92.02	1.00
6811.523438	7.08	-92.14	1.00
6814.453125	7.08	-92.26	0.99
6817.382813	7.07	-92.39	0.99
6820.312500	7.07	-92.51	1.00
6823.242188	7.06	-92.64	0.99
6826.171875	7.06	-92.78	0.98
6829.101563	7.05	-92.91	0.97
6832.031250	7.05	-93.05	0.98
6834.960938	7.04	-93.19	0.98
6837.890625	7.04	-93.33	0.99
6840.820313	7.03	-93.46	0.99
6843.750000	7.02	-93.59	1.00
6846.679688	7.02	-93.72	1.00
6849.609375	7.01	-93.84	0.99
6852.539063	7.01	-93.97	0.99
6855.468750	7.00	-94.09	0.99
6858.398438	7.00	-94.21	0.99
6861.328125	6.99	-94.34	0.99
6864.257813	6.99	-94.47	0.98
6867.187500	6.98	-94.60	0.96
6870.117188	6.98	-94.73	0.98
6873.046875	6.97	-94.86	0.99
6875.976563	6.96	-94.99	0.98
6878.906250	6.96	-95.12	1.00
6881.835938	6.95	-95.25	0.99
6884.765625	6.95	-95.38	0.98
6887.695313	6.94	-95.50	0.98
6890.625000	6.94	-95.62	0.99
6893.554688	6.93	-95.74	0.99
6896.484375	6.93	-95.87	0.99
6899.414063	6.92	-95.99	0.99
6902.343750	6.91	-96.12	0.99
6905.273438	6.91	-96.25	0.99
6908.203125	6.90	-96.38	0.99
6911.132813	6.90	-96.51	0.98
6914.062500	6.89	-96.65	0.99
6916.992188	6.89	-96.78	0.99
6919.921875	6.88	-96.92	1.00
6922.851563	6.87	-97.06	1.00
6925.781250	6.87	-97.20	0.98
6928.710938	6.86	-97.34	0.98
6931.640625	6.86	-97.48	0.99
6934.570313	6.85	-97.62	0.99
6937.500000	6.84	-97.75	1.00
6940.429688	6.84	-97.89	0.99
6943.359375	6.83	-98.02	0.98
6946.289063	6.82	-98.15	0.97
6949.218750	6.82	-98.28	0.97
6952.148438	6.81	-98.41	0.99
6955.078125	6.80	-98.54	0.99
6958.007813	6.79	-98.66	0.99
6960.937500	6.79	-98.79	0.99
6963.867188	6.78	-98.92	0.99
6966.796875	6.77	-99.05	0.99
6969.726563	6.77	-99.18	1.00
6972.656250	6.76	-99.30	1.00
6975.585938	6.75	-99.43	0.98
6978.515625	6.74	-99.55	0.97
6981.445313	6.74	-99.68	0.99
6984.375000	6.73	-99.80	0.99
6987.304688	6.72	-99.92	0.98
6990.234375	6.71	-100.04	0.99
6993.164063	6.71	-100.16	0.98
6996.093750	6.70	-100.28	0.99
6999.023438	6.69	-100.40	0.99
7001.953125	6.68	-100.52	0.99
7004.882813	6.68	-100.64	0.99
7007.812500	6.67	-100.76	0.99
7010.742188	6.66	-100.87	0.99
7013.671875	6.65	-100.99	0.99
7016.601563	6.64	-101.10	0.99
7019.531250	6.64	-101.21	0.99
7022.460938	6.63	-101.31	0.99
7025.390625	6.62	-101.40	0.99
7028.320313	6.61	-101.50	0.99
7031.250000	6.60	-101.59	0.99
7034.179688	6.59	-101.68	0.99
7037.109375	6.59	-101.77	0.99
7040.039063	6.58	-101.86	0.99
7042.968750	6.57	-101.94	0.99
7045.898438	6.56	-102.03	0.99
7048.828125	6.55	-102.11	0.99
7051.757813	6.55	-102.19	0.99
7054.687500	6.54	-102.27	1.00
7057.617188	6.53	-102.35	0.99
7060.546875	6.52	-102.43	0.99
7063.476563	6.51	-102.52	0.99
7066.406250	6.51	-102.60	0.99
7069.335938	6.50	-102.68	0.98
7072.265625	6.49	-102.76	0.99
7075.195313	6.48	-102.84	0.99
7078.125000	6.47	-102.92	0.99
7081.054688	6.47	-103.00	0.99
7083.984375	6.46	-103.08	0.99
7086.914063	6.45	-103.15	1.00
7089.843750	6.44	-103.23	0.99
7092.773438	6.44	-103.30	0.99
7095.703125	6.43	-103.37	0.98
7098.632813	6.42	-103.43	0.98
7101.562500	6.41	-103.50	1.00
7104.492188	6.40	-103.57	0.99
7107.421875	6.40	-103.63	0.99
7110.351563	6.39	-103.70	0.99
7113.281250	6.38	-103.77	0.98
7116.210938	6.37	-103.84	0.99
7119.140625	6.37	-103.92	0.96
7122.070313	6.36	-103.99	0.98
7125.000000	6.35	-104.06	0.99
7127.929688	6.34	-104.13	0.99
7130.859375	6.34	-104.20	0.99
7133.789063	6.33	-104.27	0.99
7136.718750	6.32	-104.34	0.99
7139.648438	6.31	-104.41	0.99
7142.578125	6.31	-104.48	0.99
7145.507813	6.30	-104.55	0.99
7148.437500	6.29	-104.62	0.98
7151.367188	6.29	-104.70	0.99
7154.296875	6.28	-104.77	0.99
7157.226563	6.27	-104.84	0.99
7160.156250	6.26	-104.92	0.99
7163.085938	6.26	-104.99	0.99
7166.015625	6.25	-105.06	0.99
7168.945313	6.24	-105.12	0.99
7171.875000	6.23	-105.18	0.99
7174.804688	6.23	-105.24	0.99
7177.734375	6.22	-105.30	1.00
7180.664063	6.21	-105.36	1.00
7183.593750	6.20	-105.41	0.99
7186.523438	6.20	-105.46	0.98
7189.453125	6.19	-105.51	0.99
7192.382813	6.18	-105.56	0.99
7195.312500	6.17	-105.61	0.99
7198.242188	6.17	-105.66	0.99
7201.171875	6.16	-105.71	0.99
7204.101563	6.15	-105.76	0.99
7207.031250	6.14	-105.81	1.00
7209.960938	6.14	-105.85	0.99
7212.890625	6.13	-105.88	1.00
7215.820313	6.12	-105.92	0.99
7218.750000	6.12	-105.95	0.99
7221.679688	6.11	-105.98	1.00
7224.609375	6.10	-106.01	0.99
7227.539063	6.09	-106.04	0.99
7230.468750	6.09	-106.06	1.00
7233.398438	6.08	-106.09	1.00
7236.328125	6.08	-106.12	1.00
7239.257813	6.07	-106.14	1.00
7242.187500	6.06	-106.17	0.99
7245.117188	6.06	-106.19	0.99
7248.046875	6.05	-106.21	0.99
7250.976563	6.04	-106.23	0.99
7253.906250	6.04	-106.25	0.99
7256.835938	6.03	-106.28	0.99
7259.765625	6.03	-106.30	0.97
7262.695313	6.02	-106.33	0.99
7265.625000	6.02	-106.36	1.00
7268.554688	6.01	-106.38	0.99
7271.484375	6.01	-106.41	0.98
7274.414063	6.00	-106.44	0.99
7277.343750	6.00	-106.47	0.99
7280.273438	5.99	-106.50	0.99
7283.203125	5.99	-106.54	0.99
7286.132813	5.98	-106.57	0.99
7289.062500	5.98	-106.60	0.99
7291.992188	5.97	-106.63	0.99
7294.921875	5.97	-106.67	0.99
7297.851563	5.96	-106.70	0.99
7300.781250	5.96	-106.74	0.96
7303.710938	5.95	-106.78	0.97
7306.640625	5.95	-106.83	0.97
7309.570313	5.94	-106.88	0.98
7312.500000	5.94	-106.93	0.98
7315.429688	5.93	-106.98	0.98
7318.359375	5.93	-107.04	0.98
7321.289063	5.93	-107.09	0.99
7324.218750	5.92	-107.14	0.99
7327.148438	5.92	-107.18	0.99
7330.078125	5.91	-107.23	0.99
7333.007813	5.91	-107.27	0.98
7335.937500	5.90	-107.32	0.99
7338.867188	5.90	-107.37	0.98
7341.796875	5.89	-107.42	0.98
7344.726563	5.89	-107.47	0.95
7347.656250	5.88	-107.53	0.97
7350.585938	5.88	-107.57	0.99
7353.515625	5.87	-107.62	1.00
7356.445313	5.87	-107.66	0.99
7359.375000	5.86	-107.69	0.99
7362.304688	5.86	-107.73	0.99
7365.234375	5.85	-107.76	0.99
7368.164063	5.85	-107.79	0.99
7371.093750	5.84	-107.81	0.98
7374.023438	5.84	-107.83	0.99
7376.953125	5.84	-107.86	0.98
7379.882813	5.83	-107.88	0.99
7382.812500	5.83	-107.90	0.99
7385.742188	5.82	-107.92	0.97
7388.671875	5.82	-107.95	0.99
7391.601563	5.82	-107.97	0.99
7394.531250	5.81	-108.00	0.96
7397.460938	5.81	-108.02	0.94
7400.390625	5.80	-108.05	0.98
7403.320313	5.80	-108.08	0.98
7406.250000	5.80	-108.11	0.99
7409.179688	5.79	-108.13	0.99
7412.109375	5.79	-108.16	1.00
7415.039063	5.79	-108.18	0.99
7417.968750	5.78	-108.21	0.99
7420.898438	5.78	-108.23	0.99
7423.828125	5.78	-108.25	0.99
7426.757813	5.77	-108.28	0.99
7429.687500	5.77	-108.31	0.96
7432.617188	5.77	-108.34	0.98
7435.546875	5.77	-108.37	0.98
7438.476563	5.76	-108.41	0.99
7441.406250	5.76	-108.44	0.99
7444.335938	5.76	-108.48	0.99
7447.265625	5.76	-108.52	0.99
7450.195313	5.75	-108.56	0.99
7453.125000	5.75	-108.59	0.98
7456.054688	5.75	-108.63	0.97
7458.984375	5.75	-108.66	0.99
7461.914063	5.74	-108.70	0.99
7464.843750	5.74	-108.74	0.99
7467.773438	5.74	-108.78	0.99
7470.703125	5.74	-108.82	0.99
7473.632813	5.74	-108.87	0.99
7476.562500	5.73	-108.92	0.98
7479.492188	5.73	-108.97	0.97
7482.421875	5.73	-109.02	0.99
7485.351563	5.73	-109.08	0.99
7488.281250	5.73	-109.14	0.98
7491.210938	5.72	-109.20	0.98
7494.140625	5.72	-109.26	0.98
7497.070313	5.72	-109.31	0.98
7500.000000	5.72	-109.37	0.99
7502.929688	5.71	-109.42	0.99
7505.859375	5.71	-109.48	0.99
7508.789063	5.71	-109.53	0.99
7511.718750	5.71	-109.59	0.99
7514.648438	5.70	-109.65	0.99
7517.578125	5.70	-109.70	0.98
7520.507813	5.70	-109.76	0.99
7523.437500	5.70	-109.82	1.00
7526.367188	5.70	-109.88	0.99
7529.296875	5.69	-109.94	0.99
7532.226563	5.69	-110.01	0.99
7535.156250	5.69	-110.07	0.99
7538.085938	5.69	-110.13	0.98
7541.015625	5.68	-110.20	0.99
7543.945313	5.68	-110.27	0.99
7546.875000	5.68	-110.34	0.99
7549.804688	5.68	-110.41	0.99
7552.734375	5.67	-110.48	0.99
7555.664063	5.67	-110.55	1.00
7558.593750	5.67	-110.61	1.00
7561.523438	5.67	-110.68	1.00
7564.453125	5.66	-110.75	0.99
7567.382813	5.66	-110.82	0.99
7570.312500	5.66	-110.89	0.98
7573.242188	5.66	-110.95	0.99
7576.171875	5.65	-111.02	0.99
7579.101563	5.65	-111.09	0.99
7582.031250	5.65	-111.16	0.99
7584.960938	5.65	-111.23	0.98
7587.890625	5.64	-111.30	0.99
7590.820313	5.64	-111.36	0.99
7593.750000	5.64	-111.43	0.99
7596.679688	5.64	-111.50	0.98
7599.609375	5.63	-111.56	0.98
7602.539063	5.63	-111.62	0.99
7605.468750	5.63	-111.69	1.00
7608.398438	5.63	-111.75	0.99
7611.328125	5.62	-111.81	0.99
7614.257813	5.62	-111.87	0.99
7617.187500	5.62	-111.93	0.99
7620.117188	5.62	-112.00	0.98
7623.046875	5.61	-112.06	0.99
7625.976563	5.61	-112.13	0.99
7628.906250	5.61	-112.20	0.99
7631.835938	5.61	-112.27	1.00
7634.765625	5.60	-112.34	1.00
7637.695313	5.60	-112.41	0.99
7640.625000	5.60	-112.48	0.99
7643.554688	5.60	-112.55	1.00
7646.484375	5.59	-112.61	0.99
7649.414063	5.59	-112.68	0.99
7652.343750	5.59	-112.74	0.99
7655.273438	5.59	-112.81	0.97
7658.203125	5.59	-112.87	0.99
7661.132813	5.58	-112.94	1.00
7664.062500	5.58	-113.01	1.00
7666.992188	5.58	-113.08	1.00
7669.921875	5.58	-113.15	1.00
7672.851563	5.57	-113.22	0.97
7675.781250	5.57	-113.30	0.98
7678.710938	5.57	-113.37	0.99
7681.640625	5.57	-113.45	0.98
7684.570313	5.57	-113.52	0.99
7687.500000	5.56	-113.60	0.97
7690.429688	5.56	-113.67	0.99
7693.359375	5.56	-113.74	0.99
7696.289063	5.56	-113.81	0.99
7699.218750	5.55	-113.88	0.99
7702.148438	5.55	-113.95	0.98
7705.078125	5.55	-114.02	0.99
7708.007813	5.55	-114.09	0.99
7710.937500	5.54	-114.17	0.99
7713.867188	5.54	-114.25	0.97
7716.796875	5.54	-114.32	0.98
7719.726563	5.54	-114.40	0.98
7722.656250	5.53	-114.48	0.99
7725.585938	5.53	-114.56	0.99
7728.515625	5.53	-114.63	0.99
7731.445313	5.52	-114.70	0.98
7734.375000	5.52	-114.78	0.99
7737.304688	5.52	-114.85	0.99
7740.234375	5.52	-114.92	0.98
7743.164063	5.51	-114.99	0.99
7746.093750	5.51	-115.05	0.98
7749.023438	5.51	-115.12	0.98
7751.953125	5.51	-115.19	0.99
7754.882813	5.50	-115.25	0.98
7757.812500	5.50	-115.32	0.99
7760.742188	5.50	-115.38	0.99
7763.671875	5.49	-115.44	1.00
7766.601563	5.49	-115.50	0.99
7769.531250	5.49	-115.56	0.99
7772.460938	5.49	-115.62	0.98
7775.390625	5.48	-115.67	0.98
7778.320313	5.48	-115.73	0.99
7781.250000	5.48	-115.78	1.00
7784.179688	5.47	-115.83	0.99
7787.109375	5.47	-115.89	0.99
7790.039063	5.47	-115.94	0.99
7792.968750	5.47	-116.00	1.00
7795.898438	5.46	-116.05	0.99
7798.828125	5.46	-116.10	0.99
7801.757813	5.46	-116.15	1.00
7804.687500	5.46	-116.20	1.00
7807.617188	5.45	-116.25	0.99
7810.546875	5.45	-116.30	0.98
7813.476563	5.45	-116.34	1.00
7816.406250	5.45	-116.39	0.99
7819.335938	5.45	-116.44	0.98
7822.265625	5.44	-116.49	0.99
7825.195313	5.44	-116.54	0.99
7828.125000	5.44	-116.58	0.99
7831.054688	5.44	-116.63	0.99
7833.984375	5.43	-116.67	0.99
7836.914063	5.43	-116.72	0.99
7839.843750	5.43	-116.76	0.99
7842.773438	5.43	-116.80	0.99
7845.703125	5.43	-116.84	0.99
7848.632813	5.42	-116.89	0.99
7851.562500	5.42	-116.93	0.97
7854.492188	5.42	-116.98	0.98
7857.421875	5.42	-117.03	0.99
7860.351563	5.42	-117.08	0.99
7863.281250	5.42	-117.13	0.98
7866.210938	5.41	-117.18	0.98
7869.140625	5.41	-117.23	0.98
7872.070313	5.41	-117.27	0.99
7875.000000	5.41	-117.32	0.99
7877.929688	5.41	-117.37	0.99
7880.859375	5.41	-117.42	0.99
7883.789063	5.40	-117.47	0.99
7886.718750	5.40	-117.52	0.98
7889.648438	5.40	-117.57	0.99
7892.578125	5.40	-117.62	0.98
7895.507813	5.40	-117.68	0.98
7898.437500	5.39	-117.73	0.99
7901.367188	5.39	-117.78	0.99
7904.296875	5.39	-117.84	0.98
7907.226563	5.39	-117.89	0.98
7910.156250	5.39	-117.94	0.99
7913.085938	5.38	-117.99	0.99
7916.015625	5.38	-118.04	0.99
7918.945313	5.38	-118.09	0.99
7921.875000	5.38	-118.14	0.99
7924.804688	5.38	-118.19	0.98
7927.734375	5.38	-118.24	0.98
7930.664063	5.37	-118.29	0.99
7933.593750	5.37	-118.33	0.99
7936.523438	5.37	-118.38	0.99
7939.453125	5.37	-118.42	0.99
7942.382813	5.37	-118.47	0.99
7945.312500	5.36	-118.51	1.00
7948.242188	5.36	-118.56	1.00
7951.171875	5.36	-118.60	1.00
7954.101563	5.36	-118.65	0.99
7957.031250	5.36	-118.69	0.99
7959.960938	5.36	-118.73	0.99
7962.890625	5.35	-118.77	0.99
7965.820313	5.35	-118.81	0.99
7968.750000	5.35	-118.85	0.99
7971.679688	5.35	-118.89	0.99
7974.609375	5.35	-118.93	0.99
7977.539063	5.35	-118.96	1.00
7980.468750	5.34	-119.00	0.99
7983.398438	5.34	-119.04	0.99
7986.328125	5.34	-119.08	0.99
7989.257813	5.34	-119.12	0.99
7992.187500	5.34	-119.15	0.99
7995.117188	5.34	-119.18	0.99
7998.046875	5.34	-119.22	1.00
8000.976563	5.33	-119.25	0.99
8003.906250	5.33	-119.28	0.99
8006.835938	5.33	-119.30	0.99
8009.765625	5.33	-119.33	0.99
8012.695313	5.33	-119.36	0.99
8015.625000	5.33	-119.39	0.98
8018.554688	5.33	-119.42	0.99
8021.484375	5.33	-119.45	0.99
8024.414063	5.33	-119.48	0.99
8027.343750	5.33	-119.52	0.99
8030.273438	5.33	-119.55	0.99
8033.203125	5.32	-119.59	0.98
8036.132813	5.32	-119.62	0.97
8039.062500	5.32	-119.65	0.98
8041.992188	5.32	-119.69	0.97
8044.921875	5.32	-119.72	0.98
8047.851563	5.32	-119.75	0.99
8050.781250	5.32	-119.79	0.99
8053.710938	5.32	-119.82	0.99
8056.640625	5.32	-119.86	0.99
8059.570313	5.32	-119.90	0.99
8062.500000	5.32	-119.94	0.98
8065.429688	5.32	-119.98	0.99
8068.359375	5.32	-120.02	0.99
8071.289063	5.32	-120.07	0.99
8074.218750	5.32	-120.11	0.99
8077.148438	5.32	-120.15	0.99
8080.078125	5.32	-120.20	0.99
8083.007813	5.32	-120.24	0.98
8085.937500	5.32	-120.28	0.98
8088.867188	5.32	-120.32	0.99
8091.796875	5.32	-120.36	0.99
8094.726563	5.32	-120.40	0.99
8097.656250	5.32	-120.44	0.99
8100.585938	5.32	-120.48	0.97
8103.515625	5.32	-120.52	0.98
8106.445313	5.32	-120.57	0.98
8109.375000	5.32	-120.61	0.99
8112.304688	5.32	-120.66	0.99
8115.234375	5.32	-120.70	0.99
8118.164063	5.32	-120.75	1.00
8121.093750	5.32	-120.79	0.99
8124.023438	5.32	-120.82	0.99
8126.953125	5.32	-120.86	0.99
8129.882813	5.32	-120.90	0.99
8132.812500	5.32	-120.94	0.99
8135.742188	5.32	-120.97	1.00
8138.671875	5.32	-121.01	0.99
8141.601563	5.32	-121.06	0.99
8144.531250	5.32	-121.10	0.97
8147.460938	5.32	-121.14	0.96
8150.390625	5.32	-121.18	0.98
8153.320313	5.32	-121.22	0.99
8156.250000	5.32	-121.25	1.00
8159.179688	5.32	-121.29	0.99
8162.109375	5.32	-121.32	0.99
8165.039063	5.32	-121.35	0.99
8167.968750	5.32	-121.39	0.99
8170.898438	5.32	-121.42	0.99
8173.828125	5.32	-121.46	0.99
8176.757813	5.32	-121.50	0.99
8179.687500	5.32	-121.53	0.98
8182.617188	5.32	-121.57	0.99
8185.546875	5.32	-121.61	0.99
8188.476563	5.32	-121.64	0.99
8191.406250	5.32	-121.68	0.98
8194.335938	5.32	-121.71	0.99
8197.265625	5.32	-121.74	0.99
8200.195313	5.32	-121.78	0.99
8203.125000	5.32	-121.81	0.99
8206.054688	5.32	-121.85	1.00
8208.984375	5.32	-121.88	0.99
8211.914063	5.33	-121.92	0.99
8214.843750	5.33	-121.96	0.99
8217.773438	5.33	-122.00	0.99
8220.703125	5.33	-122.03	0.99
8223.632813	5.33	-122.07	0.99
8226.562500	5.33	-122.11	0.99
8229.492188	5.33	-122.15	0.99
8232.421875	5.33	-122.19	1.00
8235.351563	5.33	-122.22	1.00
8238.281250	5.33	-122.26	0.99
8241.210938	5.33	-122.30	0.99
8244.140625	5.33	-122.34	0.98
8247.070313	5.34	-122.37	0.99
8250.000000	5.34	-122.42	0.98
8252.929688	5.34	-122.46	0.98
8255.859375	5.34	-122.50	0.98
8258.789063	5.34	-122.54	0.99
8261.718750	5.34	-122.58	0.99
8264.648438	5.34	-122.62	0.99
8267.578125	5.34	-122.66	0.97
8270.507813	5.34	-122.70	0.98
8273.437500	5.34	-122.74	0.99
8276.367188	5.35	-122.78	0.99
8279.296875	5.35	-122.81	0.99
8282.226563	5.35	-122.85	0.99
8285.156250	5.35	-122.89	0.99
8288.085938	5.35	-122.93	0.98
8291.015625	5.35	-122.97	0.98
8293.945313	5.35	-123.01	0.97
8296.875000	5.35	-123.06	0.98
8299.804688	5.35	-123.10	0.97
8302.734375	5.36	-123.14	0.99
8305.664063	5.36	-123.19	0.98
8308.593750	5.36	-123.23	0.99
8311.523438	5.36	-123.27	0.99
8314.453125	5.36	-123.31	0.99
8317.382813	5.36	-123.34	0.99
8320.312500	5.36	-123.38	0.99
8323.242188	5.36	-123.42	1.00
8326.171875	5.36	-123.46	0.99
8329.101563	5.37	-123.50	0.99
8332.031250	5.37	-123.53	0.98
8334.960938	5.37	-123.57	0.98
8337.890625	5.37	-123.62	0.99
8340.820313	5.37	-123.66	0.99
8343.750000	5.37	-123.70	0.99
8346.679688	5.37	-123.75	0.99
8349.609375	5.38	-123.79	0.98
8352.539063	5.38	-123.84	0.99
8355.468750	5.38	-123.88	0.99
8358.398438	5.38	-123.93	0.99
8361.328125	5.38	-123.97	0.98
8364.257813	5.38	-124.01	0.99
8367.187500	5.38	-124.05	0.99
8370.117188	5.39	-124.09	1.00
8373.046875	5.39	-124.13	1.00
8375.976563	5.39	-124.17	0.99
8378.906250	5.39	-124.21	0.99
8381.835938	5.39	-124.26	0.99
8384.765625	5.40	-124.30	0.98
8387.695313	5.40	-124.35	0.99
8390.625000	5.40	-124.39	1.00
8393.554688	5.40	-124.43	1.00
8396.484375	5.40	-124.47	0.98
8399.414063	5.40	-124.51	0.99
8402.343750	5.41	-124.55	1.00
8405.273438	5.41	-124.59	1.00
8408.203125	5.41	-124.62	0.99
8411.132813	5.41	-124.66	0.99
8414.062500	5.41	-124.69	1.00
8416.992188	5.41	-124.73	1.00
8419.921875	5.42	-124.77	0.99
8422.851563	5.42	-124.81	0.98
8425.781250	5.42	-124.85	0.98
8428.710938	5.42	-124.89	0.98
8431.640625	5.43	-124.94	0.99
8434.570313	5.43	-124.98	0.98
8437.500000	5.43	-125.03	0.98
8440.429688	5.43	-125.08	0.98
8443.359375	5.44	-125.12	0.98
8446.289063	5.44	-125.17	0.99
8449.218750	5.44	-125.22	0.99
8452.148438	5.44	-125.27	0.99
8455.078125	5.44	-125.32	0.99
8458.007813	5.45	-125.37	0.98
8460.937500	5.45	-125.43	0.98
8463.867188	5.45	-125.49	1.00
8466.796875	5.45	-125.54	0.99
8469.726563	5.46	-125.60	0.99
8472.656250	5.46	-125.66	0.99
8475.585938	5.46	-125.72	0.99
8478.515625	5.46	-125.78	1.00
8481.445313	5.47	-125.83	0.98
8484.375000	5.47	-125.89	0.98
8487.304688	5.47	-125.95	0.99
8490.234375	5.47	-126.01	0.98
8493.164063	5.47	-126.07	0.98
8496.093750	5.48	-126.13	0.98
8499.023438	5.48	-126.20	0.98
8501.953125	5.48	-126.26	0.98
8504.882813	5.48	-126.32	0.99
8507.812500	5.49	-126.39	0.99
8510.742188	5.49	-126.45	0.99
8513.671875	5.49	-126.51	0.99
8516.601563	5.49	-126.57	0.98
8519.531250	5.49	-126.63	0.99
8522.460938	5.50	-126.69	0.99
8525.390625	5.50	-126.76	0.99
8528.320313	5.50	-126.82	0.99
8531.250000	5.50	-126.88	0.99
8534.179688	5.50	-126.95	0.99
8537.109375	5.51	-127.01	0.99
8540.039063	5.51	-127.07	0.98
8542.968750	5.51	-127.14	0.99
8545.898438	5.51	-127.20	0.98
8548.828125	5.51	-127.26	0.99
8551.757813	5.52	-127.32	0.99
8554.687500	5.52	-127.38	0.99
8557.617188	5.52	-127.45	0.99
8560.546875	5.52	-127.51	0.99
8563.476563	5.52	-127.57	0.99
8566.406250	5.53	-127.64	0.99
8569.335938	5.53	-127.71	0.99
8572.265625	5.53	-127.78	0.99
8575.195313	5.53	-127.84	0.98
8578.125000	5.53	-127.91	0.98
8581.054688	5.54	-127.98	0.98
8583.984375	5.54	-128.04	0.98
8586.914063	5.54	-128.11	0.99
8589.843750	5.54	-128.17	1.00
8592.773438	5.55	-128.24	1.00
8595.703125	5.55	-128.31	0.99
8598.632813	5.55	-128.37	0.99
8601.562500	5.55	-128.43	1.00
8604.492188	5.55	-128.50	0.99
8607.421875	5.56	-128.56	0.99
8610.351563	5.56	-128.63	0.99
8613.281250	5.56	-128.70	0.99
8616.210938	5.56	-128.77	0.98
8619.140625	5.57	-128.84	0.97
8622.070313	5.57	-128.91	0.99
8625.000000	5.57	-128.98	0.99
8627.929688	5.57	-129.05	0.99
8630.859375	5.57	-129.13	0.99
8633.789063	5.58	-129.20	0.98
8636.718750	5.58	-129.27	0.96
8639.648438	5.58	-129.34	0.99
8642.578125	5.58	-129.40	1.00
8645.507813	5.59	-129.47	0.99
8648.437500	5.59	-129.54	0.99
8651.367188	5.59	-129.62	0.99
8654.296875	5.59	-129.69	0.98
8657.226563	5.59	-129.76	0.98
8660.156250	5.60	-129.84	0.99
8663.085938	5.60	-129.92	0.99
8666.015625	5.60	-129.99	0.99
8668.945313	5.60	-130.07	0.99
8671.875000	5.60	-130.15	0.99
8674.804688	5.61	-130.23	0.99
